2014-5-2T13:04:41 0 -1 0.1
2014-5-2T13:04:42 0 -1 0.1
2014-5-2T13:04:43 0 -1 0.1
2014-5-2T13:04:44 0 -1 0.1
2014-5-2T13:04:45 0 -1 0.1
2014-5-2T13:04:46 0 -1 0.1
2014-5-2T13:04:47 0 -1 0.1
2014-5-2T13:04:48 0 -1 0.1
2014-5-2T13:04:49 0 -1 0.1
2014-5-2T13:04:50 0 -1 0.1
2014-5-2T13:04:51 0 -1 0.1
2014-5-2T13:04:52 0 -1 0.1
2014-5-2T13:04:53 0 -0.9 0.3
2014-5-2T13:04:54 0 -1 0
2014-5-2T13:04:55 0 -1 0
2014-5-2T13:04:56 0 -0.9 0.3
2014-5-2T13:04:57 0 -1 0
2014-5-2T13:04:58 0 -1 0
2014-5-2T13:04:59 0 -0.9 0.3
2014-5-2T13:05:00 0 -1 0
2014-5-2T13:05:01 0 -1 -0.1
2014-5-2T13:05:02 0 -0.9 0.2
2014-5-2T13:05:03 0 -0.9 0.2
2014-5-2T13:05:04 0 -1 -0.1
2014-5-2T13:05:05 0 -0.9 0.1
2014-5-2T13:05:06 0 -0.9 0.2
2014-5-2T13:05:07 0 -1 -0.1
2014-5-2T13:05:08 0 -0.9 0.2
2014-5-2T13:05:09 0 -1 0.2
2014-5-2T13:05:10 0 -1 -0.1
2014-5-2T13:05:11 0 -0.9 0.1
2014-5-2T13:05:12 0 -0.9 0.3
2014-5-2T13:05:13 0 -1 0
2014-5-2T13:05:14 0 -1 0
2014-5-2T13:05:15 0 -0.9 0.3
2014-5-2T13:05:16 0 -1 0.1
2014-5-2T13:05:17 0 -1 -0.1
2014-5-2T13:05:18 0 -0.9 0.2
2014-5-2T13:05:19 0 -1 0.1
2014-5-2T13:05:20 0 -1 -0.1
2014-5-2T13:05:21 0 -0.9 0.2
2014-5-2T13:05:22 0 -0.9 0.3
2014-5-2T13:05:23 0 -1 0
2014-5-2T13:05:24 0 -1 -0.1
2014-5-2T13:05:25 0 -0.9 0.2
2014-5-2T13:05:26 0 -1 0.2
2014-5-2T13:05:27 0 -1 -0.1
2014-5-2T13:05:28 0 -1 0
2014-5-2T13:05:29 0 -0.9 0.3
2014-5-2T13:05:30 0 -1 0.1
2014-5-2T13:05:31 0 -1 0.1
2014-5-2T13:05:32 0 -1 0.1
2014-5-2T13:05:33 0 -1 0.1
2014-5-2T13:05:34 0 -1 0.1
2014-5-2T13:05:35 0 -1 0.1
2014-5-2T13:05:36 0 -1 0.1
2014-5-2T13:05:37 0 -1 0.1
2014-5-2T13:05:38 0 -0.9 0.1
2014-5-2T13:05:39 0 -1 0.1
2014-5-2T13:05:40 0 -1 0.1
2014-5-2T13:05:41 0 -1 0.1
2014-5-2T13:05:42 0 -1 0.1
