# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-23T18:27:50.774 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:50.878 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:50.979 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.082 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.185 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.286 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.389 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.492 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.594 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.695 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.798 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:51.899 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.000 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.101 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.204 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.306 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.408 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.511 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.614 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.716 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.820 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:52.924 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.026 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.128 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.231 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.332 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.435 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.536 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.638 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.741 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.844 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:53.945 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.047 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.150 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.251 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.354 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.455 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.558 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.659 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.762 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.864 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:54.965 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:55.067 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:55.168 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:55.271 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:55.374 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:27:55.475 0 0 0 0 0 0 0 0 0 0 0 0 0
