2014-5-2T11:44:48 23.8
2014-5-2T11:44:49 25.7
2014-5-2T11:44:50 25.9
2014-5-2T11:44:51 25.9
2014-5-2T11:44:52 25.9
2014-5-2T11:44:53 26
2014-5-2T11:44:54 26.1
2014-5-2T11:44:55 26.4
2014-5-2T11:44:56 26.1
2014-5-2T11:44:57 26.2
2014-5-2T11:44:58 26.4
2014-5-2T11:44:59 26.1
2014-5-2T11:45:00 26.3
2014-5-2T11:45:01 26.5
2014-5-2T11:45:02 26.3
2014-5-2T11:45:03 26.6
2014-5-2T11:45:04 33.3
2014-5-2T11:45:05 41.9
2014-5-2T11:45:06 45.6
2014-5-2T11:45:07 46.3
2014-5-2T11:45:08 46.8
2014-5-2T11:45:09 47.2
2014-5-2T11:45:10 47.6
2014-5-2T11:45:11 48
2014-5-2T11:45:12 48
2014-5-2T11:45:13 45.9
2014-5-2T11:45:14 46.9
2014-5-2T11:45:15 48.2
2014-5-2T11:45:16 48.7
2014-5-2T11:45:17 48.9
2014-5-2T11:45:18 49.2
2014-5-2T11:45:19 49.6
2014-5-2T11:45:20 49.5
2014-5-2T11:45:21 49.8
2014-5-2T11:45:22 49.9
2014-5-2T11:45:23 49.8
2014-5-2T11:45:24 50.2
2014-5-2T11:45:25 50.5
2014-5-2T11:45:26 50.6
2014-5-2T11:45:27 50.6
2014-5-2T11:45:28 51.1
2014-5-2T11:45:29 35.5
2014-5-2T11:45:30 32.2
2014-5-2T11:45:31 31.2
2014-5-2T11:45:32 30.9
2014-5-2T11:45:33 30.3
2014-5-2T11:45:34 30.2
2014-5-2T11:45:35 29.7
2014-5-2T11:45:36 29.7
2014-5-2T11:45:37 29.7
2014-5-2T11:45:38 29.6
2014-5-2T11:45:39 29.2
