# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T18:48:7.432 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:7.537 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:7.640 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:7.743 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:7.845 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:7.948 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.052 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.155 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.258 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.361 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.463 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.566 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.668 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.770 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.873 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:8.976 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.080 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.183 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.287 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.389 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.492 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.595 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.696 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.799 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:9.901 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.002 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.105 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.208 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.310 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.413 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.516 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.618 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.722 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.826 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:10.928 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.030 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.133 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.235 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.338 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.440 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.542 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.645 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.747 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.851 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:11.954 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.057 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.161 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.263 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.366 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.469 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.574 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.677 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.781 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.884 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:12.991 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.094 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.195 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.300 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.403 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.507 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.610 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.714 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.815 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:13.918 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.021 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.126 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.232 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.334 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.437 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.539 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.642 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.744 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.846 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:14.950 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.053 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.155 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.257 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.361 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.464 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.568 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.671 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.774 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.875 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:15.977 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.080 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.182 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.286 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.389 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.493 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.594 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.698 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.800 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:16.902 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.004 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.108 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.210 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.312 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.413 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:48:17.516 0 0 0 0 0 0 0 0 0 0 0 0 0
