# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T18:50:14.842 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:14.946 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.049 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.152 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.256 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.360 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.463 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.568 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.671 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.774 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.878 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:15.981 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.084 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.188 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.291 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.395 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.497 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.600 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.705 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.809 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:16.915 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.020 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.126 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.229 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.332 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.435 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.539 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.642 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.745 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.847 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:17.952 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.054 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.158 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.263 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.367 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.470 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.572 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.675 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.778 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.882 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:18.988 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.092 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.196 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.301 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.405 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.509 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.613 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.716 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.819 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:19.922 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.027 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.130 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.234 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.336 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.442 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.544 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.646 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.751 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.854 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:20.958 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.061 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.165 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.268 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.371 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.474 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.579 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.685 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.788 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.892 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:21.995 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.097 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.200 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.303 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.406 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.508 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.610 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.713 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.814 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:22.918 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.020 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.121 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.225 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.326 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.430 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.532 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.633 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.734 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.837 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:23.940 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.043 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.148 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.252 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.353 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.457 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.559 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.662 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.765 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.866 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:24.970 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.072 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.175 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.278 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.381 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.486 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.589 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.692 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.796 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:25.899 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.004 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.109 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.212 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.315 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.417 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.523 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.626 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.728 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.832 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:26.934 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.040 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.151 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.254 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.357 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.460 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.562 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.664 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.767 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.871 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:27.973 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.080 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.182 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.289 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.399 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.505 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.608 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.712 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.815 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:50:28.917 0 0 0 0 0 0 0 0 0 0 0 0 0
