# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-23T17:10:25.893 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:26.896 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:27.897 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:28.898 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:29.900 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:30.902 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:31.903 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:32.906 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:33.909 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:34.911 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:35.914 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:36.915 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:37.917 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:38.919 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:39.922 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:40.925 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:41.927 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:42.928 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:43.932 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:44.934 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:45.937 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:46.941 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:47.942 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:48.944 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:49.947 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T17:10:50.948 0 0 0 0 0 0 0 0 0 0 0 0 0
