# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T18:47:28.913 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.016 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.119 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.221 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.326 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.430 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.534 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.637 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.740 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.843 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:29.946 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.050 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.154 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.256 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.360 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.464 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.566 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.669 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.775 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.880 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:30.985 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.089 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.192 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.293 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.395 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.498 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.599 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.701 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.806 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:47:31.909 0 0 0 0 0 0 0 0 0 0 0 0 0
