# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-23T18:28:13.226 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:28:13.329 31.85 27.53 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:28:13.431 31.85 27.53 0 0 0.09 -0.89 0.36 0 0 0 0 0 0
2014-5-23T18:28:13.533 31.85 27.53 0 28.15 0.09 -0.89 0.36 0 0 0 0 0 0
2014-5-23T18:28:13.635 31.85 27.53 0 28.15 0.09 -0.89 0.36 0 0 0 0 0 0
2014-5-23T18:28:13.737 31.85 27.53 0 28.15 0.09 -0.89 0.36 0.00 0.00 0.00 0 0 0
2014-5-23T18:28:13.840 31.85 27.53 1274.92 28.15 0.09 -0.89 0.36 0.00 0.00 0.00 0 0 0
2014-5-23T18:28:13.943 31.85 27.53 1274.92 28.15 0.09 -0.89 0.36 0.00 0.00 0.00 8.59 2.84 -3.04
2014-5-23T18:28:14.045 26.75 27.53 1274.92 28.15 0.09 -0.89 0.36 0.00 0.00 0.00 8.59 2.84 -3.04
2014-5-23T18:28:14.147 26.75 27.53 1274.92 28.15 0.09 -0.89 0.36 0.00 0.00 0.00 8.59 2.84 -3.04
2014-5-23T18:28:14.250 26.75 27.53 1274.92 28.15 0.19 -0.81 0.39 0.00 0.00 0.00 8.59 2.84 -3.04
2014-5-23T18:28:14.352 26.75 27.53 1274.92 28.15 0.19 -0.81 0.39 0.00 0.00 0.00 8.59 2.84 -3.04
2014-5-23T18:28:14.454 26.75 27.53 1274.92 28.15 0.19 -0.81 0.39 -6.10 5.07 -5.86 8.59 2.84 -3.04
2014-5-23T18:28:14.555 26.75 27.53 1274.92 28.15 0.19 -0.81 0.39 -6.10 5.07 -5.86 8.59 2.84 -3.04
2014-5-23T18:28:14.660 26.75 27.53 1274.94 28.15 0.19 -0.81 0.39 -6.10 5.07 -5.86 8.59 2.84 -3.04
2014-5-23T18:28:14.762 26.75 27.53 1274.94 28.15 0.19 -0.81 0.39 -6.10 5.07 -5.86 88.55 6.47 0.38
2014-5-23T18:28:14.863 30.15 27.56 1274.94 28.15 0.19 -0.81 0.39 -6.10 5.07 -5.86 88.55 6.47 0.38
