2014-5-26T12:09:47.272 0.47 0.05 0.89
2014-5-26T12:09:47.422 0.50 0.05 0.89
2014-5-26T12:09:47.482 0.52 0.05 0.80
2014-5-26T12:09:47.622 0.44 0.05 0.86
2014-5-26T12:09:47.692 0.50 0.06 0.78
2014-5-26T12:09:47.762 0.48 0.06 0.84
2014-5-26T12:09:47.902 0.44 0.05 0.86
2014-5-26T12:09:47.972 0.50 0.06 0.86
2014-5-26T12:09:48.113 0.45 0.05 0.80
2014-5-26T12:09:48.185 0.47 0.05 0.86
2014-5-26T12:09:48.324 0.48 0.06 0.86
2014-5-26T12:09:48.392 0.52 0.06 0.83
2014-5-26T12:09:48.532 0.50 0.06 0.83
2014-5-26T12:09:48.602 0.45 0.05 0.86
2014-5-26T12:09:48.679 0.48 0.06 0.81
2014-5-26T12:09:48.813 0.50 0.06 0.84
2014-5-26T12:09:48.883 0.52 0.08 0.88
2014-5-26T12:09:49.022 0.45 0.06 0.89
2014-5-26T12:09:49.092 0.48 0.08 0.84
2014-5-26T12:09:49.232 0.47 0.09 0.81
2014-5-26T12:09:49.303 0.42 0.06 0.84
2014-5-26T12:09:49.442 0.45 0.08 0.83
2014-5-26T12:09:49.512 0.52 0.05 0.80
2014-5-26T12:09:49.582 0.47 0.06 0.81
2014-5-26T12:09:49.722 0.44 0.03 0.83
2014-5-26T12:09:49.792 0.45 0.05 0.86
2014-5-26T12:09:49.936 0.47 0.08 0.81
2014-5-26T12:09:50.002 0.44 0.06 0.84
2014-5-26T12:09:50.142 0.52 0.06 0.83
2014-5-26T12:09:50.219 0.47 0.03 0.86
2014-5-26T12:09:50.282 0.45 0.05 0.86
2014-5-26T12:09:50.422 0.50 0.05 0.89
2014-5-26T12:09:50.492 0.44 0.11 0.84
2014-5-26T12:09:50.639 0.50 0.08 0.78
2014-5-26T12:09:50.772 0.53 0.02 0.20
2014-5-26T12:09:50.842 0.08 0.06 -0.47
2014-5-26T12:09:50.912 1.98 0.36 1.98
2014-5-26T12:09:51.052 0.14 -2.00 -0.05
2014-5-26T12:09:51.122 0.00 -0.13 -0.06
2014-5-26T12:09:51.192 -0.02 -0.11 -2.00
2014-5-26T12:09:51.332 1.98 -2.00 1.98
2014-5-26T12:09:51.402 1.58 -2.00 -0.61
2014-5-26T12:09:51.543 -0.63 -1.14 -0.25
2014-5-26T12:09:51.614 0.36 -0.41 -0.23
2014-5-26T12:09:51.752 0.00 -1.09 -0.27
2014-5-26T12:09:51.822 -0.39 -0.61 -0.98
2014-5-26T12:09:51.962 -0.28 -0.39 -0.77
2014-5-26T12:09:52.032 -0.06 -0.44 -1.73
2014-5-26T12:09:52.109 0.23 0.58 -0.66
2014-5-26T12:09:52.242 0.38 -0.56 -0.92
2014-5-26T12:09:52.312 0.17 -0.56 -0.73
2014-5-26T12:09:52.452 -0.66 -0.63 -0.86
2014-5-26T12:09:52.522 -0.05 0.19 -1.22
2014-5-26T12:09:52.663 -0.11 0.11 -1.02
2014-5-26T12:09:52.732 0.48 0.11 -0.80
2014-5-26T12:09:52.802 0.36 -0.14 -0.34
2014-5-26T12:09:52.949 0.44 0.31 -0.84
2014-5-26T12:09:53.012 0.23 0.08 -1.14
2014-5-26T12:09:53.152 0.36 -0.39 -0.92
2014-5-26T12:09:53.222 1.28 -0.61 -1.31
2014-5-26T12:09:53.432 0.63 -0.97 0.83
2014-5-26T12:09:53.433 0.63 0.16 0.75
2014-5-26T12:09:53.572 0.63 -0.17 0.25
2014-5-26T12:09:53.642 0.63 -0.17 1.03
2014-5-26T12:09:53.719 -0.30 -0.81 1.08
2014-5-26T12:09:53.853 -0.27 -0.31 0.66
2014-5-26T12:09:53.922 -0.77 -0.05 1.38
2014-5-26T12:09:54.062 -0.31 0.56 0.84
2014-5-26T12:09:54.132 0.34 -0.17 1.91
2014-5-26T12:09:54.272 -1.30 -0.50 0.78
2014-5-26T12:09:54.345 -0.03 0.20 1.14
2014-5-26T12:09:54.489 -0.16 0.05 1.00
2014-5-26T12:09:54.553 -0.16 0.05 0.84
2014-5-26T12:09:54.622 0.00 0.00 1.39
2014-5-26T12:09:54.762 0.17 0.05 0.89
2014-5-26T12:09:54.832 -0.06 0.03 0.91
2014-5-26T12:09:54.979 0.14 0.13 1.22
2014-5-26T12:09:55.042 0.33 0.11 0.81
2014-5-26T12:09:55.182 -0.63 -0.17 1.00
2014-5-26T12:09:55.254 0.16 0.08 0.97
2014-5-26T12:09:55.322 0.14 0.08 0.98
2014-5-26T12:09:55.469 0.16 0.06 0.98
2014-5-26T12:09:55.532 0.14 0.09 0.92
2014-5-26T12:09:55.672 0.14 0.09 0.95
2014-5-26T12:09:55.742 0.14 0.06 1.03
2014-5-26T12:09:55.882 0.16 0.08 0.97
2014-5-26T12:09:55.952 0.17 0.05 0.97
2014-5-26T12:09:56.092 0.16 0.09 0.98
2014-5-26T12:09:56.162 0.14 0.08 1.02
2014-5-26T12:09:56.239 0.16 0.06 0.98
2014-5-26T12:09:56.372 0.16 0.08 1.00
2014-5-26T12:09:56.442 0.14 0.08 0.98
2014-5-26T12:09:56.583 0.14 0.11 1.02
2014-5-26T12:09:56.659 -0.39 0.17 1.00
2014-5-26T12:09:56.792 -0.11 0.02 1.02
2014-5-26T12:09:56.862 -0.53 0.16 0.67
2014-5-26T12:09:56.932 -0.64 -0.02 0.58
2014-5-26T12:09:57.072 -0.45 0.16 0.66
2014-5-26T12:09:57.143 -0.56 -0.23 0.91
2014-5-26T12:09:57.283 -0.52 0.31 0.98
2014-5-26T12:09:57.353 -0.48 0.25 1.55
2014-5-26T12:09:57.492 0.20 -0.08 1.52
2014-5-26T12:09:57.633 0.31 -0.53 1.27
2014-5-26T12:09:57.633 0.72 0.16 0.61
2014-5-26T12:09:57.772 1.42 0.13 -0.13
2014-5-26T12:09:57.842 1.03 0.55 0.28
2014-5-26T12:09:57.982 1.16 0.13 0.25
2014-5-26T12:09:58.052 0.53 0.00 0.89
2014-5-26T12:09:58.192 0.83 -0.13 0.69
2014-5-26T12:09:58.262 0.56 -0.11 0.59
2014-5-26T12:09:58.409 -0.17 -0.75 1.27
2014-5-26T12:09:58.472 0.73 -0.39 1.02
2014-5-26T12:09:58.542 0.47 0.00 0.77
