# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:32:5.756 24.11 21.97 1454.64 22.44 -0.05 0.33 0.89 0.00 0.00 0.00 2.44 1.02 -1.27
2014-5-24T21:32:6.763 22.56 21.97 1454.60 22.44 -0.03 0.31 0.91 -6.56 21.09 -2.59 2.65 0.88 -1.21
2014-5-24T21:32:7.771 24.02 21.97 1454.60 22.44 -0.05 0.33 0.91 -6.56 21.09 -2.59 2.43 0.96 -1.25
2014-5-24T21:32:8.779 24.11 21.97 1454.60 22.44 -0.06 0.33 0.91 -6.32 21.12 -2.35 2.55 0.93 -1.30
2014-5-24T21:32:9.786 24.10 22.00 1490.64 22.44 -0.05 0.33 0.91 -6.32 21.12 -2.35 2.46 0.84 -1.19
2014-5-24T21:32:10.794 24.10 22.00 1490.65 22.44 -0.05 0.33 0.89 -6.29 21.18 -2.44 2.40 0.94 -1.16
2014-5-24T21:32:11.801 24.10 22.00 1461.82 22.44 -0.06 0.31 0.91 -6.29 21.18 -2.44 2.48 0.75 -1.15
2014-5-24T21:32:12.808 24.26 22.00 1461.77 22.44 -0.05 0.34 0.91 -6.35 21.12 -2.26 2.46 1.05 -1.16
2014-5-24T21:32:13.816 24.29 22.00 1476.19 22.44 -0.06 0.31 0.91 -6.35 21.12 -2.26 2.61 1.02 -1.23
2014-5-24T21:32:14.824 24.36 22.00 1476.21 22.44 -0.05 0.31 0.89 -6.41 21.27 -2.62 2.56 1.01 -1.26
2014-5-24T21:32:15.831 24.22 22.00 1476.21 22.44 -0.05 0.33 0.89 -6.41 21.27 -2.62 2.59 0.89 -1.17
2014-5-24T21:32:16.840 24.15 22.00 1476.21 22.44 -0.05 0.33 0.89 -6.26 21.09 -2.20 2.40 0.94 -1.27
2014-5-24T21:32:17.849 24.22 22.00 1476.21 22.44 -0.05 0.31 0.91 -6.26 21.09 -2.20 2.67 0.80 -1.19
2014-5-24T21:32:18.856 24.12 22.00 1461.80 22.44 -0.05 0.33 0.91 -6.29 21.15 -2.01 2.55 0.93 -1.24
2014-5-24T21:32:19.863 24.19 22.00 1461.77 22.44 -0.05 0.33 0.89 -6.29 21.15 -2.01 2.30 0.85 -1.22
2014-5-24T21:32:20.871 24.17 22.00 1476.19 22.44 -0.06 0.33 0.91 -6.50 21.09 -2.38 2.55 1.02 -1.27
2014-5-24T21:32:21.878 24.16 21.97 1476.26 22.44 -0.06 0.33 0.91 -6.50 21.09 -2.38 2.43 1.03 -1.19
2014-5-24T21:32:22.885 24.09 21.97 1469.05 22.44 -0.06 0.33 0.91 -6.23 21.06 -1.74 2.53 0.89 -0.98
2014-5-24T21:32:23.892 24.09 21.97 1469.01 22.44 -0.06 0.34 0.89 -6.44 21.09 -2.11 2.45 0.79 -1.27
2014-5-24T21:32:24.900 24.07 21.97 1476.21 22.35 -0.05 0.34 0.91 -6.44 21.09 -2.11 2.56 0.84 -1.11
2014-5-24T21:32:25.908 24.09 21.97 1476.17 22.44 -0.06 0.33 0.89 -6.47 21.12 -1.98 2.53 0.86 -1.30
2014-5-24T21:32:26.915 24.16 21.97 1476.17 22.44 -0.05 0.34 0.89 -6.47 21.12 -1.98 2.59 1.11 -1.12
2014-5-24T21:32:27.922 24.14 21.97 1476.19 22.44 -0.06 0.33 0.91 -6.32 20.81 -1.98 2.57 0.87 -1.29
2014-5-24T21:32:28.930 24.14 21.97 1468.98 22.35 -0.06 0.33 0.91 -6.32 20.81 -1.98 2.49 1.00 -1.25
2014-5-24T21:32:29.937 24.11 21.97 1468.96 22.35 -0.05 0.34 0.89 -6.41 21.03 -1.95 2.40 0.89 -1.27
2014-5-24T21:32:30.946 24.14 21.97 1468.96 22.35 -0.05 0.34 0.89 -6.41 21.03 -1.95 2.64 0.83 -1.04
2014-5-24T21:32:31.955 24.09 21.97 1476.17 22.35 -0.05 0.34 0.91 -6.41 21.15 -1.98 2.75 0.83 -1.24
2014-5-24T21:32:32.962 24.14 21.97 1476.17 22.35 -0.05 0.34 0.91 -6.41 21.15 -1.98 2.40 0.83 -1.10
2014-5-24T21:32:33.970 24.11 21.97 1490.59 22.44 -0.06 0.33 0.89 -6.50 21.06 -2.23 2.44 0.95 -1.10
2014-5-24T21:32:34.977 24.14 21.97 1490.55 22.35 -0.05 0.33 0.91 -6.50 21.06 -2.23 2.44 1.08 -1.19
2014-5-24T21:32:35.985 24.14 21.97 1476.14 22.35 -0.05 0.31 0.89 -6.38 21.12 -2.11 2.62 0.89 -1.19
2014-5-24T21:32:36.993 24.18 21.97 1476.15 22.35 -0.06 0.33 0.89 -6.38 21.12 -2.11 2.49 1.02 -1.21
