# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:38:39.560 2.45 0.00 1526.36 22.27 -0.05 0.31 0.91 0.00 0.00 0.00 2.53 0.89 -1.22
2014-5-24T21:38:40.568 24.05 21.84 1526.36 22.27 -0.05 0.31 0.89 -6.59 21.18 -2.04 2.64 0.74 -1.15
2014-5-24T21:38:41.576 22.47 21.84 1526.36 22.27 -0.05 0.33 0.91 -6.59 21.18 -2.04 2.54 1.05 -1.24
2014-5-24T21:38:42.583 23.90 21.88 1526.32 22.27 -0.05 0.33 0.89 -6.59 21.33 -2.35 2.56 1.08 -1.27
2014-5-24T21:38:43.590 24.04 21.88 1555.14 22.27 -0.05 0.33 0.91 -6.59 21.33 -2.35 2.54 0.92 -1.10
2014-5-24T21:38:44.596 24.04 21.88 1555.15 22.27 -0.05 0.34 0.91 -6.53 21.21 -2.41 2.49 0.89 -1.26
2014-5-24T21:38:45.604 24.04 21.88 1547.94 22.27 -0.05 0.34 0.91 -6.53 21.21 -2.41 2.33 0.86 -1.22
2014-5-24T21:38:46.611 24.06 21.88 1547.94 22.27 -0.05 0.34 0.88 -6.32 21.18 -1.74 2.62 1.05 -1.31
2014-5-24T21:38:47.618 24.06 21.88 1540.74 22.27 -0.06 0.34 0.89 -6.32 21.18 -1.74 2.58 1.01 -1.24
2014-5-24T21:38:48.625 24.13 21.88 1540.74 22.27 -0.06 0.34 0.89 -6.50 21.09 -2.20 2.61 1.05 -1.14
2014-5-24T21:38:49.635 24.13 21.88 1540.67 22.27 -0.05 0.31 0.91 -6.50 21.09 -2.20 2.56 0.96 -1.24
2014-5-24T21:38:50.643 24.06 21.88 1569.49 22.27 -0.06 0.34 0.89 -6.50 21.15 -1.89 2.49 0.85 -1.17
2014-5-24T21:38:51.650 24.15 21.88 1569.46 22.27 -0.05 0.31 0.89 -6.50 21.15 -1.89 2.46 1.05 -1.17
2014-5-24T21:38:52.658 24.08 21.88 1555.05 22.27 -0.06 0.33 0.91 -6.44 21.30 -1.83 2.59 0.84 -1.28
2014-5-24T21:38:53.674 24.06 21.88 1555.12 22.27 -0.05 0.31 0.89 -6.44 21.30 -1.83 2.49 0.97 -1.27
2014-5-24T21:38:54.682 24.06 21.88 1540.71 22.27 -0.06 0.31 0.88 -6.56 21.12 -1.80 2.62 1.08 -1.26
2014-5-24T21:38:55.690 24.11 21.88 1540.71 22.27 -0.06 0.33 0.89 -6.56 21.12 -1.80 2.62 0.85 -1.16
2014-5-24T21:38:56.697 23.99 21.88 1526.30 22.27 -0.05 0.33 0.91 -6.50 21.33 -1.95 2.44 0.90 -1.19
2014-5-24T21:38:57.706 24.08 21.88 1526.27 22.27 -0.06 0.33 0.89 -6.50 21.33 -1.95 2.43 1.04 -1.17
2014-5-24T21:38:58.718 24.04 21.88 1562.30 22.27 -0.06 0.33 0.89 -6.53 21.33 -1.46 2.54 0.90 -1.41
2014-5-24T21:38:59.725 24.11 21.88 1562.29 22.27 -0.05 0.33 0.89 -6.53 21.33 -1.46 2.52 0.94 -1.24
2014-5-24T21:39:0.732 24.01 21.88 1540.67 22.27 -0.05 0.34 0.91 -6.62 21.24 -2.14 2.61 0.79 -1.14
2014-5-24T21:39:1.740 24.08 21.88 1540.72 22.27 -0.05 0.33 0.91 -6.62 21.24 -2.14 2.61 1.11 -1.37
2014-5-24T21:39:2.748 24.06 21.88 1540.72 22.27 -0.06 0.31 0.88 -6.38 21.39 -2.17 2.53 0.92 -1.32
2014-5-24T21:39:3.756 24.08 21.88 1540.72 22.27 -0.05 0.33 0.89 -6.38 21.39 -2.17 2.56 1.05 -1.36
2014-5-24T21:39:4.762 24.11 21.88 1540.70 22.27 -0.05 0.33 0.89 -6.50 21.18 -1.71 2.46 0.88 -1.17
2014-5-24T21:39:5.771 24.15 21.88 1569.53 22.27 -0.05 0.33 0.89 -6.50 21.18 -1.71 2.35 0.89 -1.27
2014-5-24T21:39:6.779 24.15 21.88 1569.53 22.27 -0.06 0.33 0.91 -6.44 21.27 -1.92 2.47 0.99 -1.23
2014-5-24T21:39:7.786 24.13 21.88 1547.91 22.27 -0.05 0.31 0.91 -6.62 21.15 -2.11 2.66 1.03 -1.30
2014-5-24T21:39:8.794 24.13 21.88 1547.94 22.27 -0.06 0.33 0.91 -6.62 21.15 -2.11 2.64 0.92 -1.27
2014-5-24T21:39:9.801 24.13 21.88 1555.15 22.27 -0.05 0.34 0.89 -6.23 21.30 -1.98 2.48 0.78 -1.07
2014-5-24T21:39:10.809 24.15 21.88 1555.17 22.27 -0.05 0.33 0.89 -6.23 21.30 -1.98 2.43 0.98 -1.30
2014-5-24T21:39:11.817 24.08 21.88 1540.76 22.27 -0.06 0.31 0.88 -6.29 21.18 -1.74 2.59 1.07 -1.42
2014-5-24T21:39:12.824 24.11 21.88 1540.71 22.27 -0.05 0.33 0.91 -6.29 21.18 -1.74 2.47 0.86 -1.11
2014-5-24T21:39:13.832 24.06 21.88 1576.74 22.27 -0.05 0.33 0.91 -6.38 21.06 -2.11 2.72 0.87 -1.24
2014-5-24T21:39:14.838 24.11 21.88 1576.72 22.27 -0.05 0.34 0.91 -6.38 21.06 -2.11 2.46 0.89 -1.23
2014-5-24T21:39:15.848 23.99 21.88 1562.31 22.27 -0.06 0.33 0.89 -6.47 21.24 -1.95 2.53 0.82 -1.14
2014-5-24T21:39:16.856 24.01 21.88 1562.30 22.27 -0.05 0.33 0.91 -6.47 21.24 -1.95 2.61 0.80 -1.16
2014-5-24T21:39:17.863 24.08 21.88 1562.30 22.27 -0.05 0.31 0.89 -6.50 21.06 -2.38 2.30 0.88 -1.26
2014-5-24T21:39:18.871 24.11 21.88 1562.30 22.27 -0.05 0.33 0.91 -6.50 21.06 -2.38 2.43 0.89 -1.14
2014-5-24T21:39:19.879 24.06 21.88 1562.34 22.27 -0.06 0.34 0.91 -6.32 21.33 -1.59 2.62 0.88 -1.31
2014-5-24T21:39:20.887 24.01 21.88 1569.55 22.27 -0.05 0.33 0.91 -6.32 21.33 -1.59 2.53 0.98 -1.11
2014-5-24T21:39:21.895 24.11 21.88 1569.52 22.27 -0.05 0.34 0.91 -6.41 21.12 -2.53 2.73 1.06 -1.20
2014-5-24T21:39:22.903 24.18 21.88 1547.90 22.27 -0.06 0.31 0.89 -6.41 21.12 -2.53 2.48 0.88 -1.15
2014-5-24T21:39:23.911 24.15 21.88 1547.89 22.27 -0.05 0.33 0.89 -6.47 21.12 -1.86 2.49 0.87 -1.34
2014-5-24T21:39:24.918 24.13 21.88 1555.10 22.27 -0.06 0.31 0.89 -6.47 21.12 -1.86 2.56 0.95 -1.37
2014-5-24T21:39:25.925 24.15 21.88 1555.05 22.27 -0.05 0.33 0.89 -6.23 21.03 -2.26 2.63 0.79 -1.30
2014-5-24T21:39:26.932 24.18 21.88 1555.05 22.27 -0.05 0.31 0.89 -6.23 21.03 -2.26 2.53 1.03 -1.40
2014-5-24T21:39:27.941 24.13 21.88 1555.08 22.27 -0.05 0.34 0.91 -6.62 21.00 -2.17 2.49 1.03 -1.16
2014-5-24T21:39:28.947 24.13 21.88 1562.28 22.27 -0.05 0.31 0.91 -6.62 21.00 -2.17 2.53 0.94 -1.26
2014-5-24T21:39:29.955 24.15 21.88 1562.30 22.27 -0.06 0.33 0.89 -6.32 21.21 -2.04 2.73 0.96 -1.30
2014-5-24T21:39:30.962 24.13 21.88 1583.92 22.27 -0.05 0.33 0.89 -6.32 21.21 -2.04 2.71 0.89 -1.26
2014-5-24T21:39:31.968 24.04 21.88 1583.94 22.27 -0.05 0.33 0.91 -6.47 21.12 -2.01 2.57 0.98 -1.38
2014-5-24T21:39:32.976 24.06 21.88 1562.32 22.27 -0.05 0.31 0.89 -6.47 21.12 -2.01 2.49 0.95 -1.08
2014-5-24T21:39:33.983 24.08 21.88 1562.32 22.27 -0.06 0.33 0.91 -6.32 21.00 -2.08 2.50 0.84 -1.15
2014-5-24T21:39:34.991 24.08 21.88 1562.30 22.27 -0.06 0.34 0.89 -6.32 21.00 -2.08 2.48 0.85 -1.21
2014-5-24T21:39:35.998 24.06 21.88 1562.30 22.27 -0.05 0.31 0.89 -6.50 21.24 -2.01 2.48 0.86 -1.26
2014-5-24T21:39:37.006 24.11 21.88 1562.31 22.27 -0.06 0.31 0.91 -6.50 21.24 -2.01 2.47 0.83 -1.46
2014-5-24T21:39:38.013 24.05 21.84 1569.52 22.27 -0.05 0.33 0.91 -6.53 21.30 -2.14 2.52 0.83 -1.29
2014-5-24T21:39:39.020 24.13 21.88 1569.55 22.27 -0.05 0.33 0.89 -6.53 21.30 -2.14 2.53 0.94 -1.19
2014-5-24T21:39:40.026 24.10 21.84 1583.96 22.27 -0.06 0.33 0.89 -6.44 21.15 -2.08 2.51 1.01 -1.20
2014-5-24T21:39:41.033 23.98 21.84 1583.94 22.27 -0.06 0.33 0.89 -6.44 21.15 -2.08 2.38 0.87 -1.19
2014-5-24T21:39:42.040 24.05 21.84 1576.73 22.27 -0.05 0.34 0.89 -6.50 21.03 -2.01 2.53 0.85 -1.40
