# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:36:58.621 24.34 21.88 1526.32 22.27 -0.05 0.33 0.91 0.00 0.00 0.00 2.38 0.80 -1.32
2014-5-24T21:36:59.629 22.48 21.88 1526.37 22.35 -0.06 0.33 0.89 -6.32 21.03 -1.71 2.53 0.95 -1.18
2014-5-24T21:37:0.637 23.87 21.88 1526.37 22.27 -0.05 0.34 0.91 -6.32 21.03 -1.71 2.40 0.91 -1.17
2014-5-24T21:37:1.644 24.04 21.88 1526.35 22.27 -0.05 0.31 0.89 -6.38 21.09 -2.23 2.61 0.85 -1.19
2014-5-24T21:37:2.652 24.06 21.88 1526.35 22.27 -0.05 0.34 0.89 -6.38 21.09 -2.23 2.56 0.88 -1.26
2014-5-24T21:37:3.664 24.08 21.88 1526.37 22.27 -0.06 0.33 0.89 -6.26 21.09 -2.35 2.37 0.90 -1.16
2014-5-24T21:37:4.671 24.08 21.88 1547.99 22.27 -0.06 0.33 0.91 -6.26 21.09 -2.35 2.34 0.91 -1.27
2014-5-24T21:37:5.678 24.15 21.88 1548.01 22.27 -0.05 0.34 0.89 -6.20 21.18 -1.59 2.61 1.07 -1.24
2014-5-24T21:37:6.685 24.06 21.88 1526.39 22.27 -0.05 0.33 0.92 -6.20 21.18 -1.59 2.59 0.82 -1.16
2014-5-24T21:37:7.693 24.11 21.88 1526.34 22.27 -0.05 0.34 0.89 -6.38 20.94 -2.04 2.39 1.12 -1.23
2014-5-24T21:37:8.706 24.08 21.88 1540.76 22.27 -0.05 0.33 0.91 -6.38 20.94 -2.04 2.68 0.99 -1.18
2014-5-24T21:37:9.719 24.08 21.88 1540.76 22.27 -0.05 0.31 0.91 -6.44 21.15 -2.14 2.63 0.99 -1.12
2014-5-24T21:37:10.726 24.06 21.88 1540.77 22.27 -0.05 0.33 0.91 -6.44 21.15 -2.14 2.61 1.05 -1.16
2014-5-24T21:37:11.734 24.04 21.88 1547.98 22.27 -0.05 0.31 0.89 -6.23 20.94 -1.71 2.46 0.92 -1.27
2014-5-24T21:37:12.741 24.01 21.88 1547.99 22.27 -0.06 0.34 0.89 -6.23 20.94 -1.71 2.37 0.82 -1.36
2014-5-24T21:37:13.749 24.14 21.91 1533.58 22.27 -0.05 0.33 0.91 -6.26 21.18 -1.71 2.41 0.92 -1.17
2014-5-24T21:37:14.757 24.06 21.88 1533.57 22.27 -0.05 0.33 0.91 -6.26 21.18 -1.71 2.40 0.87 -1.27
2014-5-24T21:37:15.764 24.09 21.91 1497.53 22.27 -0.05 0.33 0.91 -6.23 20.90 -2.20 2.62 1.05 -1.14
2014-5-24T21:37:16.771 24.12 21.91 1497.48 22.27 -0.06 0.34 0.91 -6.35 21.03 -2.35 2.39 0.98 -1.21
2014-5-24T21:37:17.778 24.09 21.91 1540.72 22.27 -0.06 0.34 0.91 -6.35 21.03 -2.35 2.56 0.95 -1.13
2014-5-24T21:37:18.786 23.98 21.91 1540.80 22.27 -0.06 0.33 0.89 -6.47 21.00 -1.89 2.35 0.99 -1.16
2014-5-24T21:37:19.794 24.01 21.88 1511.97 22.27 -0.05 0.34 0.91 -6.47 21.00 -1.89 2.64 0.92 -1.34
2014-5-24T21:37:20.802 24.09 21.91 1511.91 22.27 -0.06 0.33 0.89 -6.47 21.15 -1.68 2.42 0.89 -1.07
2014-5-24T21:37:21.808 24.08 21.88 1540.74 22.27 -0.05 0.34 0.91 -6.47 21.15 -1.68 2.24 0.87 -1.26
2014-5-24T21:37:22.815 24.16 21.91 1540.77 22.27 -0.06 0.34 0.89 -6.47 21.12 -1.83 2.59 0.98 -1.21
2014-5-24T21:37:23.821 24.06 21.88 1540.77 22.27 -0.05 0.33 0.89 -6.47 21.12 -1.83 2.54 0.85 -1.14
2014-5-24T21:37:24.866 24.08 21.88 1540.77 22.27 -0.06 0.31 0.91 -6.50 21.12 -1.98 2.48 1.03 -0.95
2014-5-24T21:37:25.874 24.08 21.88 1540.78 22.27 -0.05 0.34 0.91 -6.50 21.12 -1.98 2.42 0.99 -1.17
2014-5-24T21:37:26.882 24.08 21.88 1533.58 22.27 -0.05 0.31 0.89 -6.47 21.15 -2.11 2.46 1.03 -1.04
2014-5-24T21:37:27.889 24.12 21.91 1533.52 22.27 -0.05 0.33 0.91 -6.47 21.15 -2.11 2.49 0.89 -1.21
2014-5-24T21:37:28.897 24.13 21.88 1526.32 22.27 -0.06 0.33 0.89 -6.56 21.06 -1.71 2.64 1.07 -1.34
2014-5-24T21:37:29.904 24.06 21.88 1526.39 22.27 -0.05 0.31 0.89 -6.56 21.06 -1.71 2.49 0.85 -1.30
2014-5-24T21:37:30.912 24.07 21.91 1569.63 22.27 -0.05 0.33 0.91 -6.50 21.18 -1.95 2.49 1.00 -1.28
2014-5-24T21:37:31.920 24.04 21.88 1569.59 22.27 -0.06 0.33 0.91 -6.50 21.18 -1.95 2.57 0.92 -1.05
2014-5-24T21:37:32.926 24.11 21.88 1533.56 22.27 -0.05 0.33 0.89 -6.41 21.12 -2.11 2.48 0.98 -1.20
2014-5-24T21:37:33.933 23.99 21.88 1533.56 22.27 -0.06 0.34 0.89 -6.41 21.12 -2.11 2.61 0.90 -1.21
2014-5-24T21:37:34.939 24.13 21.88 1526.35 22.27 -0.05 0.33 0.91 -6.44 21.18 -2.14 2.49 1.17 -1.30
2014-5-24T21:37:35.947 24.12 21.91 1526.38 22.27 -0.05 0.33 0.91 -6.44 21.18 -2.14 2.54 0.84 -1.21
2014-5-24T21:37:36.955 24.04 21.88 1540.79 22.27 -0.05 0.34 0.89 -6.32 21.09 -1.83 2.61 0.91 -1.29
2014-5-24T21:37:37.962 24.06 21.88 1540.82 22.27 -0.05 0.33 0.89 -6.32 21.09 -1.83 2.58 0.72 -1.27
2014-5-24T21:37:38.970 24.08 21.88 1540.82 22.27 -0.06 0.31 0.91 -6.35 21.30 -2.01 2.43 0.96 -1.11
2014-5-24T21:37:39.977 24.11 21.88 1548.03 22.27 -0.05 0.33 0.89 -6.35 21.30 -2.01 2.46 0.79 -1.18
2014-5-24T21:37:40.985 24.11 21.88 1548.03 22.27 -0.05 0.34 0.91 -6.20 21.06 -2.47 2.56 1.02 -1.12
2014-5-24T21:37:41.993 24.11 21.88 1548.03 22.27 -0.05 0.33 0.89 -6.20 21.06 -2.47 2.54 1.01 -1.18
2014-5-24T21:37:43.000 24.06 21.88 1548.05 22.27 -0.06 0.33 0.89 -6.38 21.27 -2.17 2.62 0.90 -1.32
2014-5-24T21:37:44.007 24.11 21.88 1555.26 22.27 -0.05 0.33 0.91 -6.38 21.27 -2.17 2.69 0.94 -1.18
2014-5-24T21:37:45.015 24.08 21.88 1555.20 22.27 -0.05 0.34 0.89 -6.44 21.12 -2.17 2.54 1.10 -1.10
2014-5-24T21:37:46.022 24.11 21.88 1540.79 22.27 -0.05 0.31 0.89 -6.44 21.12 -2.17 2.40 0.94 -1.21
2014-5-24T21:37:47.030 24.08 21.88 1540.79 22.27 -0.05 0.31 0.91 -6.38 21.21 -1.80 2.38 0.99 -1.20
2014-5-24T21:37:48.038 24.08 21.88 1526.38 22.27 -0.05 0.31 0.91 -6.38 21.21 -1.80 2.51 0.98 -1.09
2014-5-24T21:37:49.046 24.13 21.88 1526.35 22.27 -0.05 0.34 0.89 -6.47 21.36 -1.74 2.61 1.04 -1.18
2014-5-24T21:37:50.054 24.13 21.88 1533.56 22.27 -0.05 0.34 0.91 -6.47 21.36 -1.74 2.66 0.94 -1.25
2014-5-24T21:37:51.062 24.15 21.88 1533.57 22.27 -0.05 0.33 0.91 -6.47 21.27 -1.59 2.56 1.05 -1.01
2014-5-24T21:37:52.069 24.13 21.88 1540.77 22.27 -0.05 0.34 0.91 -6.47 21.27 -1.59 2.53 0.90 -1.11
2014-5-24T21:37:53.077 24.13 21.88 1540.74 22.27 -0.06 0.33 0.88 -6.44 21.00 -2.62 2.70 1.13 -1.19
2014-5-24T21:37:54.085 24.13 21.88 1540.74 22.27 -0.05 0.34 0.89 -6.44 21.00 -2.62 2.52 0.80 -1.24
2014-5-24T21:37:55.093 24.18 21.88 1555.15 22.27 -0.05 0.33 0.91 -6.41 21.06 -2.08 2.65 1.10 -1.31
2014-5-24T21:37:56.101 24.08 21.88 1555.18 22.27 -0.05 0.33 0.91 -6.41 21.06 -2.08 2.66 0.88 -1.37
2014-5-24T21:37:57.109 24.20 21.88 1526.35 22.27 -0.06 0.33 0.89 -6.16 21.15 -1.95 2.56 1.02 -1.30
2014-5-24T21:37:58.117 24.18 21.88 1526.34 22.27 -0.05 0.34 0.91 -6.16 21.15 -1.95 2.53 0.81 -1.08
2014-5-24T21:37:59.125 24.20 21.88 1540.76 22.27 -0.05 0.34 0.89 -6.41 21.06 -2.08 2.56 0.56 -1.26
2014-5-24T21:38:0.133 24.08 21.88 1540.74 22.27 -0.06 0.33 0.89 -6.41 21.06 -2.08 2.37 0.96 -1.23
2014-5-24T21:38:1.140 24.20 21.88 1526.32 22.27 -0.05 0.31 0.92 -6.35 21.21 -1.95 2.51 0.93 -1.24
2014-5-24T21:38:2.147 24.15 21.88 1526.31 22.27 -0.05 0.33 0.91 -6.35 21.21 -1.95 2.46 1.09 -1.24
2014-5-24T21:38:3.155 24.15 21.88 1547.93 22.27 -0.05 0.34 0.91 -6.50 21.33 -1.95 2.43 0.92 -1.13
2014-5-24T21:38:4.162 24.04 21.88 1547.92 22.27 -0.06 0.31 0.89 -6.50 21.33 -1.95 2.78 1.08 -1.34
2014-5-24T21:38:5.169 24.04 21.88 1540.71 22.27 -0.05 0.33 0.89 -6.56 21.18 -2.53 2.43 1.06 -1.19
2014-5-24T21:38:6.177 24.04 21.88 1540.80 22.27 -0.05 0.33 0.91 -6.56 21.18 -2.53 2.41 0.96 -1.21
2014-5-24T21:38:7.185 24.04 21.88 1533.59 22.27 -0.05 0.33 0.91 -6.59 21.27 -2.17 2.40 0.98 -1.32
2014-5-24T21:38:8.193 24.04 21.88 1533.52 22.27 -0.06 0.31 0.89 -6.59 21.27 -2.17 2.69 0.93 -1.10
2014-5-24T21:38:9.201 24.11 21.88 1533.52 22.27 -0.06 0.33 0.89 -6.38 21.33 -2.14 2.62 0.92 -1.25
2014-5-24T21:38:10.208 24.04 21.88 1540.73 22.27 -0.05 0.33 0.89 -6.38 21.33 -2.14 2.46 1.01 -1.21
2014-5-24T21:38:11.215 24.13 21.88 1540.79 22.27 -0.05 0.31 0.91 -6.35 21.15 -2.20 2.52 0.95 -1.33
2014-5-24T21:38:12.222 24.13 21.88 1526.38 22.27 -0.05 0.31 0.89 -6.35 21.15 -2.20 2.53 1.10 -1.36
2014-5-24T21:38:13.230 24.04 21.88 1526.34 22.27 -0.05 0.33 0.91 -6.44 21.12 -1.80 2.64 0.95 -1.11
2014-5-24T21:38:14.238 24.11 21.88 1540.76 22.27 -0.05 0.33 0.91 -6.44 21.12 -1.80 2.59 0.77 -0.95
2014-5-24T21:38:15.245 24.04 21.88 1540.76 22.27 -0.06 0.33 0.91 -6.44 21.09 -1.50 2.54 0.98 -1.30
2014-5-24T21:38:16.252 24.06 21.88 1547.97 22.27 -0.05 0.31 0.91 -6.44 21.09 -1.50 2.62 1.12 -1.21
2014-5-24T21:38:17.259 24.08 21.88 1547.97 22.27 -0.05 0.33 0.89 -6.44 21.24 -1.89 2.59 1.05 -1.27
2014-5-24T21:38:18.267 24.15 21.88 1547.97 22.27 -0.05 0.33 0.91 -6.44 21.24 -1.89 2.56 0.98 -1.40
2014-5-24T21:38:19.274 24.27 21.88 1547.93 22.27 -0.05 0.34 0.91 -6.38 21.18 -1.68 2.59 1.03 -1.29
2014-5-24T21:38:20.281 24.20 21.88 1555.13 22.27 -0.06 0.34 0.89 -6.38 21.18 -1.68 2.49 1.05 -1.27
2014-5-24T21:38:21.288 24.18 21.88 1555.22 22.27 -0.05 0.33 0.89 -6.44 21.21 -1.37 2.56 0.82 -1.18
2014-5-24T21:38:22.296 24.18 21.88 1526.40 22.27 -0.05 0.33 0.91 -6.44 21.21 -1.37 2.51 0.89 -1.20
2014-5-24T21:38:23.304 24.18 21.88 1526.34 22.27 -0.05 0.33 0.91 -6.38 21.15 -1.98 2.54 0.97 -1.23
2014-5-24T21:38:24.311 24.04 21.88 1526.34 22.27 -0.05 0.33 0.92 -6.38 21.15 -1.98 2.46 0.79 -1.15
2014-5-24T21:38:25.319 24.04 21.88 1533.55 22.27 -0.05 0.34 0.89 -6.53 21.15 -2.26 2.65 0.79 -1.37
2014-5-24T21:38:26.326 24.06 21.88 1533.48 22.27 -0.06 0.31 0.91 -6.53 21.15 -2.26 2.50 0.95 -1.27
2014-5-24T21:38:27.333 24.01 21.88 1555.10 22.27 -0.05 0.33 0.91 -6.47 21.18 -2.08 2.43 1.01 -0.91
