# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T18:20:26.047 2.45 0.00 261.26 27.10 0 0 0 0.00 0.00 0.00 2.55 0.50 -1.50
2014-5-24T18:20:27.064 2.45 0.00 261.28 27.10 -0.06 0.34 0.89 -5.49 19.71 -3.11 2.50 0.60 -1.37
2014-5-24T18:20:28.074 2.45 0.00 239.42 27.10 -0.03 0.33 0.89 -5.49 19.71 -3.11 2.56 0.44 -1.39
2014-5-24T18:20:29.081 2.45 0.00 239.38 27.10 -0.05 0.33 0.89 -5.49 19.59 -2.78 2.53 0.68 -1.62
2014-5-24T18:20:30.086 27.86 26.88 261.24 27.10 -0.05 0.34 0.89 -5.49 19.59 -2.78 2.49 0.53 -1.66
2014-5-24T18:20:31.093 27.97 26.88 261.22 27.10 -0.03 0.34 0.89 -5.49 19.53 -2.53 2.63 0.47 -1.53
2014-5-24T18:20:32.100 27.99 26.88 261.22 27.10 -0.05 0.34 0.89 -5.49 19.53 -2.53 2.58 0.42 -1.49
2014-5-24T18:20:33.105 27.99 26.88 261.23 27.01 -0.05 0.34 0.89 -5.52 19.74 -2.44 2.56 0.57 -1.40
2014-5-24T18:20:34.111 27.76 26.84 261.23 27.01 -0.05 0.33 0.89 -5.52 19.74 -2.44 2.52 0.33 -1.57
2014-5-24T18:20:35.117 27.54 26.84 297.65 27.01 -0.05 0.33 0.89 -5.55 19.65 -2.14 2.45 0.53 -1.46
2014-5-24T18:20:36.122 27.54 26.84 297.63 27.01 -0.05 0.33 0.89 -5.55 19.65 -2.14 2.56 0.69 -1.43
2014-5-24T18:20:37.128 28.05 26.84 283.06 27.01 -0.05 0.34 0.91 -5.52 19.68 -2.69 2.70 0.60 -1.60
2014-5-24T18:20:38.133 28.10 26.81 283.04 27.01 -0.05 0.34 0.89 -5.52 19.68 -2.69 2.57 0.56 -1.46
2014-5-24T18:20:39.138 28.17 26.81 290.33 27.01 -0.03 0.33 0.89 -5.49 19.68 -2.75 2.55 0.65 -1.59
2014-5-24T18:20:40.145 28.13 26.81 290.32 27.01 -0.05 0.33 0.89 -5.49 19.68 -2.75 2.47 0.46 -1.29
2014-5-24T18:20:41.152 28.19 26.81 326.74 27.01 -0.05 0.33 0.89 -5.40 20.11 -3.08 2.72 0.52 -1.82
2014-5-24T18:20:42.158 28.19 26.81 326.71 27.01 -0.05 0.33 0.89 -5.40 20.11 -3.08 2.55 0.71 -1.54
2014-5-24T18:20:43.163 28.03 26.78 341.28 27.01 -0.05 0.33 0.89 -5.62 19.65 -2.72 2.41 0.67 -1.61
2014-5-24T18:20:44.169 28.18 26.78 341.26 27.01 -0.05 0.33 0.89 -5.62 19.65 -2.72 2.28 0.45 -1.42
2014-5-24T18:20:45.175 28.16 26.78 348.55 27.01 -0.05 0.33 0.89 -5.49 19.84 -2.96 2.64 0.56 -1.43
2014-5-24T18:20:46.183 28.16 26.78 348.57 27.01 -0.03 0.34 0.89 -5.49 19.84 -2.96 2.59 0.63 -1.53
2014-5-24T18:20:47.190 28.10 26.75 319.43 27.01 -0.03 0.34 0.89 -5.49 19.87 -2.32 2.62 0.62 -1.54
2014-5-24T18:20:48.198 28.10 26.75 319.43 26.93 -0.03 0.33 0.89 -5.49 19.87 -2.32 2.71 0.63 -1.56
2014-5-24T18:20:49.206 28.10 26.75 319.39 26.93 -0.05 0.33 0.91 -5.37 19.65 -2.62 2.82 0.72 -1.43
2014-5-24T18:20:50.214 27.97 26.75 348.52 26.93 -0.05 0.34 0.89 -5.37 19.65 -2.62 2.49 0.56 -1.49
2014-5-24T18:20:51.220 28.05 26.72 348.49 26.93 -0.05 0.33 0.91 -5.49 19.87 -2.20 2.53 0.72 -1.55
2014-5-24T18:20:52.230 28.00 26.72 377.62 26.93 -0.05 0.34 0.89 -5.49 19.87 -2.20 2.43 0.52 -1.46
2014-5-24T18:20:53.237 28.03 26.72 377.61 26.93 -0.05 0.34 0.89 -5.55 19.71 -2.44 2.63 0.52 -1.31
2014-5-24T18:20:54.245 28.03 26.72 355.77 26.93 -0.05 0.33 0.88 -5.55 19.71 -2.44 2.58 0.63 -1.65
2014-5-24T18:20:55.252 28.08 26.69 355.76 26.93 -0.05 0.33 0.88 -5.65 19.78 -2.87 2.72 0.67 -1.53
2014-5-24T18:20:56.260 28.02 26.69 377.60 26.93 -0.03 0.33 0.89 -5.65 19.78 -2.87 2.55 0.65 -1.63
2014-5-24T18:20:57.268 27.99 26.69 377.58 26.93 -0.05 0.34 0.89 -5.65 19.71 -2.69 2.64 0.76 -1.63
2014-5-24T18:20:58.275 28.08 26.69 377.58 26.93 -0.05 0.34 0.89 -5.65 19.71 -2.69 2.72 0.53 -1.43
2014-5-24T18:20:59.283 28.07 26.66 377.56 26.93 -0.05 0.34 0.89 -5.68 19.99 -2.53 2.52 0.60 -1.46
2014-5-24T18:21:0.289 28.09 26.66 392.12 26.93 -0.06 0.33 0.89 -5.68 19.99 -2.53 2.64 0.56 -1.46
2014-5-24T18:21:1.297 28.03 26.66 392.11 26.93 -0.03 0.34 0.89 -5.43 19.71 -3.02 2.74 0.63 -1.48
2014-5-24T18:21:2.304 28.01 26.66 377.55 26.93 -0.06 0.34 0.89 -5.40 19.65 -2.32 2.63 0.67 -1.45
2014-5-24T18:21:3.312 28.09 26.66 377.55 26.93 -0.03 0.34 0.89 -5.40 19.65 -2.32 2.49 0.69 -1.50
2014-5-24T18:21:4.319 27.99 26.63 377.56 26.84 -0.05 0.33 0.91 -5.46 19.53 -2.53 2.59 0.43 -1.78
2014-5-24T18:21:5.326 28.04 26.63 392.13 26.84 -0.05 0.33 0.89 -5.46 19.53 -2.53 2.60 0.48 -1.49
2014-5-24T18:21:6.339 27.92 26.59 392.04 26.84 -0.05 0.34 0.89 -5.49 19.84 -2.62 2.59 0.48 -1.47
2014-5-24T18:21:7.348 27.92 26.59 413.88 26.84 -0.03 0.34 0.89 -5.49 19.84 -2.62 2.45 0.56 -1.46
2014-5-24T18:21:8.357 27.89 26.59 413.87 26.84 -0.05 0.34 0.89 -5.68 19.78 -3.05 2.61 0.58 -1.46
2014-5-24T18:21:9.364 27.92 26.59 435.71 26.84 -0.03 0.34 0.91 -5.68 19.78 -3.05 2.52 0.55 -1.45
2014-5-24T18:21:10.372 27.92 26.59 435.70 26.84 -0.05 0.33 0.89 -5.68 19.90 -2.59 2.50 0.74 -1.58
