# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:15:50.269 2.45 0.00 628.46 24.34 -0.05 0.34 0.89 0.00 0.00 0.00 2.85 0.63 -1.15
2014-5-24T23:15:51.277 26.79 23.94 628.43 24.34 -0.06 0.33 0.89 -6.10 21.00 -3.14 2.77 0.63 -1.06
2014-5-24T23:15:52.284 25.08 23.94 628.43 24.34 -0.05 0.34 0.89 -6.10 21.00 -3.14 3.10 0.72 -1.10
2014-5-24T23:15:53.292 26.32 23.94 628.45 24.34 -0.05 0.34 0.89 -6.26 20.94 -3.08 2.65 0.88 -1.23
2014-5-24T23:15:54.300 26.45 23.94 599.49 24.34 -0.05 0.33 0.89 -6.26 20.94 -3.08 2.75 0.85 -1.27
2014-5-24T23:15:55.307 26.45 23.94 599.49 24.34 -0.06 0.33 0.91 -6.16 21.06 -3.45 2.71 0.82 -1.24
2014-5-24T23:15:56.314 26.50 23.94 642.92 24.34 -0.06 0.34 0.89 -6.16 21.06 -3.45 2.79 0.70 -1.18
2014-5-24T23:15:57.322 26.54 23.94 642.92 24.34 -0.06 0.33 0.89 -6.10 20.87 -3.42 2.94 0.68 -0.99
2014-5-24T23:15:58.331 26.59 23.94 642.92 24.35 -0.06 0.33 0.89 -6.10 20.87 -3.42 2.62 0.78 -1.20
