# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:6:29.647 2.45 0.00 440.61 24.68 -0.05 0.36 0.89 0.00 0.00 0.00 2.54 0.60 -1.07
2014-5-24T23:6:30.655 27.18 24.28 440.61 24.68 -0.05 0.31 0.89 -6.04 20.90 -3.57 2.98 0.77 -1.26
2014-5-24T23:6:31.662 25.52 24.28 433.37 24.68 -0.05 0.34 0.91 -6.04 20.90 -3.57 2.82 0.82 -1.14
2014-5-24T23:6:32.669 26.79 24.28 433.35 24.68 -0.06 0.34 0.91 -5.89 20.90 -3.72 2.80 0.79 -1.01
2014-5-24T23:6:33.683 26.91 24.28 433.35 24.68 -0.05 0.33 0.91 -5.89 20.90 -3.72 2.59 0.78 -1.21
2014-5-24T23:6:34.690 26.82 24.28 433.35 24.68 -0.06 0.31 0.91 -5.83 20.97 -3.42 2.71 0.56 -1.21
2014-5-24T23:6:35.698 26.82 24.28 455.08 24.68 -0.06 0.34 0.89 -5.83 20.97 -3.42 2.81 0.76 -1.11
2014-5-24T23:6:36.709 26.93 24.28 455.10 24.68 -0.05 0.34 0.89 -5.98 20.87 -3.27 2.85 0.69 -1.07
2014-5-24T23:6:37.716 26.88 24.28 433.37 24.68 -0.05 0.33 0.91 -5.98 20.87 -3.27 2.82 0.64 -0.99
2014-5-24T23:6:38.724 26.88 24.28 433.36 24.68 -0.06 0.31 0.89 -6.13 21.06 -3.39 2.88 0.74 -1.04
2014-5-24T23:6:39.731 26.91 24.28 447.85 24.68 -0.05 0.33 0.89 -6.13 21.06 -3.39 2.73 0.91 -1.11
2014-5-24T23:6:40.739 26.91 24.28 447.85 24.68 -0.06 0.33 0.89 -6.07 21.15 -3.14 2.80 0.73 -1.05
2014-5-24T23:6:41.746 27.02 24.28 447.85 24.68 -0.05 0.33 0.91 -6.07 21.15 -3.14 2.88 0.76 -1.04
2014-5-24T23:6:42.754 26.95 24.28 447.85 24.68 -0.05 0.31 0.91 -6.07 20.84 -3.54 2.83 0.57 -1.05
2014-5-24T23:6:43.761 26.95 24.28 447.85 24.68 -0.06 0.33 0.88 -6.04 20.90 -3.36 2.77 0.86 -1.22
2014-5-24T23:6:44.768 27.02 24.28 447.85 24.68 -0.05 0.33 0.89 -6.04 20.90 -3.36 2.64 0.73 -0.95
2014-5-24T23:6:45.776 27.00 24.28 447.84 24.68 -0.05 0.31 0.89 -6.04 20.90 -3.36 2.71 0.72 -1.26
2014-5-24T23:6:46.782 27.02 24.28 440.59 24.68 -0.05 0.31 0.89 -6.01 20.84 -2.99 2.67 0.83 -1.20
2014-5-24T23:6:47.790 27.07 24.28 440.59 24.68 -0.06 0.33 0.89 -6.07 20.94 -3.66 2.69 0.63 -1.10
2014-5-24T23:6:48.804 26.97 24.28 447.83 24.68 -0.06 0.33 0.89 -6.07 20.94 -3.66 2.95 0.76 -1.10
2014-5-24T23:6:49.812 27.00 24.28 447.83 24.68 -0.05 0.33 0.89 -6.01 20.97 -3.54 2.76 0.74 -1.12
2014-5-24T23:6:50.819 27.00 24.28 440.58 24.68 -0.05 0.34 0.89 -6.01 20.97 -3.54 2.72 0.58 -1.18
2014-5-24T23:6:51.826 26.97 24.28 440.60 24.68 -0.06 0.31 0.89 -5.89 20.90 -3.48 2.84 0.59 -1.07
2014-5-24T23:6:52.834 26.95 24.28 433.35 24.68 -0.05 0.31 0.89 -5.89 20.90 -3.48 2.74 0.82 -1.17
2014-5-24T23:6:53.841 27.02 24.28 433.37 24.68 -0.05 0.33 0.89 -6.07 21.12 -3.42 2.87 0.72 -1.02
2014-5-24T23:6:54.849 26.93 24.28 433.37 24.68 -0.05 0.33 0.91 -6.07 21.12 -3.42 2.84 0.65 -1.19
2014-5-24T23:6:55.856 26.97 24.28 447.86 24.68 -0.05 0.34 0.91 -6.07 20.87 -3.66 2.89 0.80 -1.05
2014-5-24T23:6:56.864 26.93 24.28 447.84 24.68 -0.05 0.33 0.91 -6.07 20.87 -3.66 2.71 0.76 -1.21
2014-5-24T23:6:57.872 26.97 24.28 433.35 24.68 -0.05 0.33 0.89 -5.95 20.97 -3.17 2.82 0.63 -1.15
2014-5-24T23:6:58.879 27.02 24.28 433.35 24.68 -0.05 0.31 0.89 -5.95 20.97 -3.17 2.67 0.58 -1.20
2014-5-24T23:6:59.887 26.97 24.28 447.84 24.68 -0.06 0.33 0.91 -6.01 20.97 -3.33 2.82 0.91 -1.24
2014-5-24T23:7:0.895 27.02 24.28 447.82 24.68 -0.05 0.34 0.91 -6.01 20.97 -3.33 2.78 0.79 -1.12
2014-5-24T23:7:1.902 27.04 24.28 440.58 24.68 -0.05 0.34 0.89 -5.98 20.90 -3.45 2.82 0.72 -1.23
2014-5-24T23:7:2.910 27.00 24.28 440.58 24.68 -0.05 0.34 0.91 -5.98 20.90 -3.45 2.78 0.71 -0.97
2014-5-24T23:7:3.918 27.04 24.28 433.34 24.68 -0.05 0.33 0.89 -5.95 20.90 -3.85 2.76 0.69 -0.89
2014-5-24T23:7:4.925 27.02 24.28 433.33 24.68 -0.06 0.33 0.89 -5.95 20.90 -3.85 2.91 0.67 -1.17
2014-5-24T23:7:5.933 26.97 24.28 469.55 24.68 -0.05 0.34 0.89 -5.95 20.87 -3.75 2.66 0.73 -1.16
2014-5-24T23:7:6.940 27.00 24.28 469.55 24.59 -0.05 0.33 0.89 -5.95 20.87 -3.75 2.74 0.85 -1.17
2014-5-24T23:7:7.948 26.97 24.28 447.82 24.59 -0.05 0.33 0.89 -5.98 21.00 -3.94 2.80 0.58 -1.16
2014-5-24T23:7:8.955 27.00 24.28 447.82 24.59 -0.06 0.33 0.89 -5.98 21.00 -3.94 2.75 0.67 -1.11
2014-5-24T23:7:9.962 27.02 24.28 447.82 24.59 -0.05 0.33 0.91 -6.04 20.90 -2.93 2.93 0.81 -1.10
2014-5-24T23:7:10.968 26.97 24.28 455.06 24.59 -0.05 0.34 0.89 -6.04 20.90 -2.93 2.74 0.78 -1.27
2014-5-24T23:7:11.975 27.02 24.28 455.06 24.59 -0.05 0.34 0.91 -6.01 20.87 -3.51 2.62 0.81 -1.10
2014-5-24T23:7:12.982 27.02 24.28 447.82 24.59 -0.06 0.31 0.91 -6.01 20.87 -3.51 2.64 0.72 -1.26
2014-5-24T23:7:13.990 27.00 24.28 447.81 24.59 -0.05 0.34 0.89 -5.83 20.69 -3.63 2.88 0.88 -1.05
2014-5-24T23:7:14.998 27.02 24.28 462.30 24.59 -0.06 0.31 0.91 -5.83 20.69 -3.63 2.81 0.69 -1.25
