# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:53:43.603 2.45 0.00 1806.06 21.92 -0.05 0.33 0.89 0.00 0.00 0.00 2.52 1.16 -1.19
2014-5-24T21:53:44.610 22.10 21.50 1805.99 21.92 -0.06 0.31 0.89 -6.62 21.18 -2.53 2.46 0.92 -1.14
2014-5-24T21:53:45.618 23.40 21.50 1798.79 21.92 -0.05 0.33 0.91 -6.62 21.18 -2.53 2.48 1.03 -1.27
2014-5-24T21:53:46.626 23.54 21.50 1798.79 21.92 -0.05 0.33 0.89 -6.62 21.39 -2.14 2.47 0.98 -1.36
2014-5-24T21:53:47.635 23.64 21.50 1798.79 21.92 -0.05 0.31 0.91 -6.62 21.39 -2.14 2.56 1.02 -1.21
2014-5-24T21:53:48.651 23.67 21.53 1798.83 21.92 -0.05 0.34 0.89 -6.35 21.09 -2.35 2.52 0.95 -1.17
2014-5-24T21:53:49.660 23.67 21.53 1798.83 21.92 -0.05 0.31 0.89 -6.35 21.09 -2.35 2.42 1.11 -1.17
2014-5-24T21:53:50.667 23.62 21.50 1798.79 21.92 -0.06 0.34 0.91 -6.38 21.09 -1.80 2.46 0.97 -1.20
2014-5-24T21:53:51.675 23.67 21.53 1798.79 21.92 -0.05 0.33 0.91 -6.38 21.09 -1.80 2.54 1.05 -1.10
2014-5-24T21:53:52.683 23.67 21.53 1798.80 21.92 -0.05 0.33 0.89 -6.62 21.27 -1.74 2.43 0.98 -1.33
2014-5-24T21:53:53.695 23.69 21.50 1798.80 21.92 -0.05 0.34 0.89 -6.62 21.27 -1.74 2.42 0.83 -1.17
2014-5-24T21:53:54.703 23.74 21.53 1798.80 21.92 -0.05 0.34 0.91 -6.59 21.42 -2.50 2.44 1.05 -1.15
2014-5-24T21:53:55.710 23.69 21.50 1798.77 21.92 -0.05 0.33 0.89 -6.59 21.42 -2.50 2.40 0.94 -1.11
2014-5-24T21:53:56.719 23.78 21.50 1791.57 21.92 -0.05 0.33 0.91 -6.56 21.18 -1.62 2.71 1.02 -1.08
2014-5-24T21:53:57.727 23.86 21.53 1791.59 21.92 -0.05 0.31 0.91 -6.56 21.18 -1.62 2.41 1.05 -1.20
2014-5-24T21:53:58.734 23.76 21.50 1805.99 21.92 -0.05 0.33 0.89 -6.44 21.21 -2.11 2.53 0.99 -1.17
2014-5-24T21:53:59.742 23.71 21.50 1805.95 21.92 -0.05 0.33 0.89 -6.44 21.21 -2.11 2.44 0.97 -1.04
2014-5-24T21:54:0.749 23.73 21.50 1813.15 21.92 -0.05 0.31 0.91 -6.50 21.39 -2.14 2.49 0.95 -1.40
2014-5-24T21:54:1.756 23.66 21.50 1813.14 21.92 -0.05 0.34 0.91 -6.41 21.24 -2.66 2.41 1.01 -1.38
2014-5-24T21:54:2.763 23.62 21.50 1805.94 21.92 -0.05 0.34 0.91 -6.41 21.24 -2.66 2.40 0.98 -1.24
2014-5-24T21:54:3.771 23.66 21.50 1806.00 21.92 -0.06 0.31 0.91 -6.38 21.15 -2.47 2.51 1.19 -1.12
2014-5-24T21:54:4.779 23.64 21.50 1791.60 21.92 -0.05 0.33 0.88 -6.38 21.15 -2.47 2.48 0.99 -1.12
2014-5-24T21:54:5.786 23.64 21.50 1791.57 21.92 -0.05 0.33 0.88 -6.38 21.27 -2.53 2.47 1.01 -1.21
2014-5-24T21:54:6.794 23.66 21.50 1791.57 21.95 -0.05 0.33 0.89 -6.38 21.27 -2.53 2.65 0.89 -1.19
2014-5-24T21:54:7.801 23.69 21.50 1791.54 21.95 -0.05 0.34 0.89 -6.47 21.27 -2.50 2.42 0.95 -1.21
