# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:48:19.298 2.45 0.00 1741.29 21.92 -0.05 0.34 0.89 0.00 0.00 0.00 2.33 0.98 -1.45
2014-5-24T21:48:20.306 22.16 21.53 1741.23 21.92 -0.05 0.33 0.89 -6.62 21.21 -2.04 2.50 0.82 -1.11
2014-5-24T21:48:21.313 23.55 21.53 1726.83 21.92 -0.05 0.31 0.91 -6.62 21.21 -2.04 2.53 0.98 -1.27
2014-5-24T21:48:22.321 23.67 21.53 1726.85 21.92 -0.05 0.34 0.91 -6.56 21.00 -2.53 2.65 0.79 -1.18
2014-5-24T21:48:23.329 23.65 21.53 1748.46 21.92 -0.05 0.31 0.89 -6.56 21.00 -2.53 2.52 0.85 -1.26
2014-5-24T21:48:24.337 23.74 21.53 1748.49 21.92 -0.05 0.33 0.91 -6.50 21.09 -2.08 2.42 1.01 -1.24
2014-5-24T21:48:25.345 23.77 21.53 1726.88 21.92 -0.05 0.33 0.91 -6.50 21.09 -2.08 2.41 1.15 -1.18
2014-5-24T21:48:26.352 23.67 21.53 1726.85 21.92 -0.06 0.33 0.91 -6.32 21.18 -2.01 2.53 0.98 -1.28
2014-5-24T21:48:27.360 23.70 21.53 1741.26 21.92 -0.06 0.33 0.89 -6.32 21.18 -2.01 2.56 0.92 -1.04
2014-5-24T21:48:28.368 23.77 21.53 1741.25 21.92 -0.05 0.31 0.91 -6.59 21.12 -2.62 2.66 1.13 -1.11
2014-5-24T21:48:29.374 23.79 21.53 1712.44 21.92 -0.05 0.34 0.91 -6.59 21.12 -2.62 2.43 0.94 -1.17
2014-5-24T21:48:30.382 23.79 21.53 1712.44 21.92 -0.05 0.33 0.91 -6.53 21.12 -1.95 2.56 1.03 -1.30
2014-5-24T21:48:31.389 23.84 21.53 1712.43 21.92 -0.05 0.34 0.91 -6.53 21.12 -1.95 2.51 0.82 -1.27
2014-5-24T21:48:32.397 23.72 21.53 1777.24 21.92 -0.05 0.33 0.91 -6.35 21.09 -2.01 2.37 0.98 -1.11
2014-5-24T21:48:33.405 23.77 21.53 1777.30 21.92 -0.05 0.31 0.89 -6.35 21.09 -2.01 2.74 0.92 -1.23
2014-5-24T21:48:34.413 23.77 21.53 1748.50 21.92 -0.05 0.33 0.91 -6.26 21.03 -2.32 2.56 1.08 -1.30
2014-5-24T21:48:35.420 23.79 21.53 1748.46 21.92 -0.05 0.33 0.89 -6.26 21.03 -2.32 2.57 0.92 -1.22
2014-5-24T21:48:36.428 23.70 21.53 1748.46 21.92 -0.06 0.33 0.89 -6.44 21.21 -1.80 2.52 0.79 -1.02
2014-5-24T21:48:37.434 23.72 21.53 1748.42 21.92 -0.05 0.34 0.91 -6.50 21.24 -2.38 2.55 1.02 -1.21
2014-5-24T21:48:38.442 23.72 21.53 1755.62 21.92 -0.05 0.34 0.91 -6.50 21.24 -2.38 2.49 1.05 -1.09
2014-5-24T21:48:39.449 23.74 21.53 1755.71 21.92 -0.05 0.33 0.91 -6.50 21.24 -2.38 2.48 1.00 -1.33
2014-5-24T21:48:40.456 23.70 21.53 1748.51 21.92 -0.06 0.33 0.91 -6.50 21.27 -1.89 2.47 0.79 -1.17
2014-5-24T21:48:41.464 23.74 21.53 1748.42 21.92 -0.05 0.31 0.89 -6.56 21.15 -2.41 2.70 1.16 -1.18
2014-5-24T21:48:42.472 23.70 21.53 1748.42 21.92 -0.05 0.31 0.91 -6.56 21.15 -2.41 2.44 0.83 -1.16
2014-5-24T21:48:43.479 23.67 21.53 1748.44 21.92 -0.06 0.34 0.91 -6.41 21.15 -2.04 2.45 1.01 -1.34
2014-5-24T21:48:44.486 23.70 21.53 1748.44 21.92 -0.05 0.34 0.89 -6.41 21.15 -2.04 2.43 1.01 -1.26
2014-5-24T21:48:45.494 23.70 21.53 1755.64 21.98 -0.05 0.33 0.89 -6.44 21.15 -2.38 2.53 1.05 -1.24
2014-5-24T21:48:46.501 23.72 21.53 1755.63 21.98 -0.03 0.33 0.89 -6.44 21.15 -2.38 2.49 1.07 -1.16
2014-5-24T21:48:47.509 23.77 21.53 1755.63 21.99 -0.05 0.31 0.91 -6.62 21.15 -2.11 2.59 1.12 -1.20
