# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:10:20.359 2.45 0.00 498.38 24.51 -0.06 0.33 0.89 0.00 0.00 0.00 2.65 0.79 -1.09
2014-5-24T23:10:21.366 25.28 24.13 498.38 24.51 -0.05 0.33 0.89 -6.20 20.97 -3.78 2.91 0.76 -1.41
2014-5-24T23:10:22.374 26.58 24.13 512.86 24.51 -0.05 0.33 0.89 -6.20 20.97 -3.78 2.81 0.91 -1.04
2014-5-24T23:10:23.382 26.63 24.13 512.86 24.51 -0.05 0.33 0.89 -6.04 21.06 -3.48 2.77 0.82 -1.21
2014-5-24T23:10:24.389 26.67 24.13 534.58 24.51 -0.05 0.33 0.89 -6.04 21.06 -3.48 3.00 0.82 -1.26
2014-5-24T23:10:25.396 26.67 24.13 534.56 24.51 -0.06 0.33 0.89 -5.95 21.00 -3.63 2.88 0.64 -1.05
2014-5-24T23:10:26.404 26.72 24.13 527.32 24.51 -0.03 0.34 0.91 -5.95 21.00 -3.63 2.73 0.60 -1.21
2014-5-24T23:10:27.412 26.76 24.13 527.33 24.51 -0.06 0.31 0.89 -5.92 20.84 -3.97 2.86 0.64 -1.14
2014-5-24T23:10:28.419 26.79 24.13 534.58 24.51 -0.05 0.33 0.89 -5.92 20.84 -3.97 2.76 0.86 -1.09
2014-5-24T23:10:29.431 26.81 24.13 534.59 24.51 -0.05 0.34 0.91 -5.95 21.03 -3.94 2.83 0.90 -1.14
2014-5-24T23:10:30.442 26.81 24.13 534.59 24.51 -0.05 0.33 0.91 -5.95 21.03 -3.94 2.73 0.54 -1.13
2014-5-24T23:10:31.450 26.86 24.13 549.07 24.51 -0.05 0.34 0.91 -6.10 20.75 -3.81 2.69 0.68 -1.05
2014-5-24T23:10:32.458 26.79 24.13 549.05 24.51 -0.05 0.34 0.91 -6.10 20.75 -3.81 2.76 0.56 -1.14
2014-5-24T23:10:33.465 26.81 24.13 520.08 24.51 -0.05 0.33 0.89 -5.86 20.81 -3.45 2.79 0.65 -1.21
2014-5-24T23:10:34.472 26.83 24.13 520.08 24.51 -0.05 0.33 0.89 -5.86 20.81 -3.45 2.72 0.90 -1.08
2014-5-24T23:10:35.479 26.81 24.13 534.57 24.51 -0.06 0.33 0.91 -5.89 20.84 -3.36 2.79 0.69 -1.01
2014-5-24T23:10:36.487 26.83 24.13 534.59 24.51 -0.06 0.33 0.91 -5.89 20.84 -3.36 2.71 0.69 -1.14
2014-5-24T23:10:37.495 26.79 24.13 491.14 24.51 -0.06 0.31 0.89 -5.95 20.87 -3.39 2.75 0.71 -1.21
2014-5-24T23:10:38.503 26.83 24.13 491.13 24.51 -0.06 0.33 0.91 -5.95 20.63 -3.51 2.66 0.87 -1.19
2014-5-24T23:10:39.511 26.81 24.13 520.10 24.51 -0.06 0.33 0.91 -5.95 20.63 -3.51 2.66 0.68 -1.08
2014-5-24T23:10:40.519 26.79 24.13 520.08 24.51 -0.05 0.31 0.89 -5.95 20.63 -3.51 2.72 0.64 -1.27
2014-5-24T23:10:41.526 26.83 24.13 505.60 24.51 -0.05 0.33 0.89 -5.95 20.84 -3.60 2.62 0.66 -1.26
2014-5-24T23:10:42.532 26.76 24.13 505.60 24.51 -0.05 0.34 0.91 -6.04 20.78 -3.69 2.80 0.72 -1.08
2014-5-24T23:10:43.539 26.83 24.13 534.56 24.51 -0.05 0.33 0.89 -6.04 20.78 -3.69 2.80 0.70 -0.98
2014-5-24T23:10:44.547 26.76 24.13 534.56 24.51 -0.05 0.34 0.91 -5.95 20.81 -3.17 2.93 0.80 -1.05
