# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T17:0:35.297 27.17 25.00 1593.95 25.62 0.28 0.47 0.77 -9.00 24.96 -7.66 2.82 0.38 -1.29
2014-5-24T17:0:36.303 27.17 25.00 1594.08 25.62 0.28 0.47 0.75 -9.00 24.96 -7.66 2.84 0.31 -1.05
2014-5-24T17:0:37.309 27.19 25.00 1550.57 25.62 0.28 0.47 0.75 -9.06 24.99 -8.12 2.94 0.40 -1.26
2014-5-24T17:0:38.315 27.19 25.00 1550.43 25.62 0.28 0.47 0.75 -9.06 24.99 -8.12 2.79 0.34 -1.35
2014-5-24T17:0:39.321 27.19 25.00 1535.93 25.62 0.28 0.48 0.75 -9.00 25.09 -8.09 3.05 0.25 -1.40
2014-5-24T17:0:40.327 27.18 24.97 1535.92 25.62 0.28 0.47 0.75 -9.00 25.09 -8.09 2.91 0.14 -1.25
2014-5-24T17:0:41.334 27.24 25.00 1550.42 25.62 0.28 0.47 0.75 -8.85 24.84 -8.18 2.98 0.34 -1.26
2014-5-24T17:0:42.339 27.24 25.00 1550.45 25.62 0.27 0.47 0.75 -9.03 24.84 -8.12 2.85 0.21 -1.14
2014-5-24T17:0:43.348 27.27 24.97 1528.70 25.62 0.27 0.48 0.75 -9.03 24.84 -8.12 2.81 0.31 -1.27
2014-5-24T17:0:44.355 27.27 24.97 1528.75 25.62 0.27 0.47 0.75 -9.03 24.84 -8.12 2.91 0.14 -1.24
2014-5-24T17:0:45.360 27.25 24.97 1536.00 25.62 0.27 0.50 0.75 -8.94 25.05 -7.93 2.58 0.26 -1.27
2014-5-24T17:0:46.368 27.32 24.97 1535.94 25.62 0.30 0.47 0.75 -8.94 25.05 -7.93 2.90 0.29 -1.30
2014-5-24T17:0:47.375 27.23 24.97 1521.44 25.62 0.28 0.48 0.75 -9.00 24.81 -7.75 2.74 0.16 -1.19
2014-5-24T17:0:48.383 27.18 24.97 1521.44 25.62 0.28 0.48 0.75 -8.82 24.75 -7.90 2.74 0.27 -1.12
2014-5-24T17:0:49.389 27.18 24.97 1521.45 25.62 0.27 0.47 0.75 -8.82 24.75 -7.90 2.94 0.38 -1.29
2014-5-24T17:0:50.394 27.18 24.97 1535.95 25.62 0.30 0.47 0.75 -8.82 24.75 -7.90 2.94 0.31 -1.29
2014-5-24T17:0:51.400 27.27 24.97 1536.11 25.62 0.28 0.48 0.75 -9.06 24.90 -7.69 2.85 0.11 -1.34
2014-5-24T17:0:52.407 27.29 24.97 1543.36 25.53 0.28 0.48 0.75 -9.12 24.93 -8.15 2.86 0.34 -1.14
2014-5-24T17:0:53.414 27.29 24.97 1543.19 25.53 0.27 0.48 0.75 -9.12 24.93 -8.15 2.87 0.25 -1.36
