# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:16:26.885 26.72 23.91 628.42 24.25 -0.05 0.31 0.89 0.00 0.00 0.00 2.88 1.01 -1.14
2014-5-24T23:16:27.894 24.95 23.91 628.43 24.25 -0.05 0.31 0.89 -6.16 20.97 -3.75 2.58 0.76 -1.30
2014-5-24T23:16:28.902 26.42 23.91 628.43 24.25 -0.05 0.33 0.89 -6.16 20.97 -3.75 2.69 0.79 -1.21
2014-5-24T23:16:29.908 26.40 23.91 628.43 24.25 -0.06 0.33 0.89 -6.26 21.30 -3.85 2.74 0.71 -0.97
2014-5-24T23:16:30.915 26.44 23.91 642.91 24.25 -0.05 0.33 0.91 -6.26 21.30 -3.85 2.82 0.96 -1.17
2014-5-24T23:16:31.922 26.51 23.91 642.89 24.25 -0.06 0.33 0.89 -6.07 21.03 -3.88 2.71 0.72 -1.13
2014-5-24T23:16:32.930 26.53 23.91 650.13 24.25 -0.06 0.33 0.91 -6.07 21.03 -3.88 2.69 0.78 -1.09
2014-5-24T23:16:33.937 26.49 23.91 650.09 24.25 -0.06 0.33 0.91 -6.26 21.09 -3.54 2.52 0.89 -1.16
2014-5-24T23:16:34.945 26.47 23.91 657.32 24.25 -0.05 0.34 0.91 -6.26 21.09 -3.54 2.64 0.64 -1.14
2014-5-24T23:16:35.953 26.58 23.91 657.36 24.25 -0.05 0.33 0.89 -6.10 21.00 -3.20 2.68 0.86 -1.14
2014-5-24T23:16:36.960 26.58 23.91 642.88 24.25 -0.05 0.34 0.89 -6.10 21.00 -3.20 2.93 0.66 -1.12
2014-5-24T23:16:37.971 26.56 23.91 642.88 24.25 -0.06 0.33 0.91 -6.26 21.18 -3.51 2.75 0.70 -1.11
2014-5-24T23:16:38.980 26.56 23.91 642.85 24.25 -0.06 0.31 0.89 -6.26 21.18 -3.51 2.67 0.80 -1.21
2014-5-24T23:16:39.989 26.58 23.91 621.14 24.25 -0.05 0.31 0.89 -6.01 21.03 -3.33 2.73 0.82 -1.21
2014-5-24T23:16:40.997 26.60 23.91 621.13 24.25 -0.06 0.34 0.91 -6.07 21.00 -3.60 2.88 0.77 -1.08
2014-5-24T23:16:42.004 26.63 23.91 642.84 24.25 -0.03 0.33 0.89 -6.07 21.00 -3.60 2.70 0.63 -1.12
2014-5-24T23:16:43.011 26.58 23.91 642.83 24.25 -0.03 0.33 0.89 -6.07 21.00 -3.60 2.79 0.78 -1.13
2014-5-24T23:16:44.019 26.58 23.91 606.65 24.25 -0.06 0.33 0.91 -6.29 20.72 -3.60 2.56 0.85 -1.11
2014-5-24T23:16:45.027 26.53 23.91 606.65 24.25 -0.05 0.33 0.89 -5.95 20.94 -3.17 2.76 0.82 -1.17
2014-5-24T23:16:46.035 26.49 23.91 635.60 24.25 -0.05 0.34 0.89 -5.95 20.94 -3.17 2.88 0.81 -1.25
2014-5-24T23:16:47.041 26.53 23.91 635.65 24.25 -0.05 0.34 0.89 -6.13 20.87 -2.96 2.84 0.81 -1.06
2014-5-24T23:16:48.048 26.51 23.91 642.89 24.25 -0.05 0.33 0.89 -6.13 20.87 -2.96 2.54 0.87 -1.27
2014-5-24T23:16:49.055 26.53 23.91 642.84 24.25 -0.06 0.33 0.91 -5.95 21.06 -3.78 2.69 0.76 -1.07
2014-5-24T23:16:50.063 26.51 23.91 642.84 24.25 -0.06 0.33 0.89 -5.95 21.06 -3.78 2.86 0.60 -1.23
2014-5-24T23:16:51.070 26.51 23.91 642.83 24.25 -0.05 0.33 0.89 -6.04 20.94 -4.00 2.80 0.77 -1.18
2014-5-24T23:16:52.077 26.56 23.91 642.83 24.25 -0.05 0.31 0.89 -6.04 20.94 -4.00 2.64 0.75 -1.32
2014-5-24T23:16:53.085 26.56 23.91 628.35 24.25 -0.05 0.36 0.91 -6.13 21.03 -3.97 2.68 0.64 -1.19
2014-5-24T23:16:54.093 26.56 23.91 628.41 24.25 -0.05 0.34 0.91 -6.13 21.03 -3.97 2.61 0.72 -1.15
2014-5-24T23:16:55.099 26.56 23.91 635.65 24.25 -0.05 0.34 0.91 -6.13 21.21 -3.54 2.77 0.73 -1.11
2014-5-24T23:16:56.107 26.49 23.91 635.60 24.25 -0.06 0.33 0.89 -6.13 21.21 -3.54 2.69 0.85 -1.16
2014-5-24T23:16:57.114 26.58 23.91 621.12 24.25 -0.06 0.34 0.88 -6.10 21.00 -3.85 2.72 0.77 -1.23
2014-5-24T23:16:58.123 26.51 23.91 621.13 24.25 -0.05 0.33 0.91 -6.10 21.00 -3.85 2.94 0.89 -1.18
2014-5-24T23:16:59.131 26.60 23.91 621.13 24.25 -0.06 0.31 0.89 -6.35 20.81 -3.27 2.71 0.90 -1.05
2014-5-24T23:17:0.138 26.56 23.91 621.10 24.25 -0.03 0.34 0.91 -6.35 20.81 -3.27 2.77 0.82 -1.10
2014-5-24T23:17:1.146 26.58 23.91 650.05 24.25 -0.05 0.34 0.91 -6.07 20.87 -3.60 2.61 0.84 -1.22
2014-5-24T23:17:2.153 26.60 23.91 650.07 24.25 -0.05 0.33 0.89 -6.07 20.87 -3.60 2.89 0.90 -1.14
