# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:55:28.744 2.45 0.00 1848.87 21.84 -0.06 0.34 0.91 0.00 0.00 0.00 2.40 0.95 -1.12
2014-5-24T21:55:29.753 23.64 21.44 1848.87 21.84 -0.06 0.33 0.91 -6.56 21.30 -2.32 2.47 0.98 -1.13
2014-5-24T21:55:30.759 22.15 21.44 1848.87 21.84 -0.05 0.34 0.89 -6.56 21.30 -2.32 2.66 0.88 -1.20
2014-5-24T21:55:31.767 23.48 21.44 1848.82 21.84 -0.05 0.34 0.91 -6.41 21.18 -2.53 2.63 0.98 -1.06
2014-5-24T21:55:32.774 23.57 21.44 1848.82 21.84 -0.05 0.33 0.91 -6.41 21.18 -2.53 2.33 0.90 -1.17
2014-5-24T21:55:33.783 23.60 21.44 1848.85 21.84 -0.05 0.34 0.91 -6.41 21.12 -2.38 2.58 0.78 -1.32
2014-5-24T21:55:34.790 23.64 21.44 1841.65 21.84 -0.05 0.33 0.89 -6.41 21.12 -2.38 2.67 0.85 -1.25
2014-5-24T21:55:35.797 23.57 21.44 1841.67 21.84 -0.05 0.31 0.89 -6.56 21.15 -2.26 2.33 0.92 -1.25
2014-5-24T21:55:36.805 23.62 21.44 1856.07 21.84 -0.05 0.33 0.91 -6.56 21.15 -2.26 2.53 0.89 -1.14
2014-5-24T21:55:37.812 23.71 21.44 1856.07 21.84 -0.06 0.33 0.89 -6.53 21.27 -2.56 2.56 1.08 -1.10
2014-5-24T21:55:38.820 23.71 21.44 1856.04 21.84 -0.06 0.33 0.89 -6.53 21.27 -2.56 2.46 1.04 -1.04
2014-5-24T21:55:39.828 23.64 21.44 1841.64 21.84 -0.05 0.33 0.91 -6.50 20.94 -2.08 2.68 0.74 -0.39
2014-5-24T21:55:40.835 23.64 21.44 1841.65 21.84 -0.03 0.34 0.91 -6.50 20.94 -2.08 2.24 1.21 -1.47
2014-5-24T21:55:41.843 23.67 21.44 1856.05 21.84 0.00 0.39 0.86 -6.47 21.12 -2.59 2.39 1.29 -1.16
2014-5-24T21:55:42.849 23.69 21.44 1856.02 21.84 -0.05 0.36 0.91 -6.47 21.12 -2.59 2.78 0.97 -1.08
2014-5-24T21:55:43.857 23.67 21.44 1863.22 21.84 -0.05 0.30 0.92 -6.59 21.21 -2.96 2.56 1.07 -1.17
2014-5-24T21:55:44.864 23.67 21.44 1863.28 21.84 -0.06 0.30 0.89 -6.59 21.21 -2.96 2.80 0.62 -1.04
2014-5-24T21:55:45.872 23.60 21.44 1856.08 21.84 -0.06 0.34 0.94 -6.71 21.03 -2.93 2.75 0.95 -1.06
2014-5-24T21:55:46.880 23.57 21.44 1855.99 21.84 -0.05 0.31 0.89 -6.71 21.03 -2.93 2.33 1.06 -1.44
2014-5-24T21:55:47.888 23.71 21.44 1863.19 21.84 -0.06 0.38 0.94 -6.59 21.09 -3.11 2.69 1.12 -1.88
2014-5-24T21:55:48.896 23.62 21.44 1863.27 21.84 -0.05 0.34 0.89 -6.59 21.09 -3.11 2.43 0.81 -0.95
2014-5-24T21:55:49.903 23.72 21.47 1834.47 21.84 -0.05 0.33 0.88 -6.53 21.09 -3.33 2.34 1.16 -1.21
2014-5-24T21:55:50.911 23.79 21.47 1834.48 21.84 -0.06 0.31 0.91 -6.53 21.09 -3.33 2.33 0.92 -0.89
2014-5-24T21:55:51.918 23.58 21.47 27.32 21.84 -0.05 0.36 0.91 -6.62 21.03 -3.20 2.56 0.83 -1.08
2014-5-24T21:55:52.927 23.79 21.47 27.32 21.84 -0.03 0.30 0.89 -6.62 21.03 -3.20 2.54 1.18 -1.19
2014-5-24T21:55:53.935 23.92 21.50 27.32 21.84 -0.06 0.33 0.89 -6.47 21.03 -3.30 2.47 0.93 -1.24
2014-5-24T21:55:54.942 23.97 21.50 1841.80 21.84 -0.05 0.33 0.92 -6.47 21.03 -3.30 2.52 0.86 -1.19
2014-5-24T21:55:55.950 24.04 21.50 1841.90 21.84 -0.05 0.33 0.92 -6.68 21.00 -2.87 2.37 0.79 -1.24
2014-5-24T21:55:56.957 24.06 21.50 1827.50 21.84 -0.05 0.31 0.89 -6.81 21.09 -3.20 2.28 0.92 -1.20
2014-5-24T21:55:57.964 24.05 21.53 1827.59 21.84 -0.06 0.31 0.91 -6.81 21.09 -3.20 2.59 0.84 -1.30
2014-5-24T21:55:58.972 24.14 21.53 1798.78 21.84 -0.06 0.31 0.91 -6.81 21.09 -3.20 2.12 0.98 -1.24
2014-5-24T21:55:59.979 24.16 21.53 1798.88 21.84 -0.03 0.34 0.88 -6.53 21.03 -3.08 2.14 1.44 -1.34
2014-5-24T21:56:0.987 24.22 21.56 1784.47 21.84 -0.06 0.28 0.91 -6.59 21.00 -3.20 2.23 0.95 -1.31
2014-5-24T21:56:1.994 24.34 21.56 1784.57 21.84 -0.06 0.28 0.91 -6.59 21.00 -3.20 2.28 1.04 -1.80
2014-5-24T21:56:3.002 24.29 21.56 1777.37 21.84 -0.05 0.34 0.92 -6.77 21.06 -3.20 2.45 1.15 -1.30
2014-5-24T21:56:4.010 24.30 21.59 1777.46 21.84 -0.05 0.33 0.89 -6.77 21.06 -3.20 2.49 0.82 -1.17
2014-5-24T21:56:5.017 24.35 21.59 1777.46 21.84 -0.06 0.34 0.92 -6.62 21.06 -2.47 2.54 0.64 -0.89
2014-5-24T21:56:6.025 24.42 21.59 1777.56 21.92 -0.08 0.34 0.92 -6.62 21.06 -2.47 2.62 0.76 -1.44
2014-5-24T21:56:7.032 24.46 21.59 1777.56 21.92 -0.05 0.33 0.89 -6.50 21.12 -2.75 2.49 0.92 -0.87
2014-5-24T21:56:8.040 24.59 21.63 1748.75 21.92 -0.03 0.31 0.91 -6.50 21.12 -2.75 2.43 0.56 -1.03
2014-5-24T21:56:9.047 24.47 21.63 1748.82 21.92 -0.06 0.33 0.89 -6.62 20.94 -3.14 2.42 0.87 -0.83
2014-5-24T21:56:10.054 24.71 21.63 1741.62 21.92 -0.06 0.36 0.91 -6.62 20.94 -3.14 2.59 0.81 -1.19
2014-5-24T21:56:11.061 24.69 21.66 1741.74 21.92 -0.05 0.31 0.89 -6.53 21.15 -3.02 2.50 0.85 -1.11
2014-5-24T21:56:12.068 24.53 21.66 1741.74 21.92 -0.05 0.38 0.88 -6.53 21.15 -3.02 2.68 0.65 -1.27
2014-5-24T21:56:13.076 24.68 21.69 1741.79 21.92 -0.06 0.38 0.92 -6.59 21.24 -3.42 2.38 0.56 -1.11
