# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:19:32.039 26.65 23.78 577.13 24.16 -0.05 0.31 0.92 0.00 0.00 0.00 2.86 0.66 -1.12
2014-5-24T23:19:33.046 24.87 23.78 693.39 24.16 -0.05 0.33 0.91 -6.35 20.94 -3.88 2.85 0.75 -1.24
2014-5-24T23:19:34.054 26.23 23.81 693.39 24.16 -0.05 0.33 0.91 -6.35 20.94 -3.88 2.69 0.73 -1.25
2014-5-24T23:19:35.062 26.28 23.81 693.37 24.16 -0.05 0.34 0.89 -6.23 21.09 -3.51 2.81 0.86 -1.16
2014-5-24T23:19:36.069 26.28 23.81 693.37 24.16 -0.05 0.33 0.91 -6.23 21.09 -3.51 2.87 0.78 -1.02
2014-5-24T23:19:37.077 26.34 23.81 693.38 24.16 -0.05 0.34 0.91 -6.26 21.06 -3.42 2.80 0.76 -1.09
2014-5-24T23:19:38.084 26.48 23.81 678.90 24.16 -0.05 0.34 0.91 -6.26 21.06 -3.42 2.69 0.72 -1.23
2014-5-24T23:19:39.090 26.41 23.81 678.92 24.16 -0.05 0.31 0.88 -6.10 21.06 -3.48 2.82 0.83 -1.11
2014-5-24T23:19:40.098 26.44 23.81 678.92 24.16 -0.05 0.34 0.91 -6.10 21.06 -3.48 2.80 1.02 -1.34
2014-5-24T23:19:41.106 26.44 23.81 678.88 24.16 -0.06 0.33 0.89 -6.16 20.94 -3.88 2.69 0.64 -1.11
2014-5-24T23:19:42.113 26.46 23.81 686.12 24.16 -0.06 0.33 0.91 -6.26 21.15 -3.30 2.90 0.77 -1.07
2014-5-24T23:19:43.121 26.39 23.81 686.12 24.16 -0.06 0.33 0.91 -6.26 21.15 -3.30 2.78 0.77 -1.22
2014-5-24T23:19:44.129 26.39 23.81 686.12 24.16 -0.05 0.33 0.89 -6.26 21.15 -3.30 2.78 0.61 -1.11
2014-5-24T23:19:45.137 26.46 23.81 693.36 24.16 -0.06 0.36 0.89 -6.29 21.03 -4.00 2.62 0.90 -1.16
2014-5-24T23:19:46.143 26.39 23.81 693.38 24.16 -0.06 0.36 0.89 -6.29 21.03 -4.00 2.79 0.74 -0.98
2014-5-24T23:19:47.150 26.48 23.81 686.15 24.16 -0.05 0.33 0.89 -6.20 21.09 -2.96 2.54 0.89 -1.08
2014-5-24T23:19:48.158 26.41 23.81 686.12 24.16 -0.05 0.33 0.89 -6.20 21.09 -2.96 2.68 0.78 -1.30
2014-5-24T23:19:49.165 26.41 23.81 693.36 24.16 -0.06 0.33 0.91 -6.16 21.00 -3.54 2.74 0.78 -1.06
2014-5-24T23:19:50.173 26.46 23.81 693.35 24.16 -0.06 0.34 0.89 -6.16 20.97 -3.33 2.73 0.81 -1.20
2014-5-24T23:19:51.181 26.41 23.81 686.12 24.16 -0.06 0.34 0.89 -6.16 20.97 -3.33 2.67 0.80 -1.08
2014-5-24T23:19:52.189 26.41 23.81 686.11 24.16 -0.05 0.34 0.89 -6.10 21.03 -3.05 2.72 0.73 -1.31
2014-5-24T23:19:53.196 26.41 23.81 693.34 24.16 -0.05 0.33 0.89 -6.10 21.03 -3.05 2.71 0.78 -1.17
2014-5-24T23:19:54.203 26.39 23.81 693.34 24.16 -0.05 0.33 0.89 -6.26 20.97 -3.30 2.82 0.84 -1.29
2014-5-24T23:19:55.210 26.44 23.81 686.11 24.16 -0.05 0.34 0.89 -6.26 20.97 -3.30 2.90 0.72 -1.13
2014-5-24T23:19:56.217 26.41 23.81 686.10 24.16 -0.05 0.33 0.89 -6.16 21.09 -3.17 2.64 0.72 -1.17
2014-5-24T23:19:57.225 26.39 23.81 686.10 24.16 -0.06 0.33 0.89 -6.16 21.09 -3.17 2.70 0.67 -1.05
2014-5-24T23:19:58.233 26.39 23.81 700.58 24.16 -0.05 0.34 0.89 -6.20 21.18 -3.45 2.63 0.69 -1.12
2014-5-24T23:19:59.239 26.46 23.81 700.58 24.16 -0.06 0.33 0.91 -6.20 21.18 -3.45 2.75 0.84 -1.28
2014-5-24T23:20:0.246 26.39 23.81 678.87 24.16 -0.05 0.34 0.91 -6.20 21.15 -3.45 2.72 0.63 -1.08
2014-5-24T23:20:1.253 26.44 23.81 678.88 24.16 -0.06 0.33 0.91 -6.20 21.15 -3.45 2.87 0.82 -1.22
2014-5-24T23:20:2.259 26.44 23.81 700.59 24.16 -0.05 0.33 0.91 -6.13 20.94 -4.00 2.59 0.77 -1.21
2014-5-24T23:20:3.266 26.41 23.81 700.57 24.16 -0.05 0.33 0.91 -6.13 20.94 -4.00 2.82 0.70 -1.13
2014-5-24T23:20:4.274 26.44 23.81 693.34 24.16 -0.05 0.34 0.89 -6.20 20.84 -3.42 2.75 0.77 -1.32
2014-5-24T23:20:5.281 26.37 23.81 693.34 24.16 -0.06 0.31 0.89 -6.20 20.84 -3.42 2.70 0.97 -1.21
2014-5-24T23:20:6.289 26.36 23.78 693.34 24.16 -0.05 0.31 0.89 -6.07 20.94 -3.33 2.78 0.66 -1.16
2014-5-24T23:20:7.295 26.33 23.78 693.36 24.16 -0.03 0.33 0.91 -6.07 20.94 -3.33 2.84 0.90 -1.21
