# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T11:28:42.089 24.35 22.41 1275.57 22.78 -0.05 0.34 0.91 -6.53 21.64 -3.97 2.48 0.64 -1.20
2014-5-25T11:28:43.108 24.35 22.41 1268.36 22.78 -0.06 0.33 0.89 -6.35 21.79 -4.15 2.66 0.41 -1.15
2014-5-25T11:28:44.118 24.28 22.41 1268.37 22.78 -0.05 0.34 0.91 -6.35 21.79 -4.15 2.69 0.50 -1.05
2014-5-25T11:28:45.127 24.39 22.41 1304.44 22.78 -0.05 0.33 0.91 -6.41 21.82 -3.81 2.53 0.66 -1.19
2014-5-25T11:28:46.135 24.42 22.41 1304.45 22.78 -0.06 0.33 0.89 -6.41 21.82 -3.81 2.45 0.43 -1.16
2014-5-25T11:28:47.144 24.49 22.41 1275.59 22.78 -0.06 0.34 0.91 -6.47 21.73 -4.94 2.59 0.46 -1.05
2014-5-25T11:28:48.153 24.42 22.41 1275.61 22.78 -0.05 0.33 0.91 -6.47 21.73 -4.94 2.69 0.47 -0.93
2014-5-25T11:28:49.160 24.51 22.41 1275.61 22.78 -0.05 0.34 0.89 -6.56 21.76 -4.24 2.66 0.61 -0.98
2014-5-25T11:28:50.169 24.46 22.41 1282.82 22.78 -0.06 0.34 0.91 -6.56 21.76 -4.24 2.72 0.38 -1.17
2014-5-25T11:28:51.176 24.56 22.41 1282.83 22.78 -0.05 0.36 0.89 -6.53 21.61 -4.33 2.68 0.38 -1.09
2014-5-25T11:28:52.185 24.58 22.41 1261.19 22.78 -0.05 0.34 0.91 -6.53 21.61 -4.33 2.56 0.53 -1.17
2014-5-25T11:28:53.210 24.49 22.41 1261.16 22.78 -0.06 0.33 0.91 -6.35 21.61 -4.58 2.47 0.51 -0.96
2014-5-25T11:28:54.218 24.60 22.41 1261.16 22.78 -0.03 0.34 0.91 -6.35 21.61 -4.58 2.62 0.53 -1.17
2014-5-25T11:28:55.227 24.59 22.44 1261.14 22.78 -0.05 0.34 0.91 -6.41 21.55 -4.30 2.46 0.56 -1.31
2014-5-25T11:28:56.240 24.56 22.41 1268.36 22.78 -0.05 0.34 0.89 -6.41 21.55 -4.30 2.62 0.43 -1.04
2014-5-25T11:28:57.248 24.66 22.44 1268.50 22.78 -0.05 0.34 0.89 -6.47 21.67 -4.33 2.59 0.46 -1.05
2014-5-25T11:28:58.257 24.54 22.44 1275.72 22.78 -0.05 0.31 0.91 -6.47 21.67 -4.33 2.68 0.50 -1.17
2014-5-25T11:28:59.265 24.57 22.44 1275.67 22.78 -0.05 0.31 0.91 -6.29 21.76 -4.30 2.53 0.21 -1.22
2014-5-25T11:29:0.274 24.57 22.44 1275.67 22.78 -0.05 0.33 0.89 -6.29 21.76 -4.30 2.33 0.47 -1.15
2014-5-25T11:29:1.282 24.50 22.44 1275.63 22.78 -0.06 0.33 0.91 -6.35 21.67 -4.46 2.49 0.50 -0.96
2014-5-25T11:29:2.291 24.61 22.44 1275.63 22.78 -0.05 0.34 0.91 -6.35 21.67 -4.46 2.59 0.70 -1.01
2014-5-25T11:29:3.300 24.61 22.44 1275.63 22.78 -0.05 0.34 0.91 -6.41 21.88 -4.12 2.60 0.56 -1.23
2014-5-25T11:29:4.309 24.59 22.44 1275.63 22.78 -0.05 0.34 0.91 -6.41 21.88 -4.12 2.33 0.61 -1.10
2014-5-25T11:29:5.316 24.52 22.44 1275.63 22.78 -0.05 0.36 0.91 -6.50 21.73 -3.85 2.60 0.38 -1.21
2014-5-25T11:29:6.325 24.54 22.44 1275.65 22.78 -0.05 0.33 0.89 -6.50 21.73 -3.85 2.46 0.44 -1.11
2014-5-25T11:29:7.333 24.54 22.44 1268.44 22.78 -0.05 0.33 0.89 -6.41 21.70 -3.66 2.40 0.44 -1.01
2014-5-25T11:29:8.341 24.54 22.44 1268.41 22.78 -0.05 0.33 0.91 -6.41 21.70 -3.66 2.43 0.55 -1.09
2014-5-25T11:29:9.348 24.54 22.44 1290.05 22.78 -0.05 0.33 0.91 -6.32 21.91 -3.63 2.56 0.48 -1.02
2014-5-25T11:29:10.355 24.57 22.44 1290.06 22.78 -0.06 0.34 0.91 -6.32 21.91 -3.63 2.59 0.41 -1.04
2014-5-25T11:29:11.363 24.52 22.44 1253.99 22.78 -0.05 0.34 0.89 -6.26 21.91 -4.27 2.40 0.34 -1.17
2014-5-25T11:29:12.372 24.57 22.44 1253.96 22.78 -0.05 0.33 0.91 -6.26 21.91 -4.27 2.43 0.58 -1.01
2014-5-25T11:29:13.380 24.47 22.44 1261.17 22.78 -0.06 0.33 0.91 -6.41 21.76 -3.94 2.49 0.47 -1.11
2014-5-25T11:29:14.387 24.52 22.44 1261.24 22.78 -0.06 0.33 0.91 -6.41 21.76 -3.94 2.56 0.48 -1.28
2014-5-25T11:29:15.396 24.61 22.44 1290.10 22.78 -0.05 0.33 0.91 -6.56 21.73 -3.94 2.66 0.41 -1.14
2014-5-25T11:29:16.403 24.57 22.44 1290.02 22.78 -0.05 0.34 0.89 -6.56 21.73 -3.94 2.62 0.53 -1.11
2014-5-25T11:29:17.412 24.59 22.44 1261.16 22.78 -0.05 0.33 0.91 -6.47 21.55 -4.27 2.62 0.65 -1.21
2014-5-25T11:29:18.420 24.59 22.44 1261.23 22.78 -0.05 0.34 0.91 -6.47 21.55 -4.27 2.58 0.66 -1.31
2014-5-25T11:29:19.427 24.54 22.44 1261.23 22.78 -0.06 0.34 0.91 -6.41 21.70 -3.88 2.59 0.54 -1.18
