# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T22:49:57.335 27.98 25.00 43.90 25.36 -0.06 0.31 0.89 0.00 0.00 0.00 2.88 0.56 -1.18
2014-5-24T22:49:58.342 26.40 25.00 56.83 25.36 -0.05 0.34 0.91 -5.86 20.75 -3.33 2.91 0.61 -1.09
2014-5-24T22:49:59.349 27.69 25.00 35.07 25.36 -0.06 0.33 0.89 -5.86 20.75 -3.33 2.67 0.56 -1.13
2014-5-24T22:50:0.356 27.73 25.00 35.07 25.36 -0.05 0.33 0.89 -6.01 20.84 -3.85 2.69 0.72 -1.08
2014-5-24T22:50:1.363 27.80 25.00 42.33 25.36 -0.05 0.34 0.89 -6.16 20.90 -3.91 2.73 0.76 -1.24
2014-5-24T22:50:2.371 27.82 25.00 42.33 25.36 -0.05 0.33 0.91 -6.16 20.90 -3.91 2.72 0.62 -1.24
2014-5-24T22:50:3.379 27.85 25.03 42.33 25.36 -0.05 0.33 0.91 -6.16 20.90 -3.91 2.78 0.66 -1.24
2014-5-24T22:50:4.387 27.84 25.00 42.33 25.36 -0.05 0.34 0.89 -5.98 20.72 -3.69 2.75 0.63 -1.27
2014-5-24T22:50:5.394 27.86 25.00 35.07 25.36 -0.05 0.33 0.91 -5.98 20.72 -3.69 2.65 0.69 -1.09
2014-5-24T22:50:6.400 27.89 25.00 35.07 25.36 -0.05 0.33 0.89 -5.89 20.78 -3.66 2.96 0.63 -1.24
2014-5-24T22:50:7.407 27.89 25.00 71.35 25.36 -0.06 0.33 0.89 -5.89 20.78 -3.66 2.94 0.66 -1.11
2014-5-24T22:50:8.415 27.95 25.00 71.35 25.36 -0.05 0.31 0.91 -6.07 20.66 -3.66 2.68 0.52 -1.21
2014-5-24T22:50:9.423 27.89 25.00 71.35 25.36 -0.05 0.33 0.89 -6.07 20.66 -3.66 2.75 0.71 -1.08
2014-5-24T22:50:10.430 27.91 25.00 49.58 25.36 -0.05 0.31 0.89 -6.10 20.94 -3.42 2.66 0.69 -1.15
2014-5-24T22:50:11.438 27.93 25.00 49.58 25.36 -0.05 0.31 0.89 -6.10 20.94 -3.42 2.98 0.60 -1.11
2014-5-24T22:50:12.445 27.95 25.00 71.35 25.36 -0.05 0.33 0.91 -5.95 20.75 -3.72 2.93 0.68 -1.09
2014-5-24T22:50:13.453 27.89 25.00 71.34 25.36 -0.05 0.33 0.91 -5.95 20.75 -3.72 2.75 0.76 -1.27
2014-5-24T22:50:14.459 27.91 25.00 49.58 25.36 -0.05 0.30 0.91 -5.95 20.75 -3.54 2.65 0.69 -1.09
2014-5-24T22:50:15.467 27.93 25.00 49.58 25.36 -0.05 0.33 0.91 -6.16 20.66 -4.03 2.67 0.55 -1.17
2014-5-24T22:50:16.474 27.84 25.00 42.33 25.36 -0.06 0.30 0.91 -6.16 20.66 -4.03 2.85 0.64 -1.19
2014-5-24T22:50:17.483 27.89 25.00 42.32 25.36 -0.05 0.33 0.89 -5.92 20.75 -3.75 2.85 0.67 -1.22
2014-5-24T22:50:18.490 27.86 25.00 71.34 25.36 -0.05 0.34 0.89 -5.92 20.75 -3.75 2.76 0.60 -1.22
2014-5-24T22:50:19.497 27.86 25.00 71.34 25.36 -0.05 0.34 0.89 -5.83 20.78 -3.42 2.71 0.67 -1.21
2014-5-24T22:50:20.507 27.80 25.00 71.34 25.36 -0.05 0.33 0.89 -5.83 20.78 -3.42 2.88 0.54 -1.24
2014-5-24T22:50:21.514 27.82 25.00 71.34 25.36 -0.05 0.33 0.89 -6.10 20.90 -3.36 2.78 0.59 -1.31
2014-5-24T22:50:22.522 27.89 25.00 64.09 25.36 -0.05 0.33 0.91 -6.10 20.90 -3.36 2.63 0.76 -1.29
2014-5-24T22:50:23.529 27.86 25.00 64.09 25.36 -0.06 0.33 0.91 -6.04 20.69 -3.66 2.78 0.71 -1.09
2014-5-24T22:50:24.537 27.91 25.00 64.09 25.36 -0.05 0.31 0.89 -6.04 20.69 -3.66 2.62 0.48 -1.11
2014-5-24T22:50:25.543 27.89 25.00 78.60 25.36 -0.05 0.33 0.91 -5.89 20.63 -3.63 2.78 0.54 -1.31
2014-5-24T22:50:26.549 27.91 25.00 78.60 25.36 -0.06 0.33 0.89 -5.89 20.63 -3.63 2.56 0.71 -1.18
2014-5-24T22:50:27.557 27.84 25.00 49.58 25.36 -0.05 0.34 0.89 -6.07 20.78 -3.66 2.91 0.62 -1.08
2014-5-24T22:50:28.564 27.82 25.00 49.58 25.36 -0.05 0.33 0.89 -6.07 20.78 -3.66 2.80 0.90 -1.30
2014-5-24T22:50:29.572 27.86 25.00 85.85 25.36 -0.05 0.34 0.91 -5.92 20.81 -3.48 2.81 0.66 -0.98
2014-5-24T22:50:30.578 27.91 25.00 85.85 25.36 -0.06 0.33 0.89 -5.92 20.81 -3.48 2.82 0.59 -1.19
2014-5-24T22:50:31.586 27.93 25.00 49.58 25.36 -0.05 0.33 0.89 -6.07 20.75 -3.45 2.85 0.66 -1.27
2014-5-24T22:50:32.593 27.84 25.00 49.58 25.36 -0.06 0.34 0.89 -6.07 20.75 -3.45 2.69 0.68 -1.19
2014-5-24T22:50:33.601 27.93 25.00 42.32 25.36 -0.05 0.33 0.89 -5.98 20.81 -3.36 2.81 0.50 -1.05
2014-5-24T22:50:34.609 27.89 25.00 42.32 25.36 -0.05 0.33 0.91 -5.98 20.81 -3.36 2.78 0.63 -1.14
2014-5-24T22:50:35.617 27.91 25.00 64.09 25.36 -0.05 0.33 0.91 -5.86 20.72 -3.20 2.97 0.65 -1.18
