# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T22:55:45.297 27.46 24.72 216.30 25.11 -0.05 0.33 0.91 0.00 0.00 0.00 2.78 0.72 -1.19
2014-5-24T22:55:46.305 26.10 24.72 216.28 25.11 -0.06 0.33 0.91 -5.92 20.60 -3.63 2.91 0.64 -1.00
2014-5-24T22:55:47.313 27.32 24.72 245.28 25.11 -0.06 0.31 0.91 -5.92 20.60 -3.63 2.80 0.92 -1.05
2014-5-24T22:55:48.320 27.43 24.72 245.28 25.11 -0.05 0.33 0.89 -6.07 20.75 -3.48 2.75 0.54 -1.43
2014-5-24T22:55:49.328 27.43 24.72 216.28 25.11 -0.05 0.33 0.89 -6.07 20.75 -3.48 3.04 0.73 -1.14
2014-5-24T22:55:50.336 27.46 24.72 216.29 25.11 -0.05 0.33 0.89 -6.04 20.78 -3.69 2.83 0.70 -1.14
2014-5-24T22:55:51.343 27.52 24.72 201.79 25.11 -0.05 0.33 0.89 -6.04 20.78 -3.69 2.88 0.64 -1.08
2014-5-24T22:55:52.351 27.48 24.72 201.79 25.11 -0.05 0.33 0.91 -6.10 20.63 -3.27 2.81 0.76 -1.09
2014-5-24T22:55:53.357 27.55 24.72 223.54 25.11 -0.06 0.34 0.89 -6.10 20.63 -3.27 2.88 0.53 -1.17
2014-5-24T22:55:54.365 27.52 24.72 223.54 25.11 -0.05 0.33 0.91 -6.29 20.78 -3.45 2.72 0.78 -1.27
2014-5-24T22:55:55.372 27.50 24.72 230.79 25.02 -0.05 0.33 0.91 -6.29 20.78 -3.45 2.68 0.80 -1.18
2014-5-24T22:55:56.380 27.52 24.72 230.79 25.02 -0.05 0.33 0.91 -6.04 20.84 -3.66 2.62 0.66 -1.11
2014-5-24T22:55:57.388 27.48 24.72 230.79 25.02 -0.05 0.33 0.91 -6.04 20.84 -3.66 2.81 0.67 -0.97
2014-5-24T22:55:58.394 27.55 24.72 216.29 25.02 -0.05 0.34 0.89 -6.10 20.90 -3.36 3.00 0.56 -0.98
2014-5-24T22:55:59.402 27.52 24.72 216.29 25.02 -0.06 0.34 0.91 -6.13 20.69 -3.72 2.84 0.85 -1.05
2014-5-24T22:56:0.409 27.50 24.72 209.04 25.02 -0.06 0.33 0.91 -6.13 20.69 -3.72 2.56 0.50 -1.11
2014-5-24T22:56:1.417 27.48 24.72 209.04 25.02 -0.06 0.33 0.91 -6.13 20.69 -3.72 2.72 0.64 -1.10
2014-5-24T22:56:2.424 27.55 24.72 230.79 25.02 -0.05 0.33 0.91 -6.04 20.63 -3.33 2.89 0.60 -1.15
2014-5-24T22:56:3.431 27.50 24.72 230.78 25.02 -0.06 0.33 0.89 -5.89 20.54 -3.27 2.57 0.89 -0.96
2014-5-24T22:56:4.439 27.50 24.72 209.03 25.02 -0.05 0.33 0.91 -5.89 20.54 -3.27 2.77 0.69 -1.20
2014-5-24T22:56:5.446 27.50 24.72 209.02 25.02 -0.05 0.33 0.91 -5.89 20.54 -3.27 2.75 0.60 -1.11
2014-5-24T22:56:6.453 27.46 24.72 216.27 25.02 -0.06 0.33 0.91 -6.07 20.81 -3.60 2.93 0.68 -1.08
2014-5-24T22:56:7.460 27.52 24.72 216.28 25.02 -0.06 0.31 0.91 -5.86 20.75 -3.48 2.76 0.58 -1.22
2014-5-24T22:56:8.468 27.48 24.72 216.28 25.02 -0.05 0.34 0.89 -5.86 20.75 -3.48 2.72 0.66 -1.09
2014-5-24T22:56:9.476 27.46 24.72 216.28 25.02 -0.05 0.34 0.89 -6.07 20.84 -3.78 2.85 0.76 -1.27
2014-5-24T22:56:10.483 27.59 24.72 216.28 25.02 -0.05 0.33 0.91 -6.07 20.84 -3.78 2.73 0.74 -1.17
2014-5-24T22:56:11.490 27.55 24.72 230.78 25.02 -0.05 0.33 0.91 -5.95 20.69 -3.30 2.87 0.60 -1.20
2014-5-24T22:56:12.496 27.50 24.72 230.78 25.02 -0.03 0.33 0.89 -5.95 20.69 -3.30 2.75 0.59 -1.25
2014-5-24T22:56:13.503 27.49 24.69 223.53 25.02 -0.06 0.31 0.89 -6.04 20.78 -3.23 2.91 0.68 -1.21
2014-5-24T22:56:14.511 27.50 24.72 223.53 25.02 -0.06 0.33 0.89 -6.04 20.78 -3.23 2.92 0.56 -1.36
2014-5-24T22:56:15.519 27.49 24.69 238.03 25.02 -0.05 0.34 0.89 -5.95 20.81 -3.75 2.62 0.67 -1.15
2014-5-24T22:56:16.527 27.49 24.69 238.03 25.02 -0.05 0.34 0.89 -5.95 20.81 -3.75 2.87 0.72 -1.29
2014-5-24T22:56:17.534 27.45 24.69 245.27 25.02 -0.05 0.34 0.89 -6.26 20.72 -3.45 2.85 0.72 -1.08
2014-5-24T22:56:18.541 27.51 24.69 245.27 25.02 -0.05 0.31 0.89 -6.26 20.72 -3.45 2.78 0.60 -1.31
2014-5-24T22:56:19.548 27.42 24.69 230.77 25.02 -0.05 0.33 0.89 -5.89 20.90 -3.60 2.97 0.78 -1.06
