# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T22:46:51.056 2.45 0.00 1791.49 25.54 -0.06 0.33 0.91 0.00 0.00 0.00 2.84 0.61 -1.02
2014-5-24T22:46:52.064 28.17 25.19 1791.41 25.54 -0.05 0.33 0.89 -5.74 20.72 -3.66 2.83 0.56 -1.05
2014-5-24T22:46:53.071 26.64 25.19 1798.67 25.54 -0.05 0.31 0.91 -5.74 20.72 -3.66 2.96 0.73 -1.05
2014-5-24T22:46:54.079 27.97 25.19 1798.65 25.54 -0.06 0.31 0.89 -5.89 20.66 -3.78 2.79 0.66 -1.05
2014-5-24T22:46:55.086 28.04 25.19 1813.17 25.54 -0.06 0.31 0.89 -5.89 20.66 -3.78 2.77 0.49 -1.18
2014-5-24T22:46:56.094 28.08 25.19 1813.17 25.54 -0.05 0.33 0.89 -5.89 20.75 -3.81 2.75 0.54 -1.17
2014-5-24T22:46:57.101 28.08 25.19 1805.91 25.54 -0.05 0.33 0.91 -5.89 20.75 -3.81 2.69 0.68 -1.14
2014-5-24T22:46:58.109 28.08 25.19 1805.90 25.54 -0.06 0.31 0.91 -5.86 20.81 -3.63 2.92 0.53 -1.21
2014-5-24T22:46:59.117 28.08 25.19 1813.16 25.54 -0.05 0.33 0.91 -5.86 20.81 -3.63 2.72 0.79 -1.14
2014-5-24T22:47:0.124 28.04 25.19 1813.16 25.54 -0.05 0.33 0.91 -5.77 20.69 -3.11 2.90 0.56 -1.17
2014-5-24T22:47:1.132 28.04 25.19 1813.13 25.54 -0.05 0.33 0.91 -5.77 20.69 -3.11 2.80 0.53 -1.20
2014-5-24T22:47:2.139 28.11 25.19 1813.13 25.54 -0.05 0.34 0.89 -5.89 20.75 -3.30 2.60 0.70 -1.17
2014-5-24T22:47:3.147 28.13 25.19 1813.08 25.54 -0.06 0.31 0.91 -5.89 20.75 -3.30 3.06 0.85 -1.01
2014-5-24T22:47:4.155 28.15 25.19 1813.08 25.54 -0.06 0.33 0.89 -5.92 20.75 -3.54 2.90 0.48 -1.28
2014-5-24T22:47:5.163 28.06 25.19 1813.12 25.54 -0.06 0.33 0.89 -5.86 20.78 -3.81 2.87 0.83 -1.05
2014-5-24T22:47:6.170 28.04 25.19 1791.35 25.54 -0.06 0.31 0.89 -5.86 20.78 -3.81 2.84 0.69 -1.06
2014-5-24T22:47:7.177 28.11 25.19 1791.29 25.54 -0.05 0.31 0.91 -5.86 20.78 -3.81 2.80 0.62 -1.22
2014-5-24T22:47:8.185 28.02 25.19 1805.80 25.54 -0.05 0.33 0.89 -6.20 20.78 -3.60 3.07 0.54 -1.08
2014-5-24T22:47:9.193 28.04 25.19 1805.88 25.54 -0.05 0.33 0.89 -6.20 20.78 -3.60 2.70 0.64 -1.09
2014-5-24T22:47:10.201 28.06 25.19 1834.91 25.54 -0.05 0.31 0.89 -5.86 20.75 -3.33 2.70 0.63 -1.08
2014-5-24T22:47:11.208 28.15 25.19 1834.95 25.54 -0.05 0.33 0.91 -5.86 20.75 -3.33 2.79 0.48 -1.20
2014-5-24T22:47:12.215 28.06 25.19 1791.40 25.54 -0.05 0.34 0.89 -6.04 20.81 -3.94 3.05 0.63 -0.98
2014-5-24T22:47:13.222 28.11 25.19 1791.36 25.54 -0.05 0.34 0.89 -6.04 20.81 -3.94 2.72 0.59 -1.08
2014-5-24T22:47:14.229 28.11 25.19 1842.16 25.54 -0.03 0.34 0.89 -5.95 20.81 -3.42 2.75 0.53 -1.10
2014-5-24T22:47:15.237 28.06 25.19 1842.16 25.54 -0.03 0.34 0.89 -5.95 20.81 -3.42 2.81 0.66 -1.29
2014-5-24T22:47:16.245 28.13 25.19 1842.15 25.54 -0.06 0.31 0.91 -5.92 20.87 -3.54 2.73 0.53 -1.21
2014-5-24T22:47:17.252 28.06 25.19 1820.38 25.54 -0.06 0.31 0.91 -5.92 20.87 -3.54 2.82 0.73 -1.09
2014-5-24T22:47:18.260 28.08 25.19 1820.34 25.54 -0.05 0.33 0.91 -6.01 20.63 -3.45 2.75 0.76 -1.10
2014-5-24T22:47:19.267 28.08 25.19 1827.60 25.54 -0.05 0.33 0.89 -6.01 20.84 -3.33 2.73 0.57 -1.21
2014-5-24T22:47:20.274 28.11 25.19 1827.54 25.54 -0.05 0.33 0.89 -6.01 20.84 -3.33 2.87 0.48 -1.00
2014-5-24T22:47:21.281 28.11 25.19 1834.80 25.54 -0.05 0.33 0.89 -6.01 20.84 -3.33 2.82 0.69 -1.20
2014-5-24T22:47:22.289 28.13 25.19 1834.84 25.54 -0.05 0.33 0.89 -5.92 20.78 -3.78 2.99 0.67 -1.14
2014-5-24T22:47:23.297 28.08 25.19 1827.59 25.54 -0.05 0.31 0.89 -5.71 20.81 -3.63 2.94 0.56 -1.29
