# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T22:0:23.213 32.59 25.75 1292.72 25.19 -0.05 0.39 0.88 -6.32 20.66 -3.39 2.57 0.70 -1.42
2014-5-24T22:0:24.220 32.53 25.75 1292.80 25.28 -0.06 0.36 0.89 -6.29 20.63 -3.02 3.09 0.41 -0.83
2014-5-24T22:0:25.234 32.68 25.75 1241.91 25.28 -0.06 0.36 0.89 -6.29 20.63 -3.02 2.91 0.26 -0.85
2014-5-24T22:0:26.242 32.79 25.78 1242.09 25.28 -0.05 0.34 0.92 -6.29 20.63 -3.02 2.40 0.46 -0.78
2014-5-24T22:0:27.248 32.51 25.78 1263.90 25.28 -0.03 0.34 0.91 -6.26 20.66 -3.36 3.16 0.03 -0.83
2014-5-24T22:0:28.257 32.57 25.81 1264.03 25.28 -0.05 0.38 0.89 -6.44 20.81 -3.60 2.17 0.33 -1.40
2014-5-24T22:0:29.265 32.13 25.84 1220.40 25.36 -0.05 0.34 0.92 -6.44 20.81 -3.60 2.89 0.60 -0.79
2014-5-24T22:0:30.273 32.81 25.84 1220.46 25.36 -0.06 0.39 0.91 -6.10 20.75 -3.08 3.74 -0.94 -0.76
2014-5-24T22:0:31.281 33.31 25.88 1220.46 25.36 -0.05 0.30 0.91 -6.10 20.75 -3.08 2.87 0.44 -1.38
2014-5-24T22:0:32.289 33.16 25.88 1184.10 25.36 -0.06 0.28 0.91 -6.32 20.75 -2.59 2.48 0.90 -1.01
2014-5-24T22:0:33.297 32.98 25.91 1184.25 25.36 -0.08 0.28 0.92 -6.32 20.75 -2.59 2.96 0.50 -1.16
2014-5-24T22:0:34.305 33.02 25.91 1184.25 25.45 -0.05 0.31 0.91 -6.23 20.75 -2.56 2.72 0.23 -1.12
2014-5-24T22:0:35.313 33.14 25.94 1184.30 25.45 -0.06 0.30 0.95 -6.23 20.75 -2.56 2.58 0.52 -1.24
2014-5-24T22:0:36.320 32.76 25.94 1147.94 25.45 -0.05 0.34 0.92 -6.20 20.78 -2.47 2.85 -0.11 -1.03
2014-5-24T22:0:37.328 32.73 25.94 1148.05 25.45 -0.06 0.30 0.89 -6.20 20.78 -2.47 2.38 0.62 -1.01
2014-5-24T22:0:38.342 32.59 25.94 1155.33 25.45 -0.06 0.30 0.91 -6.01 20.63 -2.78 2.58 0.44 -1.28
2014-5-24T22:0:39.348 32.46 25.94 1155.34 25.45 -0.05 0.28 0.92 -6.01 20.63 -2.78 2.94 0.33 -0.83
2014-5-24T22:0:40.356 32.37 25.94 1155.34 25.54 -0.06 0.28 0.91 -6.20 20.72 -3.17 2.90 0.45 -1.05
2014-5-24T22:0:41.364 32.20 25.94 1155.36 25.54 -0.08 0.30 0.92 -6.20 20.72 -3.17 2.79 0.58 -0.94
2014-5-24T22:0:42.372 32.20 25.94 1140.81 25.54 -0.05 0.31 0.91 -6.10 20.69 -2.72 2.74 0.60 -1.06
2014-5-24T22:0:43.380 32.10 25.97 1140.80 25.54 -0.05 0.38 0.89 -6.10 20.69 -2.72 1.85 0.69 -1.48
2014-5-24T22:0:44.387 32.08 25.97 1148.07 25.54 -0.05 0.31 0.91 -6.13 20.66 -2.81 2.92 0.20 -0.85
2014-5-24T22:0:45.395 32.12 25.97 1148.05 25.54 -0.05 0.34 0.91 -6.13 20.66 -2.81 2.57 0.30 -1.24
2014-5-24T22:0:46.402 32.06 25.97 1148.05 25.54 -0.05 0.38 0.89 -6.04 20.63 -2.87 2.26 0.53 -1.58
2014-5-24T22:0:47.410 32.04 25.97 1162.60 25.54 -0.05 0.34 0.91 -6.04 20.63 -2.87 2.45 0.63 -1.30
2014-5-24T22:0:48.418 32.10 25.97 1162.64 25.54 -0.05 0.38 0.89 -6.13 20.66 -2.56 2.34 0.43 -1.49
2014-5-24T22:0:49.425 32.10 25.97 1169.91 25.62 -0.08 0.30 0.94 -6.13 20.66 -2.56 2.72 0.68 -0.99
2014-5-24T22:0:50.433 31.97 25.97 1169.86 25.62 -0.05 0.28 0.89 -6.01 20.75 -2.96 2.94 0.32 -1.14
2014-5-24T22:0:51.439 31.89 25.97 1169.86 25.62 -0.05 0.30 0.91 -6.01 20.75 -2.96 2.75 0.53 -1.17
2014-5-24T22:0:52.447 31.50 25.97 1169.88 25.62 -0.05 0.30 0.91 -5.89 20.78 -2.53 2.91 0.51 -1.19
2014-5-24T22:0:53.455 31.80 25.97 1162.61 25.62 -0.05 0.33 0.91 -5.89 20.78 -2.53 3.00 0.36 -1.11
2014-5-24T22:0:54.463 31.72 25.97 1162.56 25.62 -0.05 0.30 0.91 -6.07 20.94 -2.72 2.67 0.56 -1.32
2014-5-24T22:0:55.470 31.78 25.97 1169.83 25.62 -0.03 0.38 0.91 -6.07 20.94 -2.72 3.14 0.21 -0.92
2014-5-24T22:0:56.477 31.67 25.97 1169.81 25.62 -0.05 0.31 0.92 -6.13 20.54 -2.38 2.95 0.28 -1.06
2014-5-24T22:0:57.485 31.65 25.97 1147.99 25.62 -0.05 0.34 0.89 -6.13 20.54 -2.38 2.75 0.72 -1.18
2014-5-24T22:0:58.492 31.59 25.97 1148.01 25.62 -0.05 0.34 0.91 -6.10 20.66 -3.05 2.79 0.39 -1.05
2014-5-24T22:0:59.500 31.61 25.97 1169.82 25.62 -0.06 0.33 0.91 -6.10 20.66 -3.05 2.25 0.60 -1.30
2014-5-24T22:1:0.508 31.54 25.97 1169.81 25.62 -0.05 0.31 0.89 -6.23 20.75 -2.17 2.63 0.72 -1.09
2014-5-24T22:1:1.516 31.57 25.97 1169.81 25.62 -0.06 0.31 0.92 -6.23 20.75 -2.17 2.94 0.37 -0.83
2014-5-24T22:1:2.524 31.59 25.97 1177.08 25.62 -0.03 0.34 0.88 -6.04 20.66 -2.59 2.43 0.40 -1.11
2014-5-24T22:1:3.532 31.52 25.97 1177.04 25.62 -0.05 0.31 0.89 -6.04 20.66 -2.59 2.45 0.51 -1.32
2014-5-24T22:1:4.539 31.52 25.97 1162.49 25.62 -0.05 0.31 0.94 -5.95 20.48 -2.99 3.01 0.39 -0.95
2014-5-24T22:1:5.547 31.48 25.97 1162.50 25.62 -0.05 0.33 0.91 -5.95 20.48 -2.99 2.69 0.82 -0.85
2014-5-24T22:1:6.555 31.46 25.97 1147.96 25.62 -0.05 0.36 0.91 -6.10 20.69 -2.69 2.65 0.53 -1.01
2014-5-24T22:1:7.562 31.44 25.97 1147.94 25.62 -0.05 0.31 0.89 -6.10 20.69 -2.69 2.77 0.38 -0.95
2014-5-24T22:1:8.570 31.31 25.97 1177.03 25.62 -0.06 0.38 0.92 -5.95 20.81 -2.17 2.56 0.53 -0.92
2014-5-24T22:1:9.578 31.37 25.97 1177.04 25.62 -0.05 0.28 0.88 -5.95 20.81 -2.17 2.17 0.62 -1.30
2014-5-24T22:1:10.586 31.31 25.97 1191.59 25.62 -0.05 0.36 0.91 -5.98 20.87 -3.17 2.97 0.32 -1.18
2014-5-24T22:1:11.594 31.18 25.97 1191.62 25.62 -0.06 0.33 0.92 -5.98 20.87 -3.17 2.88 0.25 -1.05
2014-5-24T22:1:12.602 31.15 25.97 1184.35 25.62 -0.06 0.30 0.92 -6.07 20.69 -2.84 2.75 0.44 -1.13
2014-5-24T22:1:13.609 31.24 25.97 1184.29 25.62 -0.08 0.34 0.89 -6.07 20.69 -2.84 2.63 0.55 -1.37
2014-5-24T22:1:14.617 31.24 25.97 1198.84 25.62 -0.06 0.38 0.88 -5.92 20.72 -2.81 2.38 0.36 -1.21
2014-5-24T22:1:15.624 31.28 25.97 1198.84 25.62 -0.03 0.33 0.89 -5.92 20.72 -2.81 2.52 0.53 -1.26
2014-5-24T22:1:16.631 31.18 25.97 1198.80 25.62 -0.06 0.34 0.91 -6.07 20.78 -2.81 2.88 0.15 -0.99
2014-5-24T22:1:17.639 31.14 25.94 1198.80 25.62 -0.06 0.28 0.94 -6.07 20.78 -2.81 2.44 0.66 -1.08
2014-5-24T22:1:18.653 31.20 25.97 1198.80 25.62 -0.05 0.34 0.89 -6.01 20.87 -2.75 2.87 0.24 -1.01
2014-5-24T22:1:19.661 31.10 25.94 1184.25 25.62 -0.06 0.31 0.91 -6.01 20.87 -2.75 2.56 0.79 -0.95
2014-5-24T22:1:20.669 30.95 25.94 1184.28 25.62 -0.05 0.34 0.91 -6.16 20.63 -3.02 2.17 0.91 -1.46
2014-5-24T22:1:21.677 31.04 25.94 1177.01 25.62 -0.06 0.31 0.91 -6.16 20.63 -3.02 2.42 0.44 -1.27
2014-5-24T22:1:22.684 30.97 25.94 1177.03 25.62 -0.05 0.33 0.91 -6.04 20.87 -2.69 2.47 0.31 -1.08
2014-5-24T22:1:23.696 30.93 25.94 1184.30 25.62 -0.05 0.31 0.92 -6.04 20.87 -2.69 2.53 0.73 -1.44
2014-5-24T22:1:24.704 30.84 25.94 1184.28 25.62 -0.08 0.36 0.92 -6.04 20.66 -3.08 2.14 0.73 -1.50
2014-5-24T22:1:25.710 30.88 25.94 1177.01 25.62 -0.02 0.34 0.89 -6.04 20.66 -3.08 2.62 0.55 -1.13
2014-5-24T22:1:26.718 30.45 25.94 1176.98 25.62 -0.05 0.31 0.92 -5.83 20.66 -2.75 2.52 0.83 -1.44
2014-5-24T22:1:27.726 31.01 25.94 1162.44 25.62 -0.06 0.31 0.91 -5.83 20.66 -2.75 3.07 0.53 -1.14
2014-5-24T22:1:28.734 30.81 25.97 1162.46 25.62 -0.06 0.34 0.91 -5.98 20.60 -2.47 2.28 0.56 -1.31
2014-5-24T22:1:29.741 31.19 25.94 1162.46 25.62 -0.06 0.34 0.91 -5.98 20.60 -2.47 3.14 0.39 -0.93
2014-5-24T22:1:30.748 31.08 25.94 1162.46 25.62 -0.06 0.33 0.91 -6.07 20.84 -2.26 2.72 0.67 -1.07
2014-5-24T22:1:31.755 31.27 25.94 1162.54 25.62 -0.08 0.28 0.92 -6.07 20.84 -2.26 2.77 0.31 -1.08
2014-5-24T22:1:32.763 31.32 25.94 1155.27 25.62 -0.05 0.34 0.91 -6.04 20.60 -2.84 2.49 0.25 -1.16
2014-5-24T22:1:33.770 31.40 25.94 1155.20 25.62 -0.05 0.33 0.91 -6.04 20.60 -2.84 2.26 0.67 -1.17
2014-5-24T22:1:34.777 31.28 25.97 1169.75 25.62 -0.05 0.33 0.89 -5.95 20.81 -2.84 2.37 0.70 -1.53
2014-5-24T22:1:35.785 31.35 25.97 1169.76 25.62 -0.05 0.31 0.92 -5.95 20.81 -2.84 2.82 0.53 -0.96
2014-5-24T22:1:36.793 31.35 25.97 1177.03 25.62 -0.06 0.38 0.88 -5.98 20.69 -2.23 2.69 0.54 -1.14
2014-5-24T22:1:37.801 31.33 25.97 1177.04 25.62 -0.05 0.33 0.89 -5.98 20.69 -2.23 2.75 0.39 -1.11
2014-5-24T22:1:38.808 31.24 25.97 1177.04 25.62 -0.05 0.36 0.89 -6.16 20.54 -2.84 2.30 0.70 -0.95
2014-5-24T22:1:39.816 31.33 25.97 1177.08 25.62 -0.05 0.36 0.91 -6.16 20.54 -2.84 2.51 0.28 -1.05
2014-5-24T22:1:40.825 31.33 25.97 1162.54 25.62 -0.06 0.34 0.92 -6.20 20.69 -2.50 2.33 0.95 -1.23
2014-5-24T22:1:41.833 31.41 25.97 1162.52 25.62 -0.03 0.30 0.91 -6.20 20.69 -2.50 2.41 0.53 -1.61
2014-5-24T22:1:42.840 31.37 25.97 1177.06 25.62 -0.08 0.33 0.91 -5.92 20.87 -2.90 2.34 0.61 -1.45
2014-5-24T22:1:43.853 31.31 25.97 1177.11 25.62 -0.05 0.34 0.89 -5.92 20.87 -2.90 2.56 0.42 -1.59
2014-5-24T22:1:44.862 31.28 25.97 1169.84 25.62 -0.03 0.36 0.88 -6.04 20.78 -2.66 2.56 0.50 -1.14
2014-5-24T22:1:45.870 31.22 25.97 1169.84 25.62 -0.05 0.33 0.92 -6.04 20.78 -2.66 2.83 0.43 -1.06
2014-5-24T22:1:46.877 31.18 25.97 1169.80 25.62 -0.05 0.33 0.88 -6.01 20.66 -2.44 2.25 0.48 -1.29
2014-5-24T22:1:47.884 31.15 25.97 1162.53 25.62 -0.05 0.33 0.89 -6.01 20.66 -2.44 2.78 0.47 -0.98
2014-5-24T22:1:48.892 31.20 25.97 1162.54 25.71 -0.05 0.34 0.89 -6.20 20.84 -2.62 2.43 0.34 -1.39
2014-5-24T22:1:49.899 31.24 25.97 1162.54 25.71 -0.03 0.30 0.91 -6.20 20.84 -2.62 2.74 0.42 -1.43
2014-5-24T22:1:50.907 31.29 26.00 1162.58 25.71 -0.06 0.36 0.91 -6.01 20.63 -2.90 2.62 0.27 -1.41
2014-5-24T22:1:51.915 31.29 26.00 1162.58 25.71 -0.05 0.36 0.89 -6.01 20.63 -2.90 3.02 0.25 -1.01
2014-5-24T22:1:52.922 31.21 26.00 1162.61 25.71 -0.05 0.34 0.88 -6.20 20.75 -2.62 2.76 0.56 -1.15
2014-5-24T22:1:53.931 31.19 26.00 1155.34 25.71 -0.05 0.31 0.91 -6.20 20.75 -2.62 2.94 0.14 -0.98
2014-5-24T22:1:54.942 31.27 26.00 1155.33 25.71 -0.05 0.36 0.89 -5.89 20.97 -3.08 2.56 0.69 -1.01
2014-5-24T22:1:55.949 31.32 26.00 1169.87 25.71 -0.05 0.33 0.89 -5.89 20.97 -3.08 2.74 0.43 -0.96
2014-5-24T22:1:56.957 31.27 26.00 1169.91 25.71 -0.06 0.31 0.91 -5.95 20.63 -2.47 2.74 0.43 -0.96
2014-5-24T22:1:57.966 31.25 26.00 1177.18 25.71 -0.06 0.34 0.88 -5.95 20.63 -2.47 2.45 0.44 -1.20
2014-5-24T22:1:58.973 31.25 26.00 1177.22 25.71 -0.05 0.30 0.88 -5.98 20.60 -2.78 2.74 0.53 -1.12
2014-5-24T22:1:59.981 31.23 26.00 1148.13 25.71 -0.05 0.34 0.89 -5.98 20.60 -2.78 2.44 0.58 -1.17
2014-5-24T22:2:0.989 31.25 26.00 1148.13 25.71 -0.06 0.34 0.89 -6.10 20.69 -2.66 2.70 0.60 -1.30
2014-5-24T22:2:1.996 31.22 26.03 1148.13 25.71 -0.05 0.34 0.88 -6.10 20.69 -2.66 2.70 0.60 -1.30
2014-5-24T22:2:3.003 31.15 26.03 1162.67 25.71 -0.06 0.33 0.89 -5.98 20.54 -2.87 3.05 0.51 -0.97
2014-5-24T22:2:4.011 31.24 26.03 1162.66 25.71 -0.06 0.38 0.91 -5.98 20.54 -2.87 3.07 0.52 -0.89
2014-5-24T22:2:5.019 31.22 26.03 1162.66 25.71 -0.05 0.33 0.91 -6.23 20.94 -3.11 2.27 0.82 -1.21
2014-5-24T22:2:6.027 31.28 26.03 1162.69 25.71 -0.03 0.33 0.89 -6.23 20.94 -3.11 2.52 0.36 -1.34
2014-5-24T22:2:7.035 31.18 26.03 1155.41 25.71 -0.06 0.36 0.91 -5.95 20.66 -2.84 2.72 0.47 -1.05
2014-5-24T22:2:8.043 31.26 26.03 1155.43 25.71 -0.05 0.34 0.89 -5.95 20.66 -2.84 2.66 0.35 -1.54
2014-5-24T22:2:9.050 31.22 26.03 1140.88 25.71 -0.05 0.36 0.88 -6.13 20.78 -2.62 2.20 0.53 -1.03
2014-5-24T22:2:10.063 31.25 26.06 1140.90 25.71 -0.03 0.34 0.89 -6.13 20.78 -2.62 2.61 0.32 -1.17
2014-5-24T22:2:11.071 31.32 26.06 1126.35 25.71 -0.03 0.33 0.89 -6.10 20.66 -2.84 2.71 0.63 -1.16
2014-5-24T22:2:12.078 31.32 26.06 1126.39 25.79 -0.05 0.33 0.89 -6.10 20.66 -2.84 3.34 0.18 -0.79
2014-5-24T22:2:13.090 31.23 26.06 1119.12 25.79 -0.08 0.36 0.89 -6.04 20.87 -2.72 2.49 0.19 -0.95
2014-5-24T22:2:14.097 31.23 26.06 1119.13 25.79 -0.08 0.41 0.89 -6.04 20.87 -2.72 2.62 0.63 -1.47
2014-5-24T22:2:15.105 31.16 26.06 1126.40 25.79 -0.03 0.36 0.91 -6.10 20.72 -2.66 2.37 0.24 -1.44
2014-5-24T22:2:16.113 31.25 26.06 1126.40 25.79 -0.06 0.28 0.92 -6.10 20.72 -2.66 2.66 0.46 -1.43
2014-5-24T22:2:17.121 31.21 26.06 1126.38 25.79 -0.05 0.34 0.91 -5.95 20.78 -2.69 2.79 0.24 -1.11
2014-5-24T22:2:18.128 31.24 26.09 1133.66 25.79 -0.05 0.31 0.92 -5.95 20.78 -2.69 2.50 0.36 -1.29
2014-5-24T22:2:19.135 31.28 26.09 1133.70 25.79 -0.05 0.33 0.92 -5.92 20.60 -2.50 2.73 0.47 -1.14
2014-5-24T22:2:20.143 31.20 26.09 1119.15 25.79 -0.05 0.33 0.89 -5.92 20.60 -2.50 2.46 0.47 -1.01
2014-5-24T22:2:21.149 31.30 26.09 1119.16 25.79 -0.05 0.36 0.89 -5.98 20.87 -2.84 2.96 0.23 -1.16
2014-5-24T22:2:22.157 31.15 26.09 1111.89 25.79 -0.06 0.33 0.92 -5.98 20.87 -2.84 3.07 0.24 -0.92
2014-5-24T22:2:23.163 31.17 26.09 1111.91 25.79 -0.02 0.38 0.89 -5.89 20.72 -2.17 2.78 0.45 -1.28
2014-5-24T22:2:24.171 31.17 26.09 1126.46 25.79 -0.05 0.38 0.89 -5.89 20.72 -2.17 2.42 0.17 -1.13
2014-5-24T22:2:25.179 31.20 26.09 1126.43 25.79 -0.05 0.33 0.88 -5.98 20.78 -2.14 2.84 0.46 -1.08
2014-5-24T22:2:26.186 31.22 26.09 1111.88 25.79 -0.05 0.31 0.91 -5.98 20.78 -2.14 2.98 0.36 -1.06
2014-5-24T22:2:27.194 31.20 26.09 1111.91 25.79 -0.06 0.34 0.88 -5.98 21.03 -2.38 2.42 0.47 -1.12
2014-5-24T22:2:28.200 31.26 26.09 1104.63 25.79 -0.05 0.33 0.89 -5.98 21.03 -2.38 2.82 0.28 -0.95
2014-5-24T22:2:29.208 31.34 26.13 1104.64 25.79 -0.03 0.33 0.88 -5.92 20.69 -2.87 2.42 0.24 -1.25
2014-5-24T22:2:30.216 31.25 26.13 1119.19 25.79 -0.06 0.28 0.91 -5.95 20.72 -2.72 2.54 0.28 -1.23
2014-5-24T22:2:31.223 31.23 26.13 1119.19 25.79 -0.05 0.36 0.89 -5.95 20.72 -2.72 2.27 0.23 -1.39
2014-5-24T22:2:32.231 31.25 26.13 1119.25 25.79 -0.03 0.36 0.91 -5.95 20.72 -2.72 2.86 0.18 -1.38
2014-5-24T22:2:33.238 31.25 26.13 1119.25 25.79 -0.05 0.28 0.91 -5.98 20.78 -3.08 2.57 0.46 -0.91
2014-5-24T22:2:34.246 31.27 26.13 1119.21 25.79 -0.05 0.31 0.92 -5.98 20.78 -3.08 2.39 0.63 -1.32
2014-5-24T22:2:35.254 31.34 26.13 1104.66 25.79 -0.06 0.39 0.89 -5.83 20.75 -2.87 2.71 0.33 -1.14
2014-5-24T22:2:36.262 31.38 26.13 1104.71 25.79 -0.05 0.33 0.91 -5.86 20.72 -2.62 2.71 0.68 -1.16
2014-5-24T22:2:37.275 31.29 26.13 1097.43 25.79 -0.05 0.33 0.91 -5.86 20.72 -2.62 2.40 0.43 -1.50
2014-5-24T22:2:38.281 31.31 26.13 1097.44 25.90 -0.06 0.30 0.92 -6.07 20.75 -3.48 2.64 0.42 -1.20
2014-5-24T22:2:39.289 31.34 26.13 1104.72 25.90 -0.05 0.33 0.89 -6.07 20.75 -3.48 3.11 0.08 -1.09
2014-5-24T22:2:40.296 31.19 26.16 1104.75 25.90 -0.03 0.36 0.89 -6.07 20.63 -3.20 2.64 0.60 -1.28
2014-5-24T22:2:41.304 31.19 26.16 1097.48 25.90 -0.05 0.33 0.89 -6.07 20.63 -3.20 2.38 0.30 -1.51
2014-5-24T22:2:42.310 31.13 26.16 1097.47 25.90 -0.03 0.34 0.91 -6.01 20.69 -2.93 2.46 0.30 -1.46
2014-5-24T22:2:43.316 31.11 26.16 1090.19 25.90 -0.06 0.31 0.91 -6.01 20.69 -2.93 2.63 0.69 -1.04
2014-5-24T22:2:44.324 31.19 26.16 1090.20 25.90 -0.05 0.30 0.92 -5.98 20.51 -2.47 2.73 0.54 -1.25
2014-5-24T22:2:45.332 31.22 26.16 1119.30 25.90 -0.08 0.33 0.91 -5.98 20.51 -2.47 2.94 0.15 -1.28
2014-5-24T22:2:46.339 31.22 26.16 1119.30 25.90 -0.05 0.31 0.92 -6.04 20.63 -2.78 2.74 0.57 -1.10
2014-5-24T22:2:47.346 31.30 26.16 1119.29 25.90 -0.06 0.28 0.91 -6.04 20.63 -2.78 2.66 0.52 -1.08
2014-5-24T22:2:48.354 31.26 26.16 1112.02 25.90 -0.06 0.30 0.91 -6.07 20.72 -3.05 2.24 0.79 -1.14
2014-5-24T22:2:49.360 31.35 26.16 1112.04 25.90 -0.06 0.33 0.92 -6.07 20.72 -3.05 2.77 0.21 -1.07
2014-5-24T22:2:50.369 31.24 26.16 1090.21 25.90 -0.05 0.31 0.89 -5.89 20.51 -2.93 2.90 0.19 -0.94
2014-5-24T22:2:51.377 31.35 26.16 1090.21 25.90 -0.03 0.33 0.92 -5.89 20.51 -2.93 2.82 0.33 -1.13
2014-5-24T22:2:52.385 31.24 26.16 1090.21 25.90 -0.05 0.36 0.88 -5.89 20.66 -2.99 2.43 0.52 -1.45
2014-5-24T22:2:53.393 31.16 26.19 1090.22 25.90 -0.06 0.33 0.91 -5.89 20.66 -2.99 2.44 0.57 -1.12
2014-5-24T22:2:54.401 31.25 26.19 1104.77 25.90 -0.08 0.31 0.89 -5.86 20.63 -3.11 3.12 0.15 -0.91
2014-5-24T22:2:55.409 31.18 26.19 1104.80 25.90 -0.06 0.38 0.91 -5.86 20.63 -3.11 2.77 0.30 -1.02
2014-5-24T22:2:56.417 31.20 26.19 1082.97 25.90 -0.06 0.28 0.92 -5.95 20.66 -2.62 2.86 0.54 -0.98
2014-5-24T22:2:57.424 31.23 26.19 1082.99 25.90 -0.06 0.30 0.91 -5.95 20.66 -2.62 2.79 0.21 -1.02
2014-5-24T22:2:58.432 31.20 26.19 1090.27 25.90 -0.05 0.36 0.86 -5.83 20.87 -3.45 2.71 0.40 -1.08
2014-5-24T22:2:59.438 31.23 26.19 1090.30 25.99 -0.06 0.34 0.91 -5.83 20.87 -3.45 2.98 0.37 -1.01
2014-5-24T22:3:0.447 31.16 26.19 1075.75 25.90 -0.05 0.31 0.91 -5.86 20.78 -2.96 2.55 0.55 -1.37
2014-5-24T22:3:1.454 31.08 26.19 1075.75 25.99 -0.03 0.31 0.91 -5.86 20.78 -2.96 2.47 0.25 -1.24
2014-5-24T22:3:2.462 30.95 26.19 1075.75 25.99 -0.06 0.33 0.91 -5.95 20.75 -2.50 2.92 0.43 -1.05
2014-5-24T22:3:3.469 31.08 26.19 1090.30 25.99 -0.06 0.36 0.89 -5.95 20.75 -2.50 2.76 0.63 -1.08
2014-5-24T22:3:4.477 31.05 26.19 1090.30 25.99 -0.06 0.34 0.89 -5.80 20.69 -2.72 2.60 0.26 -1.34
2014-5-24T22:3:5.484 31.19 26.22 1075.75 25.99 -0.06 0.33 0.92 -5.80 20.69 -2.72 2.87 0.12 -1.18
2014-5-24T22:3:6.492 31.28 26.22 1075.78 25.99 -0.05 0.36 0.88 -5.71 20.51 -2.72 2.48 0.60 -1.37
2014-5-24T22:3:7.500 31.28 26.22 1090.33 25.99 -0.05 0.34 0.91 -5.71 20.51 -2.72 2.86 0.46 -1.07
2014-5-24T22:3:8.508 31.24 26.22 1090.29 25.99 -0.05 0.38 0.88 -5.95 20.81 -2.93 2.94 0.21 -0.85
2014-5-24T22:3:9.516 31.17 26.22 1061.18 25.99 -0.05 0.31 0.91 -5.95 20.81 -2.93 3.16 0.58 -1.17
2014-5-24T22:3:10.523 31.13 26.22 1061.18 25.99 -0.03 0.31 0.89 -5.95 20.69 -2.66 2.81 0.41 -1.20
2014-5-24T22:3:11.531 31.11 26.22 1068.46 25.99 -0.06 0.34 0.88 -5.95 20.69 -2.66 2.37 0.36 -1.07
2014-5-24T22:3:12.539 31.11 26.22 1068.46 25.99 -0.05 0.36 0.91 -5.80 20.66 -2.90 2.73 0.20 -1.08
2014-5-24T22:3:13.547 31.13 26.22 1053.91 25.99 -0.03 0.30 0.89 -5.80 20.66 -2.90 2.97 0.48 -1.07
2014-5-24T22:3:14.554 31.19 26.22 1053.94 25.99 -0.03 0.41 0.88 -5.80 20.57 -2.78 2.85 0.34 -0.81
2014-5-24T22:3:15.561 31.19 26.22 1068.50 25.99 -0.08 0.33 0.91 -5.80 20.57 -2.78 2.82 0.11 -0.98
2014-5-24T22:3:16.568 31.19 26.22 1068.50 25.99 -0.06 0.31 0.91 -5.98 20.84 -2.96 2.10 0.40 -1.30
2014-5-24T22:3:17.576 31.24 26.22 1068.52 25.99 -0.05 0.28 0.89 -5.98 20.84 -2.96 2.37 0.72 -1.19
2014-5-24T22:3:18.583 31.20 26.25 1068.52 25.99 -0.05 0.33 0.94 -5.92 20.81 -2.66 2.94 0.31 -1.17
2014-5-24T22:3:19.589 31.23 26.25 1068.51 25.99 -0.05 0.33 0.89 -5.92 20.81 -2.66 2.66 0.50 -1.81
