# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T15:8:17.517 23.66 26.28 -91.45 26.55 -0.02 0.45 0.84 -25.33 62.23 63.42 -1.31 -0.32 -0.20
2014-5-25T15:8:18.557 23.63 26.28 -69.99 26.55 -0.02 0.48 0.84 -25.48 62.29 63.87 -1.10 -0.12 -0.14
2014-5-25T15:8:19.568 23.59 26.28 -69.99 26.55 -0.02 0.47 0.84 -25.48 62.29 63.87 -1.14 -0.13 -0.34
2014-5-25T15:8:20.577 23.70 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.42 62.47 63.66 -1.33 -0.33 0.03
2014-5-25T15:8:21.586 23.52 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.42 62.47 63.66 -1.38 -0.31 -0.24
2014-5-25T15:8:22.594 23.77 26.28 -105.76 26.56 -0.03 0.44 0.84 -25.39 62.29 63.57 -1.18 -0.28 -0.11
2014-5-25T15:8:23.603 23.75 26.28 -105.76 26.55 -0.02 0.47 0.84 -25.39 62.29 63.57 -1.13 -0.14 -0.31
2014-5-25T15:8:24.612 23.75 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.54 62.41 63.87 -1.03 -0.35 -0.31
2014-5-25T15:8:25.621 23.66 26.28 -91.45 26.55 -0.02 0.45 0.84 -25.54 62.41 63.87 -1.28 -0.31 -0.29
2014-5-25T15:8:26.630 23.70 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.33 62.35 63.87 -0.95 -0.24 0.01
2014-5-25T15:8:27.639 23.77 26.28 -84.29 26.55 -0.02 0.47 0.84 -25.33 62.35 63.87 -1.19 -0.34 -0.15
2014-5-25T15:8:28.648 23.66 26.28 -84.29 26.55 -0.02 0.48 0.84 -25.30 62.19 63.69 -1.16 -0.33 0.03
2014-5-25T15:8:29.656 23.66 26.28 -84.29 26.55 -0.02 0.47 0.84 -25.30 62.19 63.69 -1.26 -0.28 -0.08
2014-5-25T15:8:30.664 23.96 26.28 -84.29 26.56 -0.02 0.45 0.84 -25.42 62.32 63.66 -1.19 -0.39 -0.28
2014-5-25T15:8:31.673 23.87 26.28 -91.45 26.55 -0.02 0.45 0.86 -25.42 62.32 63.66 -0.97 -0.11 0.20
2014-5-25T15:8:32.681 23.52 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.30 62.26 63.35 -1.05 -0.21 -0.22
2014-5-25T15:8:33.690 23.66 26.28 -62.83 26.55 -0.02 0.45 0.84 -25.30 62.26 63.35 -1.25 -0.34 -0.30
2014-5-25T15:8:34.699 23.89 26.28 -62.83 26.55 -0.02 0.45 0.83 -25.36 62.19 63.84 -1.06 -0.23 -0.11
2014-5-25T15:8:35.707 23.59 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.36 62.19 63.84 -1.01 -0.40 -0.14
2014-5-25T15:8:36.715 23.68 26.28 -91.45 26.55 -0.02 0.47 0.84 -25.15 62.41 63.78 -1.06 -0.35 -0.13
2014-5-25T15:8:37.724 23.84 26.28 -77.14 26.56 -0.02 0.47 0.84 -25.15 62.41 63.78 -0.92 -0.18 -0.10
2014-5-25T15:8:38.732 23.49 26.28 -77.14 26.56 0.00 0.47 0.83 -25.39 62.13 63.60 -1.00 -0.46 0.11
2014-5-25T15:8:39.748 23.49 26.28 -77.14 26.55 -0.02 0.45 0.83 -25.39 62.13 63.60 -1.30 -0.27 -0.16
2014-5-25T15:8:40.757 23.70 26.28 -77.14 26.55 -0.02 0.45 0.83 -25.42 62.44 63.66 -1.04 -0.37 -0.12
2014-5-25T15:8:41.765 23.77 26.28 -77.14 26.55 -0.02 0.45 0.86 -25.42 62.44 63.66 -0.98 -0.29 -0.02
2014-5-25T15:8:42.774 23.63 26.28 -77.14 26.55 -0.02 0.45 0.84 -25.36 62.41 63.54 -0.98 -0.45 -0.20
2014-5-25T15:8:43.783 23.68 26.28 -77.14 26.55 0.00 0.47 0.84 -25.36 62.41 63.54 -0.94 -0.51 -0.19
2014-5-25T15:8:44.792 23.82 26.28 -77.14 26.55 0.00 0.48 0.84 -25.39 62.32 63.54 -1.08 -0.51 -0.21
2014-5-25T15:8:45.801 23.75 26.28 -77.14 26.55 -0.02 0.47 0.84 -25.39 62.32 63.54 -1.46 -0.25 -0.37
2014-5-25T15:8:46.809 23.52 26.28 -77.14 26.55 -0.02 0.44 0.84 -25.45 62.13 63.54 -1.10 -0.22 -0.15
2014-5-25T15:8:47.816 23.52 26.28 -77.14 26.55 -0.02 0.47 0.84 -25.45 62.13 63.54 -1.03 -0.46 0.08
2014-5-25T15:8:48.825 23.54 26.28 -77.14 26.55 -0.02 0.47 0.88 -25.42 62.26 63.45 -1.17 -0.36 -0.37
2014-5-25T15:8:49.834 23.40 26.28 -77.14 26.55 -0.02 0.48 0.84 -25.42 62.26 63.45 -1.11 -0.35 -0.18
2014-5-25T15:8:50.843 23.70 26.28 -77.14 26.55 -0.02 0.47 0.84 -25.30 62.13 63.72 -0.99 -0.15 -0.19
2014-5-25T15:8:51.851 23.54 26.28 -77.14 26.55 -0.02 0.45 0.84 -25.30 62.13 63.72 -1.20 -0.48 -0.29
2014-5-25T15:8:52.872 23.35 26.28 -55.68 26.55 -0.02 0.48 0.84 -25.27 62.13 63.66 -1.15 -0.34 -0.05
2014-5-25T15:8:53.880 23.56 26.28 -55.67 26.56 -0.02 0.47 0.84 -25.27 62.13 63.66 -1.19 -0.26 -0.18
2014-5-25T15:8:54.889 23.47 26.28 -62.83 26.55 0.00 0.47 0.84 -25.36 62.13 63.90 -1.24 -0.29 0.05
2014-5-25T15:8:55.897 23.47 26.28 -62.83 26.55 0.00 0.47 0.86 -25.36 62.13 63.90 -1.21 -0.35 0.01
2014-5-25T15:8:56.906 23.33 26.28 -62.83 26.55 -0.02 0.47 0.84 -25.33 62.10 63.29 -1.11 -0.34 0.00
2014-5-25T15:8:57.915 23.45 26.28 -77.14 26.55 0.00 0.47 0.84 -25.33 62.10 63.29 -1.14 -0.41 -0.31
2014-5-25T15:8:58.922 23.65 26.25 -77.13 26.55 -0.02 0.45 0.86 -25.36 62.19 63.51 -1.25 -0.47 -0.20
2014-5-25T15:8:59.931 23.59 26.28 -77.13 26.55 -0.02 0.47 0.84 -25.36 62.19 63.51 -0.98 -0.28 -0.09
2014-5-25T15:9:0.939 23.56 26.28 -77.14 26.56 0.00 0.47 0.86 -25.33 62.13 63.45 -1.09 -0.37 -0.35
2014-5-25T15:9:1.947 23.54 26.28 -62.83 26.55 -0.02 0.47 0.86 -25.33 62.13 63.45 -1.08 -0.31 -0.31
2014-5-25T15:9:2.954 23.37 26.25 -62.83 26.55 -0.02 0.47 0.84 -25.42 62.26 63.87 -1.40 -0.30 -0.03
2014-5-25T15:9:3.963 23.51 26.25 -77.14 26.55 -0.02 0.47 0.84 -25.42 62.26 63.87 -1.18 -0.31 0.05
2014-5-25T15:9:4.971 23.76 26.25 -77.14 26.55 -0.02 0.47 0.83 -25.48 62.07 63.60 -1.04 -0.38 -0.08
2014-5-25T15:9:5.978 23.60 26.25 -62.83 26.55 -0.02 0.47 0.84 -25.48 62.07 63.60 -0.88 -0.30 -0.05
2014-5-25T15:9:6.987 23.34 26.25 -62.83 26.55 -0.02 0.47 0.86 -25.39 62.13 63.60 -1.02 -0.37 -0.12
2014-5-25T15:9:7.996 23.53 26.25 -48.52 26.55 -0.02 0.48 0.86 -25.39 62.13 63.60 -1.13 -0.34 -0.18
2014-5-25T15:9:9.004 23.51 26.25 -48.52 26.55 -0.02 0.48 0.86 -25.45 62.13 63.60 -1.13 -0.34 -0.18
2014-5-25T15:9:10.011 23.48 26.25 -48.52 26.55 0.00 0.48 0.84 -25.45 62.13 63.60 -1.12 -0.18 -0.09
2014-5-25T15:9:11.020 23.39 26.25 -48.52 26.55 -0.02 0.47 0.84 -25.42 62.19 63.48 -1.25 -0.37 -0.13
2014-5-25T15:9:12.027 23.67 26.25 -34.21 26.55 0.00 0.47 0.84 -25.42 62.19 63.48 -1.10 -0.39 -0.13
2014-5-25T15:9:13.036 23.39 26.25 -34.21 26.55 -0.02 0.45 0.84 -25.39 62.23 63.48 -1.11 -0.28 -0.09
2014-5-25T15:9:14.045 23.34 26.25 -34.21 26.55 -0.02 0.47 0.84 -25.39 62.23 63.48 -1.11 -0.28 -0.09
2014-5-25T15:9:15.052 23.46 26.25 -34.21 26.55 -0.02 0.47 0.84 -25.12 62.19 63.66 -1.20 -0.32 0.05
2014-5-25T15:9:16.061 23.44 26.25 -34.21 26.55 -0.02 0.45 0.84 -25.30 62.16 63.45 -1.03 -0.14 -0.08
2014-5-25T15:9:17.069 23.39 26.25 -55.67 26.56 -0.02 0.45 0.83 -25.30 62.16 63.45 -1.30 -0.31 -0.13
2014-5-25T15:9:18.077 23.55 26.25 -55.67 26.46 0.00 0.47 0.83 -25.33 62.19 63.72 -1.05 -0.24 -0.12
2014-5-25T15:9:19.085 23.55 26.25 -41.37 26.46 -0.02 0.45 0.86 -25.33 62.19 63.72 -1.20 -0.26 -0.29
2014-5-25T15:9:20.096 23.58 26.25 -41.37 26.46 -0.02 0.47 0.84 -25.33 62.19 63.72 -1.12 -0.43 -0.30
2014-5-25T15:9:21.104 23.60 26.25 -34.21 26.46 -0.02 0.47 0.84 -25.36 62.23 63.45 -1.14 -0.27 0.02
2014-5-25T15:9:22.113 23.67 26.25 -34.21 26.46 -0.02 0.47 0.84 -25.36 62.23 63.45 -1.30 -0.44 -0.07
2014-5-25T15:9:23.122 23.65 26.25 -41.37 26.46 -0.02 0.47 0.84 -25.30 62.35 63.48 -1.25 -0.18 -0.08
2014-5-25T15:9:24.129 23.44 26.25 -41.37 26.56 0.00 0.45 0.84 -25.30 62.35 63.48 -1.25 -0.45 -0.12
2014-5-25T15:9:25.138 23.41 26.25 -5.60 26.46 -0.02 0.47 0.83 -25.30 62.19 63.39 -1.11 -0.53 -0.40
2014-5-25T15:9:26.146 23.65 26.25 -5.60 26.46 -0.02 0.47 0.86 -25.33 62.19 63.42 -1.01 -0.47 -0.34
2014-5-25T15:9:27.155 23.51 26.25 -5.60 26.46 -0.02 0.47 0.84 -25.33 62.19 63.42 -1.17 -0.28 -0.08
2014-5-25T15:9:28.163 23.23 26.25 -5.60 26.56 0.00 0.48 0.83 -25.51 62.23 63.57 -1.21 -0.12 0.00
2014-5-25T15:9:29.172 23.55 26.25 -5.60 26.46 0.00 0.47 0.84 -25.51 62.23 63.57 -1.15 -0.32 -0.12
2014-5-25T15:9:30.181 23.38 26.22 -34.21 26.46 0.00 0.47 0.84 -25.48 62.35 63.45 -1.12 -0.43 -0.11
2014-5-25T15:9:31.188 23.61 26.22 -34.21 26.46 -0.02 0.47 0.84 -25.48 62.35 63.45 -1.08 -0.32 -0.45
2014-5-25T15:9:32.197 23.45 26.22 -12.75 26.56 -0.02 0.48 0.84 -25.33 62.23 63.78 -1.13 -0.36 -0.07
2014-5-25T15:9:33.206 23.52 26.22 -12.75 26.46 -0.02 0.45 0.84 -25.33 62.23 63.78 -1.25 -0.31 0.04
2014-5-25T15:9:34.214 23.59 26.22 -12.75 26.46 -0.02 0.47 0.84 -25.36 62.26 63.32 -1.13 -0.43 -0.14
2014-5-25T15:9:35.223 23.40 26.22 -12.75 26.46 0.00 0.47 0.86 -25.36 62.26 63.32 -1.02 -0.29 -0.02
2014-5-25T15:9:36.232 23.61 26.22 -19.91 26.46 -0.02 0.47 0.84 -25.21 62.16 63.39 -1.15 -0.30 0.05
2014-5-25T15:9:37.241 23.47 26.22 -19.91 26.46 -0.02 0.48 0.84 -25.21 62.16 63.39 -1.17 -0.26 -0.05
2014-5-25T15:9:38.249 23.56 26.22 1.55 26.46 -0.02 0.47 0.84 -25.30 62.26 63.42 -1.14 -0.37 -0.31
2014-5-25T15:9:39.256 23.40 26.22 1.55 26.46 -0.02 0.45 0.84 -25.30 62.26 63.42 -1.33 -0.34 -0.27
2014-5-25T15:9:40.265 23.68 26.22 -12.75 26.46 -0.02 0.47 0.83 -25.51 62.32 63.51 -1.14 -0.40 -0.19
2014-5-25T15:9:41.274 23.40 26.22 -12.75 26.46 -0.02 0.47 0.84 -25.51 62.32 63.51 -1.16 -0.33 -0.21
2014-5-25T15:9:42.282 23.40 26.22 -12.75 26.46 -0.02 0.44 0.84 -25.51 62.10 63.39 -1.11 -0.53 -0.18
2014-5-25T15:9:43.291 23.54 26.22 -19.91 26.46 -0.02 0.45 0.84 -25.51 62.10 63.39 -1.30 -0.40 -0.08
2014-5-25T15:9:44.299 23.49 26.22 -19.91 26.46 -0.02 0.47 0.86 -25.51 62.13 63.57 -1.13 -0.14 -0.26
2014-5-25T15:9:45.308 23.54 26.22 -34.21 26.46 -0.02 0.45 0.84 -25.51 62.13 63.57 -1.05 -0.31 -0.20
2014-5-25T15:9:46.315 23.61 26.22 -34.21 26.46 -0.02 0.47 0.86 -25.51 62.16 63.63 -1.13 -0.31 -0.17
2014-5-25T15:9:47.324 23.40 26.22 -48.52 26.46 -0.02 0.47 0.86 -25.51 62.16 63.63 -1.13 -0.48 -0.24
2014-5-25T15:9:48.333 23.40 26.22 -48.52 26.46 -0.03 0.47 0.83 -25.51 62.04 63.54 -1.15 -0.37 -0.09
2014-5-25T15:9:49.341 23.52 26.22 8.70 26.46 0.00 0.47 0.86 -25.51 62.04 63.54 -1.20 -0.14 -0.24
2014-5-25T15:9:50.349 23.59 26.22 8.70 26.46 -0.02 0.45 0.84 -25.45 62.16 63.48 -1.11 -0.41 -0.17
2014-5-25T15:9:51.359 23.68 26.22 -12.75 26.46 -0.02 0.45 0.83 -25.45 62.16 63.48 -1.03 -0.36 -0.08
2014-5-25T15:9:52.367 23.56 26.22 -12.75 26.46 -0.02 0.47 0.84 -25.36 62.23 63.57 -1.24 -0.34 -0.27
2014-5-25T15:9:53.376 23.45 26.22 -19.91 26.46 -0.02 0.47 0.84 -25.36 62.23 63.57 -1.19 -0.23 -0.09
2014-5-25T15:9:54.384 23.54 26.22 -19.91 26.46 -0.02 0.45 0.84 -25.36 62.23 63.51 -0.98 -0.36 -0.13
2014-5-25T15:9:55.393 23.54 26.22 -19.91 26.46 0.00 0.47 0.84 -25.36 62.23 63.51 -1.19 -0.15 -0.21
2014-5-25T15:9:56.402 23.40 26.22 -19.91 26.46 -0.02 0.47 0.84 -25.36 62.32 63.42 -1.19 -0.32 -0.14
2014-5-25T15:9:57.411 23.37 26.19 8.70 26.46 -0.02 0.47 0.83 -25.36 62.32 63.42 -1.12 -0.27 0.02
