# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T22:57:17.353 2.45 0.00 259.74 25.02 -0.05 0.34 0.89 0.00 0.00 0.00 2.82 0.66 -1.03
2014-5-24T22:57:18.360 27.61 24.63 259.75 25.02 -0.05 0.33 0.89 -6.35 20.69 -3.75 2.78 0.86 -1.21
2014-5-24T22:57:19.368 25.88 24.63 252.50 25.02 -0.06 0.33 0.89 -6.35 20.69 -3.75 2.81 0.72 -1.32
2014-5-24T22:57:20.375 27.27 24.63 252.49 25.02 -0.05 0.33 0.91 -6.13 20.78 -3.54 2.86 0.76 -1.03
2014-5-24T22:57:21.383 27.29 24.63 245.24 25.02 -0.06 0.33 0.89 -6.13 20.78 -3.54 2.56 0.50 -1.09
2014-5-24T22:57:22.389 27.27 24.63 245.24 25.02 -0.05 0.33 0.91 -5.98 20.87 -3.66 2.93 0.68 -1.28
2014-5-24T22:57:23.397 27.27 24.63 274.23 25.02 -0.05 0.33 0.89 -5.98 20.87 -3.66 2.75 0.83 -1.06
2014-5-24T22:57:24.403 27.36 24.63 274.25 25.02 -0.05 0.34 0.91 -5.83 20.75 -3.78 3.00 0.72 -1.05
2014-5-24T22:57:25.411 27.38 24.63 281.50 25.02 -0.05 0.33 0.91 -5.83 20.75 -3.78 2.64 0.60 -1.14
2014-5-24T22:57:26.419 27.43 24.63 281.49 25.02 -0.05 0.33 0.91 -5.98 20.90 -3.48 2.77 0.62 -1.08
2014-5-24T22:57:27.426 27.45 24.63 245.25 25.02 -0.05 0.33 0.89 -5.98 20.90 -3.48 2.90 0.63 -1.21
2014-5-24T22:57:28.434 27.45 24.63 245.25 25.02 -0.05 0.34 0.89 -5.95 20.72 -3.30 2.73 0.69 -1.15
2014-5-24T22:57:29.440 27.45 24.63 245.25 25.02 -0.05 0.31 0.91 -5.95 20.72 -3.30 2.85 0.53 -1.30
2014-5-24T22:57:30.448 27.38 24.63 259.75 25.02 -0.05 0.33 0.91 -6.01 20.90 -3.85 2.65 0.71 -1.28
2014-5-24T22:57:31.456 27.43 24.63 259.75 25.02 -0.05 0.33 0.89 -6.10 20.72 -3.39 2.75 0.56 -1.27
2014-5-24T22:57:32.464 27.45 24.63 274.25 25.02 -0.06 0.30 0.91 -6.10 20.72 -3.39 2.94 0.68 -1.06
2014-5-24T22:57:33.472 27.45 24.63 274.24 25.02 -0.05 0.34 0.89 -6.10 20.72 -3.39 2.89 0.78 -1.23
2014-5-24T22:57:34.479 27.45 24.63 288.73 25.02 -0.05 0.34 0.89 -5.77 20.78 -3.78 2.75 0.66 -1.13
2014-5-24T22:57:35.486 27.43 24.63 288.74 25.02 -0.05 0.34 0.91 -6.04 20.87 -3.69 2.85 0.76 -1.12
2014-5-24T22:57:36.494 27.40 24.63 266.99 25.02 -0.06 0.33 0.91 -6.04 20.87 -3.69 2.76 0.76 -1.16
2014-5-24T22:57:37.501 27.43 24.63 266.98 25.02 -0.06 0.31 0.91 -5.92 20.75 -4.00 2.73 0.70 -1.05
2014-5-24T22:57:38.508 27.36 24.63 259.74 25.02 -0.05 0.33 0.89 -5.92 20.75 -4.00 2.85 0.76 -1.03
2014-5-24T22:57:39.516 27.36 24.63 259.73 25.02 -0.06 0.33 0.89 -6.10 20.75 -3.97 2.63 0.67 -1.13
2014-5-24T22:57:40.523 27.49 24.63 252.49 25.02 -0.05 0.33 0.91 -6.10 20.75 -3.97 2.97 0.71 -1.08
2014-5-24T22:57:41.531 27.36 24.63 252.49 25.02 -0.06 0.33 0.91 -6.04 20.78 -3.72 2.73 0.77 -1.06
2014-5-24T22:57:42.539 27.43 24.63 252.49 25.02 -0.06 0.33 0.91 -6.04 20.78 -3.72 2.82 0.79 -1.01
2014-5-24T22:57:43.548 27.31 24.63 266.98 25.02 -0.06 0.33 0.88 -5.89 20.90 -3.60 2.65 0.95 -1.34
2014-5-24T22:57:44.555 27.36 24.63 266.98 24.94 -0.05 0.33 0.91 -5.89 20.90 -3.60 2.83 0.84 -1.12
2014-5-24T22:57:45.563 27.43 24.63 281.48 25.02 -0.05 0.33 0.89 -6.01 20.94 -3.72 2.77 0.60 -1.12
2014-5-24T22:57:46.571 27.45 24.63 281.47 24.94 -0.05 0.31 0.89 -6.01 20.94 -3.72 2.74 0.69 -1.34
2014-5-24T22:57:47.578 27.38 24.63 274.23 24.94 -0.05 0.31 0.89 -6.07 20.72 -3.69 2.76 0.76 -0.98
2014-5-24T22:57:48.586 27.45 24.63 274.23 24.94 -0.05 0.34 0.89 -6.07 20.72 -3.69 2.89 0.63 -1.10
2014-5-24T22:57:49.593 27.45 24.63 274.23 25.02 -0.05 0.33 0.91 -5.92 20.81 -3.60 2.84 0.73 -1.18
2014-5-24T22:57:50.600 27.45 24.63 274.24 24.94 -0.06 0.34 0.91 -5.92 20.81 -3.60 2.59 0.60 -1.13
