# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T21:39:56.769 2.45 0.00 1555.09 22.27 -0.05 0.33 0.89 0.00 0.00 0.00 2.62 1.01 -1.27
2014-5-24T21:39:57.777 22.50 21.84 1555.10 22.27 -0.05 0.33 0.91 -6.62 21.03 -2.01 2.52 0.88 -1.28
2014-5-24T21:39:58.784 23.96 21.84 1533.48 22.27 -0.05 0.31 0.92 -6.62 21.03 -2.01 2.44 0.85 -1.27
2014-5-24T21:39:59.792 23.96 21.84 1533.45 22.27 -0.05 0.34 0.89 -6.44 21.03 -2.08 2.40 0.87 -1.28
2014-5-24T21:40:0.799 23.96 21.84 1569.48 22.27 -0.05 0.33 0.89 -6.44 21.03 -2.08 2.52 0.79 -1.14
2014-5-24T21:40:1.807 23.98 21.84 1569.47 22.27 -0.03 0.31 0.89 -6.41 20.94 -1.83 2.59 0.90 -1.18
2014-5-24T21:40:2.815 24.10 21.84 1562.27 22.27 -0.05 0.33 0.91 -6.41 20.94 -1.83 2.67 0.89 -1.24
2014-5-24T21:40:3.822 24.12 21.84 1562.25 22.27 -0.06 0.34 0.89 -6.41 21.09 -1.77 2.42 0.92 -1.27
2014-5-24T21:40:4.830 24.10 21.84 1562.25 22.27 -0.03 0.34 0.89 -6.41 21.09 -1.77 2.62 0.89 -1.14
2014-5-24T21:40:5.837 24.12 21.84 1562.32 22.27 -0.05 0.34 0.91 -6.35 21.00 -2.11 2.36 0.87 -1.32
2014-5-24T21:40:6.845 24.12 21.84 1562.32 22.27 -0.06 0.33 0.91 -6.35 21.00 -2.11 2.59 0.87 -1.29
2014-5-24T21:40:7.852 24.05 21.84 1547.91 22.27 -0.05 0.34 0.89 -6.50 21.24 -2.38 2.53 0.89 -1.11
2014-5-24T21:40:8.863 24.10 21.84 1547.89 22.27 -0.06 0.33 0.89 -6.50 21.24 -2.38 2.76 0.92 -1.15
2014-5-24T21:40:9.870 24.07 21.84 1547.89 22.27 -0.05 0.36 0.91 -6.32 21.06 -1.95 2.48 0.72 -1.32
2014-5-24T21:40:10.877 24.17 21.84 1547.87 22.27 -0.05 0.31 0.91 -6.32 21.06 -1.95 2.52 1.01 -1.22
2014-5-24T21:40:11.885 24.15 21.84 1547.87 22.27 -0.05 0.33 0.89 -6.44 21.18 -2.04 2.53 0.95 -1.27
2014-5-24T21:40:12.893 24.10 21.84 1547.85 22.27 -0.05 0.33 0.89 -6.44 21.18 -2.04 2.53 0.93 -1.18
2014-5-24T21:40:13.900 24.05 21.84 1562.27 22.27 -0.05 0.34 0.91 -6.47 21.15 -1.62 2.69 0.94 -1.24
2014-5-24T21:40:14.908 24.07 21.84 1562.25 22.27 -0.05 0.34 0.89 -6.56 21.15 -2.32 2.64 1.00 -1.31
2014-5-24T21:40:15.916 24.05 21.84 1555.04 22.27 -0.05 0.34 0.89 -6.56 21.15 -2.32 2.54 0.85 -1.08
2014-5-24T21:40:16.923 24.00 21.84 1555.06 22.27 -0.05 0.34 0.89 -6.56 21.15 -2.32 2.59 1.05 -1.09
2014-5-24T21:40:17.931 24.03 21.84 1562.27 22.27 -0.05 0.33 0.89 -6.53 21.15 -2.23 2.53 0.75 -1.38
2014-5-24T21:40:18.938 23.96 21.84 1562.20 22.27 -0.05 0.33 0.89 -6.47 21.27 -2.14 2.40 0.92 -1.31
2014-5-24T21:40:19.945 23.96 21.84 1583.82 22.27 -0.05 0.34 0.89 -6.47 21.27 -2.14 2.58 0.93 -0.98
2014-5-24T21:40:20.953 23.96 21.84 1583.91 22.27 -0.05 0.31 0.89 -6.41 21.18 -2.32 2.60 0.98 -1.34
2014-5-24T21:40:21.961 23.93 21.84 1583.91 22.27 -0.05 0.33 0.91 -6.41 21.18 -2.32 2.50 0.94 -1.18
2014-5-24T21:40:22.969 23.98 21.84 1576.71 22.27 -0.06 0.33 0.89 -6.35 21.30 -2.17 2.59 0.91 -1.13
2014-5-24T21:40:23.976 23.98 21.84 1576.69 22.27 -0.05 0.33 0.89 -6.35 21.30 -2.17 2.46 0.94 -1.20
2014-5-24T21:40:24.983 24.00 21.84 1562.28 22.27 -0.06 0.31 0.89 -6.47 21.18 -1.65 2.50 0.86 -1.20
2014-5-24T21:40:25.989 23.98 21.84 1562.28 22.27 -0.06 0.34 0.91 -6.47 21.18 -1.65 2.46 0.85 -1.17
2014-5-24T21:40:26.996 23.91 21.84 1562.28 22.27 -0.06 0.31 0.91 -6.32 21.12 -2.56 2.66 1.02 -1.08
2014-5-24T21:40:28.003 24.03 21.84 1562.27 22.27 -0.05 0.34 0.89 -6.32 21.12 -2.56 2.65 0.92 -1.13
2014-5-24T21:40:29.011 24.00 21.84 1576.68 22.27 -0.05 0.33 0.89 -6.32 21.21 -1.71 2.59 0.87 -1.05
2014-5-24T21:40:30.019 24.00 21.84 1576.58 22.27 -0.05 0.34 0.89 -6.32 21.21 -1.71 2.40 0.73 -1.25
2014-5-24T21:40:31.026 24.05 21.84 1590.99 22.27 -0.06 0.33 0.89 -6.32 21.21 -2.23 2.59 0.89 -1.26
2014-5-24T21:40:32.033 24.00 21.84 1591.11 22.27 -0.05 0.30 0.89 -6.32 21.21 -2.23 2.46 0.95 -1.29
2014-5-24T21:40:33.039 23.98 21.84 1569.49 22.27 -0.05 0.31 0.91 -6.38 21.30 -2.14 2.53 0.89 -1.31
2014-5-24T21:40:34.046 24.00 21.84 1569.48 22.27 -0.06 0.31 0.89 -6.38 21.30 -2.14 2.46 0.92 -1.29
2014-5-24T21:40:35.053 24.07 21.84 1612.72 22.27 -0.05 0.31 0.89 -6.35 21.00 -1.92 2.66 0.72 -1.12
2014-5-24T21:40:36.062 23.98 21.84 1612.69 22.27 -0.05 0.33 0.89 -6.35 21.00 -1.92 2.47 0.98 -1.38
