# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:14:45.695 26.87 23.97 592.31 24.34 -0.05 0.33 0.89 0.00 0.00 0.00 2.66 0.85 -1.07
2014-5-24T23:14:46.703 25.09 23.97 592.31 24.34 -0.08 0.30 0.89 -6.07 20.94 -3.69 2.72 0.77 -1.17
2014-5-24T23:14:47.710 26.51 23.97 592.31 24.34 -0.08 0.30 0.89 -6.07 20.94 -3.69 2.70 0.73 -1.11
2014-5-24T23:14:48.723 26.51 23.97 592.29 24.34 -0.06 0.31 0.89 -6.23 20.90 -3.36 2.70 0.66 -1.19
2014-5-24T23:14:49.731 26.53 23.97 599.53 24.34 -0.05 0.33 0.91 -6.13 21.06 -3.97 2.90 0.69 -1.14
2014-5-24T23:14:50.737 26.62 23.97 599.54 24.34 -0.05 0.33 0.91 -6.13 21.06 -3.97 2.82 0.87 -1.42
2014-5-24T23:14:51.745 26.60 23.97 577.83 24.34 -0.05 0.31 0.89 -6.13 21.06 -3.97 2.95 0.78 -1.14
2014-5-24T23:14:52.752 26.65 23.97 577.82 24.34 -0.05 0.31 0.89 -6.29 20.94 -3.60 2.76 0.70 -1.17
2014-5-24T23:14:53.759 26.67 23.97 599.54 24.34 -0.06 0.31 0.88 -6.29 20.94 -3.60 2.70 0.74 -1.11
2014-5-24T23:14:54.767 26.67 23.97 599.53 24.34 -0.05 0.33 0.89 -6.10 20.78 -3.75 2.82 0.71 -0.98
2014-5-24T23:14:55.775 26.67 23.97 585.06 24.34 -0.05 0.33 0.91 -6.10 20.78 -3.75 2.72 0.82 -1.11
2014-5-24T23:14:56.783 26.69 23.97 585.06 24.34 -0.05 0.33 0.89 -6.44 20.97 -3.11 2.64 0.72 -1.16
2014-5-24T23:14:57.791 26.65 23.97 585.07 24.34 -0.06 0.33 0.89 -6.44 20.97 -3.11 2.87 0.76 -1.01
2014-5-24T23:14:58.799 26.65 23.97 614.03 24.34 -0.06 0.33 0.89 -6.16 20.94 -3.20 2.69 0.65 -1.21
2014-5-24T23:14:59.807 26.71 23.97 614.00 24.34 -0.05 0.33 0.89 -6.10 21.00 -3.72 2.75 0.78 -1.30
2014-5-24T23:15:0.815 26.67 23.97 606.76 24.34 -0.05 0.33 0.89 -6.10 21.00 -3.72 2.71 0.63 -1.01
