# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:15:11.146 2.45 0.00 592.28 24.34 -0.05 0.33 0.91 0.00 0.00 0.00 2.82 0.90 -0.91
2014-5-24T23:15:12.154 26.79 23.94 592.28 24.34 -0.06 0.34 0.89 -6.04 21.00 -3.30 2.76 0.85 -1.11
2014-5-24T23:15:13.162 25.08 23.94 621.23 24.34 -0.05 0.33 0.89 -6.04 21.00 -3.30 2.65 0.79 -0.99
2014-5-24T23:15:14.170 26.41 23.94 621.23 24.34 -0.06 0.31 0.91 -6.16 21.00 -3.63 2.66 0.77 -1.14
2014-5-24T23:15:15.176 26.49 23.97 614.00 24.34 -0.05 0.31 0.89 -6.16 21.00 -3.63 2.81 0.78 -1.11
2014-5-24T23:15:16.185 26.46 23.97 614.01 24.34 -0.03 0.34 0.89 -6.13 20.94 -3.54 2.72 0.70 -1.17
2014-5-24T23:15:17.192 26.46 23.97 599.54 24.34 -0.06 0.31 0.89 -6.13 20.94 -3.54 2.88 0.82 -1.02
2014-5-24T23:15:18.200 26.53 23.97 599.53 24.34 -0.06 0.31 0.89 -6.23 20.97 -3.72 2.80 0.84 -1.14
2014-5-24T23:15:19.208 26.58 23.97 592.29 24.34 -0.06 0.31 0.91 -6.23 20.97 -3.72 2.52 0.74 -1.30
2014-5-24T23:15:20.215 26.58 23.97 592.27 24.34 -0.06 0.33 0.91 -5.98 20.84 -3.39 2.64 0.69 -1.22
2014-5-24T23:15:21.222 26.62 23.97 606.75 24.34 -0.05 0.34 0.89 -5.98 20.84 -3.39 2.78 0.82 -1.10
2014-5-24T23:15:22.229 26.55 23.97 606.75 24.34 -0.05 0.36 0.91 -6.04 21.09 -3.51 2.76 0.79 -1.25
2014-5-24T23:15:23.237 26.58 23.97 606.76 24.34 -0.05 0.33 0.89 -6.04 21.09 -3.51 2.58 0.69 -1.06
2014-5-24T23:15:24.245 26.60 23.97 606.76 24.34 -0.05 0.31 0.89 -6.01 21.12 -3.36 2.82 0.79 -1.24
2014-5-24T23:15:25.252 26.62 23.97 606.78 24.34 -0.05 0.33 0.89 -6.23 20.84 -3.27 2.83 0.90 -1.30
2014-5-24T23:15:26.259 26.60 23.97 621.26 24.34 -0.05 0.33 0.89 -6.23 20.84 -3.27 2.87 1.03 -1.07
2014-5-24T23:15:27.266 26.60 23.97 621.23 24.34 -0.06 0.34 0.91 -6.23 20.84 -3.27 2.58 0.89 -1.19
2014-5-24T23:15:28.274 26.60 23.97 621.23 24.34 -0.06 0.33 0.89 -6.38 20.94 -3.60 2.91 0.66 -1.16
2014-5-24T23:15:29.281 26.60 23.97 621.25 24.34 -0.06 0.31 0.89 -6.07 21.03 -3.33 2.83 0.86 -1.16
2014-5-24T23:15:30.288 26.60 23.97 606.77 24.34 -0.06 0.33 0.91 -6.07 21.03 -3.33 2.96 0.74 -1.17
2014-5-24T23:15:31.296 26.62 23.97 606.75 24.34 -0.06 0.33 0.91 -6.07 21.03 -3.33 2.78 0.60 -1.17
2014-5-24T23:15:32.303 26.60 23.97 621.23 24.34 -0.05 0.31 0.91 -6.10 20.81 -3.60 2.85 0.74 -1.08
2014-5-24T23:15:33.310 26.60 23.97 621.21 24.34 -0.05 0.34 0.91 -6.16 20.84 -3.51 2.91 0.85 -1.08
2014-5-24T23:15:34.317 26.62 23.97 613.97 24.34 -0.06 0.33 0.88 -6.16 20.84 -3.51 2.71 0.81 -1.10
2014-5-24T23:15:35.325 26.58 23.97 613.99 24.34 -0.05 0.34 0.91 -6.16 20.87 -3.60 2.63 0.62 -1.27
2014-5-24T23:15:36.331 26.58 23.97 613.99 24.34 -0.05 0.31 0.92 -6.16 20.87 -3.60 2.89 0.72 -1.32
2014-5-24T23:15:37.339 26.57 23.94 613.99 24.34 -0.06 0.34 0.91 -6.04 21.06 -3.02 2.60 0.79 -1.11
2014-5-24T23:15:38.347 26.60 23.97 613.99 24.34 -0.05 0.33 0.89 -6.04 21.06 -3.02 2.84 0.60 -1.19
2014-5-24T23:15:39.354 26.57 23.94 592.27 24.34 -0.05 0.33 0.89 -6.13 20.94 -3.63 2.86 0.64 -1.03
