# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:4:25.116 27.30 24.38 397.21 24.76 -0.05 0.33 0.91 0.00 0.00 0.00 2.69 0.81 -1.00
2014-5-24T23:4:26.124 25.53 24.38 397.20 24.76 -0.05 0.31 0.91 -5.98 20.75 -3.23 2.66 0.69 -1.08
2014-5-24T23:4:27.131 26.92 24.38 389.96 24.76 -0.05 0.31 0.91 -5.98 20.75 -3.23 2.68 0.76 -1.17
2014-5-24T23:4:28.138 26.98 24.38 389.97 24.76 -0.05 0.33 0.91 -5.95 20.72 -3.72 2.96 0.75 -1.17
2014-5-24T23:4:29.145 27.01 24.38 375.48 24.76 -0.05 0.34 0.89 -5.95 20.72 -3.72 2.66 0.77 -1.18
2014-5-24T23:4:30.153 27.01 24.38 375.48 24.76 -0.06 0.34 0.91 -6.16 20.87 -3.97 2.94 0.66 -1.08
2014-5-24T23:4:31.159 27.03 24.38 404.46 24.76 -0.06 0.33 0.89 -6.16 20.87 -3.97 2.77 0.87 -1.17
2014-5-24T23:4:32.167 27.03 24.38 404.46 24.76 -0.06 0.31 0.91 -5.86 20.66 -3.72 2.77 0.54 -1.21
2014-5-24T23:4:33.174 27.05 24.38 382.72 24.76 -0.05 0.34 0.89 -5.86 20.66 -3.72 2.75 0.72 -1.22
2014-5-24T23:4:34.182 27.03 24.38 382.70 24.76 -0.05 0.33 0.91 -5.98 20.78 -3.48 2.73 0.60 -1.14
2014-5-24T23:4:35.190 27.05 24.38 382.70 24.76 -0.06 0.33 0.91 -5.98 20.78 -3.48 2.88 0.72 -1.10
2014-5-24T23:4:36.198 27.07 24.38 397.19 24.76 -0.05 0.33 0.89 -6.16 20.81 -3.45 2.98 0.86 -1.16
2014-5-24T23:4:37.206 27.14 24.38 397.20 24.76 -0.05 0.34 0.89 -6.16 20.81 -3.45 2.82 0.69 -1.26
2014-5-24T23:4:38.214 27.12 24.38 411.69 24.76 -0.06 0.31 0.91 -6.07 20.78 -3.63 2.75 0.84 -1.17
2014-5-24T23:4:39.220 27.16 24.38 411.70 24.76 -0.05 0.33 0.89 -6.07 20.78 -3.63 2.86 0.76 -1.16
2014-5-24T23:4:40.229 27.10 24.38 397.21 24.77 -0.05 0.33 0.89 -5.86 20.97 -3.78 2.79 0.58 -1.13
