# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-24T23:18:24.411 2.45 0.00 642.77 24.25 -0.05 0.33 0.89 0.00 0.00 0.00 2.64 0.87 -1.18
2014-5-24T23:18:25.419 26.66 23.81 642.78 24.25 -0.05 0.33 0.89 -6.23 21.03 -3.33 2.88 0.76 -1.17
2014-5-24T23:18:26.426 24.98 23.84 650.01 24.25 -0.06 0.33 0.89 -6.23 21.03 -3.33 2.79 0.62 -1.12
2014-5-24T23:18:27.434 26.33 23.84 650.00 24.25 -0.05 0.33 0.89 -6.20 21.09 -3.08 2.85 0.64 -1.24
2014-5-24T23:18:28.442 26.45 23.84 664.48 24.25 -0.05 0.31 0.89 -6.20 21.09 -3.08 2.82 0.75 -1.23
2014-5-24T23:18:29.450 26.45 23.84 664.47 24.25 -0.05 0.31 0.89 -6.16 21.00 -3.57 2.69 0.73 -1.11
2014-5-24T23:18:30.458 26.40 23.84 650.00 24.25 -0.05 0.33 0.91 -6.16 21.00 -3.57 2.73 0.81 -1.18
2014-5-24T23:18:31.465 26.40 23.84 650.01 24.25 -0.06 0.33 0.89 -6.13 21.09 -3.20 2.67 1.00 -1.06
2014-5-24T23:18:32.472 26.45 23.84 678.96 24.25 -0.06 0.33 0.91 -6.13 21.09 -3.20 2.78 0.93 -1.08
2014-5-24T23:18:33.480 26.45 23.84 678.96 24.25 -0.05 0.33 0.91 -6.26 21.15 -2.90 2.95 0.86 -1.18
2014-5-24T23:18:34.488 26.45 23.84 678.94 24.16 -0.05 0.34 0.89 -6.26 21.15 -2.90 2.88 0.66 -1.05
2014-5-24T23:18:35.495 26.49 23.84 671.70 24.25 -0.05 0.33 0.89 -6.13 21.00 -3.02 2.75 0.79 -1.08
2014-5-24T23:18:36.503 26.54 23.84 671.74 24.25 -0.05 0.33 0.89 -6.13 21.00 -3.02 2.85 0.64 -1.22
2014-5-24T23:18:37.509 26.47 23.84 664.50 24.16 -0.06 0.33 0.91 -6.10 21.06 -3.57 2.82 0.89 -1.11
2014-5-24T23:18:38.517 26.51 23.84 664.45 24.25 -0.05 0.31 0.89 -6.10 21.06 -3.57 2.79 0.65 -0.99
