2014-5-25T18:52:19 0.11 0.09 1.00
2014-5-25T18:52:21 0.13 0.08 1.02
2014-5-25T18:52:22 0.13 0.08 1.00
2014-5-25T18:52:23 0.14 0.08 1.00
2014-5-25T18:52:24 0.13 0.08 1.00
2014-5-25T18:52:25 0.13 0.08 1.00
2014-5-25T18:52:26 0.13 0.08 0.98
2014-5-25T18:52:27 0.13 0.08 0.98
2014-5-25T18:52:28 0.13 0.08 0.98
2014-5-25T18:52:29 0.13 0.09 0.97
2014-5-25T18:52:30 0.09 0.06 1.02
2014-5-25T18:52:31 0.11 0.08 0.98
2014-5-25T18:52:32 0.13 0.09 1.00
2014-5-25T18:52:33 0.13 0.08 1.00
2014-5-25T18:52:34 0.11 0.08 1.05
2014-5-25T18:52:35 0.13 0.08 1.02
2014-5-25T18:52:36 0.13 0.08 0.98
2014-5-25T18:52:38 0.11 0.06 1.05
2014-5-25T18:52:38 0.14 0.05 0.97
2014-5-25T18:52:39 0.13 0.09 1.00
2014-5-25T18:52:40 0.11 0.08 1.00
2014-5-25T18:52:41 0.14 0.08 1.00
2014-5-25T18:52:42 0.11 0.09 0.98
2014-5-25T18:52:43 0.13 0.06 0.97
2014-5-25T18:52:44 0.13 0.09 0.97
2014-5-25T18:52:45 0.13 0.08 1.00
2014-5-25T18:52:46 0.11 0.09 1.00
2014-5-25T18:52:47 0.11 0.08 1.02
2014-5-25T18:52:48 0.13 0.09 1.02
2014-5-25T18:52:49 0.14 0.08 1.02
2014-5-25T18:52:50 0.13 0.03 0.95
2014-5-25T18:52:51 0.11 0.08 1.00
2014-5-25T18:52:52 0.14 0.09 1.00
2014-5-25T18:52:53 0.13 0.09 1.02
2014-5-25T18:52:54 0.09 0.08 1.02
2014-5-25T18:52:55 0.11 0.06 1.00
2014-5-25T18:52:56 0.11 0.08 1.00
2014-5-25T18:52:57 0.16 0.08 1.00
2014-5-25T18:52:58 0.13 0.08 0.97
2014-5-25T18:52:59 0.13 0.08 0.98
2014-5-25T18:53:00 0.13 0.08 1.02
2014-5-25T18:53:01 0.14 0.08 1.00
2014-5-25T18:53:02 0.13 0.09 1.02
2014-5-25T18:53:03 0.13 0.09 1.02
2014-5-25T18:53:04 0.11 0.11 1.02
2014-5-25T18:53:05 0.11 0.09 1.00
2014-5-25T18:53:06 0.16 0.06 0.97
2014-5-25T18:53:07 0.13 0.08 1.00
2014-5-25T18:53:08 0.14 0.08 0.98
2014-5-25T18:53:09 0.13 0.06 1.00
2014-5-25T18:53:10 0.13 0.08 0.98
2014-5-25T18:53:11 0.13 0.08 0.98
2014-5-25T18:53:12 0.13 0.08 1.00
2014-5-25T18:53:13 0.13 0.08 0.98
2014-5-25T18:53:14 0.14 0.08 0.98
2014-5-25T18:53:15 0.14 0.08 1.00
2014-5-25T18:53:16 0.13 0.09 1.00
