2014-5-25T19:29:59 -0.06 -0.98 -0.03
2014-5-25T19:30:00 0.02 -0.36 -0.16
2014-5-25T19:30:01 -0.02 -0.98 0.05
2014-5-25T19:30:02 -0.50 -1.20 -0.05
2014-5-25T19:30:03 -0.45 -0.70 0.27
2014-5-25T19:30:04 -0.70 -0.83 0.78
2014-5-25T19:30:05 -0.78 -0.83 0.22
2014-5-25T19:30:06 -0.69 -0.81 0.47
2014-5-25T19:30:07 -0.45 -0.78 0.61
2014-5-25T19:30:08 -0.45 -0.09 0.91
2014-5-25T19:30:09 0.08 -0.31 0.78
2014-5-25T19:30:10 0.58 0.14 1.16
2014-5-25T19:30:11 0.41 0.20 0.75
2014-5-25T19:30:12 0.38 0.05 0.94
2014-5-25T19:30:13 0.39 0.08 0.89
2014-5-25T19:30:14 0.41 0.06 0.89
2014-5-25T19:30:15 0.39 0.06 0.88
2014-5-25T19:30:17 0.39 0.06 0.88
2014-5-25T19:30:17 0.41 0.06 0.89
2014-5-25T19:30:18 0.39 0.06 0.89
2014-5-25T19:30:19 0.39 0.06 0.89
2014-5-25T19:30:20 0.39 0.05 0.91
2014-5-25T19:30:21 0.39 0.06 0.89
2014-5-25T19:30:22 0.41 0.08 0.89
2014-5-25T19:30:23 0.41 0.06 0.89
2014-5-25T19:30:24 0.39 0.06 0.91
2014-5-25T19:30:25 0.38 0.06 0.88
2014-5-25T19:30:26 0.41 0.08 0.89
2014-5-25T19:30:27 0.41 0.05 0.89
2014-5-25T19:30:28 0.39 0.06 0.88
2014-5-25T19:30:29 0.39 0.08 0.91
2014-5-25T19:30:30 0.39 0.05 0.89
2014-5-25T19:30:31 0.41 0.06 0.89
2014-5-25T19:30:32 0.39 0.06 0.89
2014-5-25T19:30:33 0.41 0.06 0.88
2014-5-25T19:30:34 0.41 0.06 0.89
2014-5-25T19:30:35 0.41 0.06 0.89
2014-5-25T19:30:36 0.39 0.06 0.88
2014-5-25T19:30:37 0.39 0.05 0.88
2014-5-25T19:30:38 0.39 0.06 0.89
2014-5-25T19:30:39 0.39 0.05 0.89
2014-5-25T19:30:40 0.41 0.05 0.89
2014-5-25T19:30:41 0.39 0.05 0.89
2014-5-25T19:30:42 0.39 0.05 0.89
2014-5-25T19:30:43 0.39 0.06 0.91
2014-5-25T19:30:44 0.41 0.06 0.89
2014-5-25T19:30:45 0.39 0.06 0.89
2014-5-25T19:30:46 0.39 0.06 0.89
2014-5-25T19:30:47 0.38 0.06 0.89
2014-5-25T19:30:48 0.41 0.06 0.89
2014-5-25T19:30:49 0.39 0.06 0.89
2014-5-25T19:30:50 0.39 0.05 0.89
2014-5-25T19:30:52 0.39 0.08 0.89
2014-5-25T19:30:52 0.39 0.05 0.89
2014-5-25T19:30:53 0.39 0.06 0.88
2014-5-25T19:30:54 0.39 0.08 0.91
2014-5-25T19:30:55 0.39 0.09 0.89
2014-5-25T19:30:57 0.41 0.05 0.89
2014-5-25T19:30:57 0.39 0.05 0.89
2014-5-25T19:30:58 0.39 0.05 0.89
2014-5-25T19:30:59 0.39 0.06 0.88
2014-5-25T19:31:00 0.39 0.05 0.89
2014-5-25T19:31:01 0.39 0.06 0.88
2014-5-25T19:31:02 0.39 0.05 0.88
2014-5-25T19:31:03 0.39 0.05 0.89
2014-5-25T19:31:04 0.39 0.06 0.89
2014-5-25T19:31:05 0.39 0.08 0.84
2014-5-25T19:31:06 0.41 0.05 0.89
2014-5-25T19:31:07 0.41 0.06 0.91
2014-5-25T19:31:09 0.39 0.08 0.89
2014-5-25T19:31:09 0.39 0.06 0.89
2014-5-25T19:31:10 0.39 0.08 0.89
2014-5-25T19:31:12 0.39 0.06 0.88
2014-5-25T19:31:12 0.39 0.06 0.89
2014-5-25T19:31:13 0.39 0.06 0.88
2014-5-25T19:31:14 0.41 0.06 0.89
2014-5-25T19:31:15 0.41 0.06 0.89
2014-5-25T19:31:16 0.39 0.06 0.89
2014-5-25T19:31:18 0.41 0.05 0.89
2014-5-25T19:31:18 0.39 0.06 0.89
2014-5-25T19:31:19 0.39 0.06 0.88
2014-5-25T19:31:20 0.39 0.06 0.88
2014-5-25T19:31:21 0.39 0.05 0.88
2014-5-25T19:31:23 0.39 0.06 0.89
2014-5-25T19:31:23 0.39 0.06 0.89
2014-5-25T19:31:24 0.39 0.05 0.88
