2014-5-25T18:56:55 0.59 -0.67 0.41
2014-5-25T18:56:56 0.00 -0.95 0.23
2014-5-25T18:56:57 0.28 -0.70 0.41
2014-5-25T18:56:58 1.06 -0.23 -0.02
2014-5-25T18:56:59 0.25 -2.00 0.11
2014-5-25T18:57:00 0.75 -0.19 0.73
2014-5-25T18:57:01 0.11 -0.47 0.38
2014-5-25T18:57:02 0.56 -0.78 0.31
2014-5-25T18:57:03 0.55 -0.77 0.16
2014-5-25T18:57:04 0.22 -0.39 0.92
2014-5-25T18:57:05 0.88 -0.47 1.03
2014-5-25T18:57:06 0.08 -0.23 0.89
2014-5-25T18:57:07 -0.06 0.09 0.81
2014-5-25T18:57:08 -0.23 0.09 0.98
2014-5-25T18:57:09 -0.23 0.11 0.98
2014-5-25T18:57:10 -0.22 0.09 0.98
2014-5-25T18:57:11 -0.23 0.09 1.00
2014-5-25T18:57:12 -0.23 0.09 1.00
2014-5-25T18:57:13 -0.22 0.11 1.00
2014-5-25T18:57:14 -0.22 0.11 0.98
2014-5-25T18:57:15 -0.23 0.11 1.00
2014-5-25T18:57:16 -0.23 0.09 1.00
2014-5-25T18:57:17 -0.22 0.09 0.98
2014-5-25T18:57:18 -0.23 0.11 0.98
2014-5-25T18:57:19 -0.23 0.11 1.00
2014-5-25T18:57:20 -0.23 0.09 1.00
2014-5-25T18:57:21 -0.23 0.16 1.02
2014-5-25T18:57:22 -0.22 0.08 0.98
2014-5-25T18:57:23 -0.22 0.09 1.02
2014-5-25T18:57:24 -0.23 0.11 0.95
2014-5-25T18:57:25 -0.22 0.08 0.98
2014-5-25T18:57:26 -0.25 0.14 0.98
2014-5-25T18:57:27 -0.23 0.08 0.97
2014-5-25T18:57:28 -0.22 0.11 0.98
2014-5-25T18:57:29 -0.23 0.13 0.97
2014-5-25T18:57:30 -0.22 0.11 0.97
2014-5-25T18:57:31 -0.22 0.06 0.98
2014-5-25T18:57:32 -0.22 0.09 1.00
2014-5-25T18:57:33 -0.23 0.13 0.97
2014-5-25T18:57:34 -0.23 0.11 0.95
2014-5-25T18:57:35 -0.23 0.08 0.95
2014-5-25T18:57:36 -0.23 0.11 1.02
2014-5-25T18:57:37 -0.23 0.09 0.97
2014-5-25T18:57:38 -0.23 0.09 1.02
2014-5-25T18:57:39 -0.22 0.09 1.00
2014-5-25T18:57:40 -0.23 0.11 0.98
2014-5-25T18:57:41 -0.22 0.11 0.98
2014-5-25T18:57:42 -0.20 0.08 0.98
2014-5-25T18:57:43 -0.23 0.08 1.00
2014-5-25T18:57:44 -0.23 0.09 0.98
2014-5-25T18:57:45 -0.22 0.08 0.98
2014-5-25T18:57:46 -0.23 0.09 1.00
2014-5-25T18:57:47 -0.30 0.13 0.78
2014-5-25T18:57:48 -0.23 0.08 0.95
2014-5-25T18:57:49 -0.22 0.11 1.00
2014-5-25T18:57:50 -0.23 0.11 1.00
2014-5-25T18:57:51 -0.23 0.09 0.97
2014-5-25T18:57:52 -0.23 0.09 0.98
2014-5-25T18:57:53 -0.23 0.09 0.98
